tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
17.20;-road3_0;19.96;0.00;11.17;2.80;0.17;road0_0;4.10;0.00;8.40;tripinfo_vehicle_70 emissions_vehicle_70 battery_vehicle_70;14.40;vehicle_70;0;122.77;1.02;0.00;4.37;human;;0;0.00;0;0;0;0;0;39.465502;0
18.40;-road0_0;19.96;0.00;12.07;3.20;1.39;road1_0;4.10;0.00;2.65;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;15.20;vehicle_79;1;122.77;1.09;0.00;4.87;human;;0;0.00;0;0;0;0;0;61.445523;0
27.20;-road3_0;19.96;0.00;13.14;0.40;0.09;road2_0;4.10;0.00;6.33;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;26.80;vehicle_53;1;289.97;1.10;0.00;4.70;human;;0;0.00;0;0;0;0;0;101.541077;0
28.80;-road2_0;19.96;0.00;12.87;1.20;0.40;road1_0;4.10;0.00;0.10;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;27.60;vehicle_13;1;289.97;1.12;0.00;5.39;human;;0;0.00;0;0;0;0;0;111.634298;0
29.60;-road1_0;19.96;0.00;11.60;6.00;0.40;road3_0;4.10;0.00;5.31;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;23.60;vehicle_39;1;206.37;0.90;0.00;5.59;human;;0;0.00;0;0;0;0;0;67.853772;0
30.40;-road3_0;19.96;0.00;12.03;2.80;0.13;road2_0;4.10;0.00;8.25;tripinfo_vehicle_35 routing_vehicle_35 emissions_vehicle_35 battery_vehicle_35;27.60;vehicle_35;1;289.97;1.02;0.00;5.40;human;;0;0.00;0;0;0;0;0;85.085901;0
30.80;-road0_0;19.96;0.00;13.06;2.80;0.04;road3_0;4.10;0.00;9.75;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;28.00;vehicle_14;1;289.97;0.99;0.00;5.26;human;;0;0.00;0;0;0;0;0;85.881349;0
32.80;-road1_0;19.96;0.00;12.64;4.40;0.29;road0_0;4.10;0.00;0.16;tripinfo_vehicle_31 emissions_vehicle_31 battery_vehicle_31;28.40;vehicle_31;0;289.97;1.15;0.00;6.26;human;;0;0.00;0;0;0;0;0;108.250193;0
33.20;-road0_0;19.96;0.00;12.86;5.20;0.02;road3_0;4.10;0.00;7.94;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;28.00;vehicle_45;1;289.97;1.09;0.00;5.58;human;;0;0.00;0;0;0;0;0;93.254744;0
36.40;-road2_0;19.96;0.00;11.89;14.40;4.22;road3_0;4.10;0.00;0.15;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;22.00;vehicle_73;1;122.77;1.06;0.00;11.72;human;;0;0.00;0;0;0;0;0;59.114075;0
36.80;-road3_0;19.96;0.00;11.51;4.80;0.14;road2_0;4.10;0.00;2.66;tripinfo_vehicle_24 routing_vehicle_24 emissions_vehicle_24 battery_vehicle_24;32.00;vehicle_24;1;289.97;0.83;0.00;5.07;human;;0;0.00;0;0;0;0;0;85.908373;0
38.80;-road2_0;19.96;0.00;11.91;20.00;5.01;road3_0;4.10;0.00;0.37;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;18.80;vehicle_20;1;122.77;1.02;0.00;8.40;human;;0;0.00;0;0;0;0;0;58.562966;0
38.80;-road0_0;19.96;0.00;11.30;8.00;0.04;road3_0;4.10;0.00;4.10;tripinfo_vehicle_66 routing_vehicle_66 emissions_vehicle_66 battery_vehicle_66;30.80;vehicle_66;1;289.97;0.91;0.00;6.35;human;;0;0.00;0;0;0;0;0;85.749168;0
43.20;-road2_0;19.96;0.00;12.48;26.00;8.74;road3_0;4.10;0.00;2.00;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;17.20;vehicle_3;1;122.77;1.08;0.00;6.78;human;;0;0.00;0;0;0;0;0;60.858183;0
43.20;-road0_0;19.96;0.00;11.60;9.60;2.24;road1_0;4.10;0.00;1.81;tripinfo_vehicle_44 routing_vehicle_44 emissions_vehicle_44 battery_vehicle_44;33.60;vehicle_44;1;122.77;1.04;0.00;23.24;human;;1;9.60;0;0;0;0;0;53.666746;0
45.60;-road0_0;19.96;0.00;12.09;6.40;0.78;road2_0;4.10;0.00;4.15;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;39.20;vehicle_41;1;206.37;0.96;0.00;22.21;human;;1;13.20;0;0;0;0;0;75.342674;0
