tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
18.00;-road1_0;19.96;0.00;11.92;1.60;0.18;road2_0;4.10;0.00;5.15;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;16.40;vehicle_29;1;122.77;0.93;0.00;5.31;human;;0;0.00;0;0;0;0;0;52.518993;0
18.40;-road3_0;19.96;0.00;11.48;3.20;0.03;road0_0;4.10;0.00;5.38;tripinfo_vehicle_77 emissions_vehicle_77 battery_vehicle_77;15.20;vehicle_77;0;122.77;0.98;0.00;4.65;human;;0;0.00;0;0;0;0;0;50.834985;0
19.60;-road0_0;19.96;0.00;12.04;4.40;0.21;road1_0;4.10;0.00;4.80;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;15.20;vehicle_3;1;122.77;1.08;0.00;4.92;human;;0;0.00;0;0;0;0;0;57.744717;0
22.40;-road0_0;19.96;0.00;12.88;6.00;1.31;road1_0;4.10;0.00;1.43;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;16.40;vehicle_33;1;122.77;1.17;0.00;6.32;human;;0;0.00;0;0;0;0;0;67.781055;0
23.20;-road1_0;19.96;0.00;12.08;5.60;1.28;road2_0;4.10;0.00;4.10;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;17.60;vehicle_7;1;122.77;0.89;0.00;5.57;human;;0;0.00;0;0;0;0;0;53.778238;0
24.80;-road1_0;19.96;0.00;12.32;3.60;0.33;road3_0;4.10;0.00;9.75;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;21.20;vehicle_51;1;206.37;1.17;0.00;5.30;human;;0;0.00;0;0;0;0;0;60.284802;0
29.20;-road1_0;19.96;0.00;12.54;0.80;0.26;road0_0;4.10;0.00;0.10;tripinfo_vehicle_61 emissions_vehicle_61 battery_vehicle_61;28.40;vehicle_61;0;289.97;1.12;0.00;6.12;human;;0;0.00;0;0;0;0;0;105.665004;0
31.60;-road2_0;19.96;0.00;13.06;2.80;0.24;road1_0;4.10;0.00;1.18;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;28.80;vehicle_79;1;289.97;1.09;0.00;6.60;human;;0;0.00;0;0;0;0;0;110.230154;0
33.20;-road3_0;19.96;0.00;12.49;11.20;1.29;road0_0;4.10;0.00;0.64;tripinfo_vehicle_72 emissions_vehicle_72 battery_vehicle_72;22.00;vehicle_72;0;122.77;0.94;0.00;10.87;human;;0;0.00;0;0;0;0;0;59.954025;0
34.40;-road1_0;19.96;0.00;12.36;6.00;0.38;road0_0;4.10;0.00;3.08;tripinfo_vehicle_12 emissions_vehicle_12 battery_vehicle_12;28.40;vehicle_12;0;289.97;1.05;0.00;6.02;human;;0;0.00;0;0;0;0;0;100.542808;0
34.40;-road0_0;19.96;0.00;12.29;4.80;0.30;road3_0;4.10;0.00;1.47;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;29.60;vehicle_41;1;289.97;0.96;0.00;6.13;human;;0;0.00;0;0;0;0;0;100.512935;0
37.60;-road3_0;19.96;0.00;12.54;0.80;0.07;road2_0;4.10;0.00;6.33;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;36.80;vehicle_40;1;289.97;1.03;0.00;14.40;human;;1;7.20;0;0;0;0;0;95.315453;0
38.40;-road1_0;19.96;0.00;10.92;7.60;0.20;road0_0;4.10;0.00;5.25;tripinfo_vehicle_9 emissions_vehicle_9 battery_vehicle_9;30.80;vehicle_9;0;289.97;0.86;0.00;4.99;human;;0;0.00;0;0;0;0;0;79.248295;0
38.40;-road0_0;19.96;0.00;12.05;7.60;0.22;road3_0;4.10;0.00;6.15;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;30.80;vehicle_38;1;289.97;1.10;0.00;8.90;human;;0;0.00;0;0;0;0;0;89.022808;0
41.20;-road3_0;19.96;0.00;12.12;3.20;0.03;road2_0;4.10;0.00;1.97;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;38.00;vehicle_17;1;289.97;0.94;0.00;14.35;human;;1;0.40;0;0;0;0;0;91.094616;0
42.80;-road1_0;19.96;0.00;11.14;9.20;0.08;road0_0;4.10;0.00;0.48;tripinfo_vehicle_25 emissions_vehicle_25 battery_vehicle_25;33.60;vehicle_25;0;289.97;0.87;0.00;8.08;human;;0;0.00;0;0;0;0;0;86.618026;0
44.40;-road0_0;19.96;0.00;12.25;10.80;3.07;road1_0;4.10;0.00;2.13;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;33.60;vehicle_11;1;122.77;1.03;0.00;23.23;human;;1;12.80;0;0;0;0;0;62.153075;0
44.40;-road3_0;19.96;0.00;10.52;17.60;1.81;road0_0;4.10;0.00;2.17;tripinfo_vehicle_24 emissions_vehicle_24 battery_vehicle_24;26.80;vehicle_24;0;122.77;0.83;0.00;14.27;human;;1;1.60;0;0;0;0;0;44.351621;0
46.40;-road3_0;19.96;0.00;10.86;20.00;1.33;road0_0;4.10;0.00;0.20;tripinfo_vehicle_65 emissions_vehicle_65 battery_vehicle_65;26.40;vehicle_65;0;122.77;0.88;0.00;14.81;human;;1;0.80;0;0;0;0;0;48.250121;0
48.40;-road2_0;19.96;0.00;12.77;13.20;1.93;road0_0;4.10;0.00;1.48;tripinfo_vehicle_19 emissions_vehicle_19 battery_vehicle_19;35.20;vehicle_19;0;206.37;1.16;0.00;18.87;human;;1;1.60;0;0;0;0;0;80.485047;0
48.80;-road0_0;19.96;0.00;12.31;31.60;23.51;road1_0;4.10;0.00;1.16;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;17.20;vehicle_4;1;122.77;1.03;0.00;6.64;human;;0;0.00;0;0;0;0;0;63.193634;0
49.60;-road1_0;19.96;0.00;11.83;11.20;2.42;road3_0;4.10;0.00;1.68;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;38.40;vehicle_74;1;206.37;0.96;0.00;21.23;human;;1;11.60;0;0;0;0;0;79.885557;0
50.80;-road3_0;19.96;0.00;11.51;27.60;7.99;road0_0;4.10;0.00;1.46;tripinfo_vehicle_18 emissions_vehicle_18 battery_vehicle_18;23.20;vehicle_18;0;122.77;0.94;0.00;12.25;human;;0;0.00;0;0;0;0;0;51.273765;0
51.60;-road0_0;19.96;0.00;12.07;34.40;26.04;road1_0;4.10;0.00;2.67;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;17.20;vehicle_78;1;122.77;1.01;0.00;6.76;human;;0;0.00;0;0;0;0;0;58.606317;0
52.80;-road3_0;19.96;0.00;12.53;8.80;1.67;road1_0;4.10;0.00;3.49;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;44.00;vehicle_60;1;206.37;1.08;0.00;27.84;human;;2;14.40;0;0;0;0;0;73.750324;0
53.20;-road0_0;19.96;0.00;12.35;8.80;0.44;road3_0;4.10;0.00;0.44;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;44.40;vehicle_30;1;289.97;1.18;0.00;22.56;human;;1;12.80;0;0;0;0;0;106.929764;0
53.60;-road1_0;19.96;0.00;11.58;7.20;2.22;road2_0;4.10;0.00;2.18;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;46.40;vehicle_62;1;122.77;1.02;0.00;36.01;human;;1;28.00;0;0;0;0;0;59.420369;0
56.40;-road2_0;19.96;0.00;12.49;22.40;2.90;road0_0;4.10;0.00;1.09;tripinfo_vehicle_6 emissions_vehicle_6 battery_vehicle_6;34.00;vehicle_6;0;206.37;1.05;0.00;17.49;human;;0;0.00;0;0;0;0;0;77.364366;0
56.40;-road3_0;19.96;0.00;10.81;13.20;5.28;road1_0;4.10;0.00;1.19;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;43.20;vehicle_48;1;206.37;0.88;0.00;24.41;human;;1;12.00;0;0;0;0;0;65.668607;0
