tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.40;-road3_0;19.96;0.00;10.53;1.60;0.03;road0_0;4.10;0.00;8.02;tripinfo_vehicle_36 emissions_vehicle_36 battery_vehicle_36;14.80;vehicle_36;0;122.77;0.97;0.00;4.42;human;;0;0.00;0;0;0;0;0;35.986435;0
18.00;-road2_0;19.96;0.00;11.84;2.40;0.16;road3_0;4.10;0.00;5.53;tripinfo_vehicle_26 routing_vehicle_26 emissions_vehicle_26 battery_vehicle_26;15.60;vehicle_26;1;122.77;0.92;0.00;4.56;human;;0;0.00;0;0;0;0;0;50.165697;0
19.20;-road0_0;19.96;0.00;13.22;3.60;0.92;road1_0;4.10;0.00;2.65;tripinfo_vehicle_19 routing_vehicle_19 emissions_vehicle_19 battery_vehicle_19;15.60;vehicle_19;1;122.77;1.16;0.00;5.25;human;;0;0.00;0;0;0;0;0;69.822469;0
20.80;-road2_0;19.96;0.00;12.32;5.20;1.22;road3_0;4.10;0.00;2.69;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;15.60;vehicle_31;1;122.77;1.15;0.00;5.67;human;;0;0.00;0;0;0;0;0;63.400734;0
20.80;-road3_0;19.96;0.00;12.65;0.40;0.22;road1_0;4.10;0.00;6.33;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;20.40;vehicle_42;1;206.37;1.09;0.00;4.25;human;;0;0.00;0;0;0;0;0;77.544240;0
21.60;-road1_0;19.96;0.00;11.32;4.80;0.28;road2_0;4.10;0.00;6.74;tripinfo_vehicle_5 routing_vehicle_5 emissions_vehicle_5 battery_vehicle_5;16.80;vehicle_5;1;122.77;0.83;0.00;4.34;human;;0;0.00;0;0;0;0;0;42.247054;0
24.00;-road3_0;19.96;0.00;12.95;6.80;0.38;road0_0;4.10;0.00;8.80;tripinfo_vehicle_3 emissions_vehicle_3 battery_vehicle_3;17.20;vehicle_3;0;122.77;1.08;0.00;7.14;human;;1;1.20;0;0;0;0;0;51.885158;0
24.40;-road1_0;19.96;0.00;12.09;7.20;2.46;road2_0;4.10;0.00;1.57;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;17.20;vehicle_46;1;122.77;1.00;0.00;6.98;human;;0;0.00;0;0;0;0;0;60.598154;0
24.40;-road0_0;19.96;0.00;11.54;7.60;0.35;road1_0;4.10;0.00;6.85;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;16.80;vehicle_49;1;122.77;0.85;0.00;4.73;human;;0;0.00;0;0;0;0;0;41.840313;0
27.20;-road1_0;19.96;0.00;11.81;3.60;0.71;road3_0;4.10;0.00;5.30;tripinfo_vehicle_35 routing_vehicle_35 emissions_vehicle_35 battery_vehicle_35;23.60;vehicle_35;1;206.37;1.02;0.00;7.41;human;;0;0.00;0;0;0;0;0;69.034765;0
