tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.60;-road0_0;19.96;0.00;13.04;0.80;0.05;road1_0;4.10;0.00;0.10;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;14.80;vehicle_76;1;122.77;1.03;0.00;4.59;human;;0;0.00;0;0;0;0;0;70.915592;0
18.80;-road1_0;19.96;0.00;12.77;3.20;0.81;road2_0;4.10;0.00;3.96;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;15.60;vehicle_73;1;122.77;1.06;0.00;5.35;human;;0;0.00;0;0;0;0;0;63.193012;0
22.40;-road1_0;19.96;0.00;11.82;1.60;0.26;road3_0;4.10;0.00;5.30;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;20.80;vehicle_13;1;206.37;1.12;0.00;4.74;human;;0;0.00;0;0;0;0;0;76.936727;0
24.00;-road0_0;19.96;0.00;13.28;1.60;0.33;road2_0;4.10;0.00;1.16;tripinfo_vehicle_22 routing_vehicle_22 emissions_vehicle_22 battery_vehicle_22;22.40;vehicle_22;1;206.37;0.97;0.00;5.64;human;;0;0.00;0;0;0;0;0;89.601136;0
26.00;-road2_0;19.96;0.00;12.55;5.60;0.35;road0_0;4.10;0.00;6.21;tripinfo_vehicle_40 emissions_vehicle_40 battery_vehicle_40;20.40;vehicle_40;0;206.37;1.03;0.00;4.21;human;;0;0.00;0;0;0;0;0;78.300054;0
27.20;-road3_0;19.96;0.00;11.27;4.80;2.15;road1_0;4.10;0.00;3.24;tripinfo_vehicle_43 routing_vehicle_43 emissions_vehicle_43 battery_vehicle_43;22.40;vehicle_43;1;206.37;1.04;0.00;6.32;human;;0;0.00;0;0;0;0;0;74.840121;0
27.60;-road1_0;19.96;0.00;11.54;4.40;0.05;road3_0;4.10;0.00;6.99;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;23.20;vehicle_48;1;206.37;0.88;0.00;4.46;human;;0;0.00;0;0;0;0;0;61.295323;0
28.40;-road0_0;19.96;0.00;12.91;0.40;0.01;road3_0;4.10;0.00;6.33;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;28.00;vehicle_45;1;289.97;1.09;0.00;5.38;human;;0;0.00;0;0;0;0;0;99.159096;0
30.80;-road2_0;19.96;0.00;11.29;2.80;0.64;road1_0;4.10;0.00;3.76;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;28.00;vehicle_33;1;289.97;1.17;0.00;5.93;human;;0;0.00;0;0;0;0;0;95.872382;0
30.80;-road1_0;19.96;0.00;11.87;5.20;0.05;road3_0;4.10;0.00;2.85;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;25.60;vehicle_65;1;206.37;0.88;0.00;6.89;human;;0;0.00;0;0;0;0;0;72.448213;0
32.80;-road0_0;19.96;0.00;11.97;10.80;1.55;road1_0;4.10;0.00;1.17;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;22.00;vehicle_46;1;122.77;1.00;0.00;11.53;human;;0;0.00;0;0;0;0;0;57.139335;0
34.40;-road1_0;19.96;0.00;12.90;7.20;1.73;road2_0;4.10;0.00;0.68;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;27.20;vehicle_6;1;122.77;1.05;0.00;16.89;human;;1;7.60;0;0;0;0;0;67.036685;0
37.60;-road0_0;19.96;0.00;11.87;7.20;1.80;road3_0;4.10;0.00;0.44;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;30.40;vehicle_12;1;289.97;1.05;0.00;8.18;human;;0;0.00;0;0;0;0;0;98.874855;0
38.00;-road3_0;19.96;0.00;12.39;8.80;1.27;road1_0;4.10;0.00;3.41;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;29.20;vehicle_21;1;206.37;1.01;0.00;13.07;human;;1;0.80;0;0;0;0;0;75.402287;0
39.20;-road1_0;19.96;0.00;12.88;22.00;11.56;road2_0;4.10;0.00;1.09;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;17.20;vehicle_3;1;122.77;1.08;0.00;6.75;human;;0;0.00;0;0;0;0;0;65.843106;0
39.60;-road2_0;19.96;0.00;12.06;6.80;1.71;road1_0;4.10;0.00;0.18;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;32.80;vehicle_61;1;289.97;1.12;0.00;10.76;human;;1;1.60;0;0;0;0;0;105.419930;0
41.20;-road3_0;19.96;0.00;11.84;16.80;5.33;road1_0;4.10;0.00;0.92;tripinfo_vehicle_67 routing_vehicle_67 emissions_vehicle_67 battery_vehicle_67;24.40;vehicle_67;1;206.37;0.91;0.00;6.65;human;;0;0.00;0;0;0;0;0;75.852605;0
44.00;-road3_0;19.96;0.00;12.51;19.60;7.36;road1_0;4.10;0.00;3.49;tripinfo_vehicle_10 routing_vehicle_10 emissions_vehicle_10 battery_vehicle_10;24.40;vehicle_10;1;206.37;1.09;0.00;8.09;human;;0;0.00;0;0;0;0;0;78.641224;0
45.20;-road0_0;19.96;0.00;11.61;10.40;0.31;road2_0;4.10;0.00;2.46;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;34.80;vehicle_27;1;206.37;0.95;0.00;17.56;human;;1;6.80;0;0;0;0;0;73.946295;0
45.60;-road2_0;19.96;0.00;11.50;9.60;2.90;road3_0;4.10;0.00;3.84;tripinfo_vehicle_9 routing_vehicle_9 emissions_vehicle_9 battery_vehicle_9;36.00;vehicle_9;1;122.77;0.86;0.00;23.78;human;;1;15.60;0;0;0;0;0;51.299756;0
46.40;-road3_0;19.96;0.00;13.25;4.80;1.43;road2_0;4.10;0.00;2.27;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;41.60;vehicle_0;1;289.97;1.06;0.00;19.18;human;;1;8.80;0;0;0;0;0;107.139741;0
46.80;-road1_0;19.96;0.00;11.06;28.40;15.80;road2_0;4.10;0.00;2.04;tripinfo_vehicle_56 routing_vehicle_56 emissions_vehicle_56 battery_vehicle_56;18.40;vehicle_56;1;122.77;0.90;0.00;6.63;human;;0;0.00;0;0;0;0;0;51.341461;0
47.20;-road2_0;19.96;0.00;11.97;11.60;5.12;road3_0;4.10;0.00;2.44;tripinfo_vehicle_35 routing_vehicle_35 emissions_vehicle_35 battery_vehicle_35;35.60;vehicle_35;1;122.77;1.02;0.00;25.19;human;;1;14.40;0;0;0;0;0;56.764373;0
48.40;-road3_0;19.96;0.00;12.45;21.60;5.26;road1_0;4.10;0.00;2.74;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;26.80;vehicle_30;1;206.37;1.18;0.00;10.81;human;;0;0.00;0;0;0;0;0;77.124054;0
49.60;-road2_0;19.96;0.00;12.31;14.00;7.36;road3_0;4.10;0.00;1.51;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;35.60;vehicle_79;1;122.77;1.09;0.00;25.39;human;;2;13.60;0;0;0;0;0;61.070313;0
50.00;-road0_0;19.96;0.00;11.32;24.40;13.47;road2_0;4.10;0.00;0.52;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;25.60;vehicle_50;1;206.37;0.85;0.00;6.53;human;;0;0.00;0;0;0;0;0;69.344371;0
50.40;-road1_0;19.96;0.00;11.72;32.80;19.50;road2_0;4.10;0.00;1.60;tripinfo_vehicle_72 routing_vehicle_72 emissions_vehicle_72 battery_vehicle_72;17.60;vehicle_72;1;122.77;0.94;0.00;6.42;human;;0;0.00;0;0;0;0;0;57.366352;0
