tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.00;-road3_0;19.96;0.00;10.87;1.20;0.00;road0_0;4.10;0.00;5.98;tripinfo_vehicle_58 emissions_vehicle_58 battery_vehicle_58;14.80;vehicle_58;0;122.77;1.02;0.00;4.53;human;;0;0.00;0;0;0;0;0;46.182856;0
22.40;-road1_0;19.96;0.00;13.58;6.40;2.00;road2_0;4.10;0.00;2.76;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;16.00;vehicle_13;1;122.77;1.12;0.00;5.62;human;;0;0.00;0;0;0;0;0;71.973486;0
22.80;-road0_0;19.96;0.00;12.76;1.60;0.00;road2_0;4.10;0.00;5.15;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;21.20;vehicle_70;1;206.37;1.02;0.00;4.74;human;;0;0.00;0;0;0;0;0;81.306531;0
24.80;-road1_0;19.96;0.00;11.64;0.80;0.00;road3_0;4.10;0.00;7.04;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;24.00;vehicle_50;1;206.37;0.85;0.00;5.00;human;;0;0.00;0;0;0;0;0;58.974084;0
25.60;-road0_0;19.96;0.00;12.32;2.80;0.40;road2_0;4.10;0.00;3.54;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;22.80;vehicle_6;1;206.37;1.05;0.00;6.35;human;;0;0.00;0;0;0;0;0;79.666087;0
26.00;-road3_0;19.96;0.00;12.61;2.80;1.60;road1_0;4.10;0.00;2.96;tripinfo_vehicle_26 routing_vehicle_26 emissions_vehicle_26 battery_vehicle_26;23.20;vehicle_26;1;206.37;0.92;0.00;5.62;human;;0;0.00;0;0;0;0;0;78.628820;0
29.20;-road0_0;19.96;0.00;11.42;4.40;0.40;road2_0;4.10;0.00;0.41;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;24.80;vehicle_29;1;206.37;0.93;0.00;7.22;human;;0;0.00;0;0;0;0;0;73.185965;0
29.20;-road2_0;19.96;0.00;12.80;6.40;2.80;road0_0;4.10;0.00;3.91;tripinfo_vehicle_38 emissions_vehicle_38 battery_vehicle_38;22.80;vehicle_38;0;206.37;1.10;0.00;6.62;human;;0;0.00;0;0;0;0;0;85.694324;0
30.00;-road1_0;19.96;0.00;11.23;3.60;1.60;road3_0;4.10;0.00;2.32;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;26.40;vehicle_48;1;206.37;0.88;0.00;7.91;human;;0;0.00;0;0;0;0;0;68.239189;0
31.60;-road3_0;19.96;0.00;13.11;0.00;0.00;road2_0;4.10;0.00;6.33;tripinfo_vehicle_19 routing_vehicle_19 emissions_vehicle_19 battery_vehicle_19;31.60;vehicle_19;1;289.97;1.16;0.00;9.47;human;;0;0.00;0;0;0;0;0;100.064561;0
32.00;-road2_0;19.96;0.00;12.49;0.80;0.00;road1_0;4.10;0.00;0.10;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;31.20;vehicle_8;1;289.97;0.94;0.00;7.03;human;;0;0.00;0;0;0;0;0;99.471332;0
32.40;-road1_0;19.96;0.00;13.03;6.00;4.00;road3_0;4.10;0.00;2.54;tripinfo_vehicle_52 routing_vehicle_52 emissions_vehicle_52 battery_vehicle_52;26.40;vehicle_52;1;206.37;1.02;0.00;9.79;human;;0;0.00;0;0;0;0;0;79.621880;0
34.40;-road3_0;19.96;0.00;13.35;10.40;5.20;road0_0;4.10;0.00;2.07;tripinfo_vehicle_41 emissions_vehicle_41 battery_vehicle_41;24.00;vehicle_41;0;122.77;0.96;0.00;13.11;human;;1;0.40;0;0;0;0;0;65.363651;0
34.40;-road0_0;19.96;0.00;11.90;2.00;0.00;road3_0;4.10;0.00;2.65;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;32.40;vehicle_45;1;289.97;1.09;0.00;10.14;human;;0;0.00;0;0;0;0;0;92.992361;0
34.80;-road1_0;19.96;0.00;12.53;2.40;0.40;road0_0;4.10;0.00;0.16;tripinfo_vehicle_53 emissions_vehicle_53 battery_vehicle_53;32.40;vehicle_53;0;289.97;1.10;0.00;10.10;human;;0;0.00;0;0;0;0;0;98.581392;0
35.20;-road2_0;19.96;0.00;12.33;8.00;3.20;road0_0;4.10;0.00;2.81;tripinfo_vehicle_51 emissions_vehicle_51 battery_vehicle_51;27.20;vehicle_51;0;206.37;1.17;0.00;11.27;human;;0;0.00;0;0;0;0;0;77.123276;0
36.40;-road3_0;19.96;0.00;12.37;13.60;8.40;road0_0;4.10;0.00;1.48;tripinfo_vehicle_76 emissions_vehicle_76 battery_vehicle_76;22.80;vehicle_76;0;122.77;1.03;0.00;12.40;human;;0;0.00;0;0;0;0;0;57.638536;0
37.20;-road1_0;19.96;0.00;12.32;4.40;1.60;road0_0;4.10;0.00;0.18;tripinfo_vehicle_11 emissions_vehicle_11 battery_vehicle_11;32.80;vehicle_11;0;289.97;1.03;0.00;10.50;human;;0;0.00;0;0;0;0;0;97.115921;0
40.00;-road0_0;19.96;0.00;11.35;7.60;1.20;road1_0;4.10;0.00;0.95;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;32.40;vehicle_61;1;122.77;1.12;0.00;22.25;human;;1;11.60;0;0;0;0;0;58.749959;0
44.00;-road3_0;19.96;0.00;12.20;4.80;1.20;road1_0;4.10;0.00;3.14;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0 ssm_rl_0 driverstaterl_0;39.20;rl_0;1;206.37;1.03;0.00;22.99;rlAnget;;1;14.40;0;0;0;0;0;83.766722;0
