tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road3_0;19.96;0.00;11.40;0.40;0.00;road0_0;4.10;0.00;0.10;tripinfo_vehicle_38 emissions_vehicle_38 battery_vehicle_38;14.80;vehicle_38;0;122.77;1.10;0.00;4.56;human;;0;0.00;0;0;0;0;0;59.687971;0
15.60;-road1_0;19.96;0.00;12.64;0.80;0.00;road2_0;4.10;0.00;8.17;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;14.80;vehicle_62;1;122.77;1.02;0.00;4.35;human;;0;0.00;0;0;0;0;0;48.477641;0
16.00;-road2_0;19.96;0.00;12.66;2.00;0.00;road3_0;4.10;0.00;9.75;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;14.00;vehicle_32;1;122.77;1.01;0.00;3.48;human;;0;0.00;0;0;0;0;0;44.072516;0
18.00;-road3_0;19.96;0.00;12.62;2.40;1.20;road0_0;4.10;0.00;1.52;tripinfo_vehicle_3 emissions_vehicle_3 battery_vehicle_3;15.60;vehicle_3;0;122.77;1.08;0.00;5.39;human;;0;0.00;0;0;0;0;0;64.214531;0
19.60;-road1_0;19.96;0.00;13.56;2.80;0.00;road2_0;4.10;0.00;1.98;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;16.80;vehicle_11;1;122.77;1.03;0.00;6.39;human;;0;0.00;0;0;0;0;0;71.398771;0
19.60;-road0_0;19.96;0.00;12.29;3.20;0.40;road1_0;4.10;0.00;2.52;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;16.40;vehicle_41;1;122.77;0.96;0.00;5.65;human;;0;0.00;0;0;0;0;0;60.477283;0
22.00;-road2_0;19.96;0.00;12.63;4.40;1.60;road3_0;4.10;0.00;1.73;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;17.60;vehicle_29;1;122.77;0.93;0.00;6.34;human;;0;0.00;0;0;0;0;0;63.228352;0
24.80;-road2_0;19.96;0.00;10.66;6.80;0.80;road3_0;4.10;0.00;3.33;tripinfo_vehicle_16 routing_vehicle_16 emissions_vehicle_16 battery_vehicle_16;18.00;vehicle_16;1;122.77;0.88;0.00;6.31;human;;0;0.00;0;0;0;0;0;46.806657;0
28.40;-road2_0;19.96;0.00;12.58;0.00;0.00;road1_0;4.10;0.00;6.30;tripinfo_vehicle_63 routing_vehicle_63 emissions_vehicle_63 battery_vehicle_63;28.40;vehicle_63;1;289.97;0.99;0.00;5.70;human;;0;0.00;0;0;0;0;0;94.369507;0
29.60;-road0_0;19.96;0.00;12.43;7.60;4.00;road2_0;4.10;0.00;0.37;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;22.00;vehicle_42;1;206.37;1.09;0.00;5.80;human;;0;0.00;0;0;0;0;0;85.509282;0
31.20;-road3_0;19.96;0.00;11.12;5.20;0.40;road1_0;4.10;0.00;2.25;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;26.00;vehicle_49;1;206.37;0.85;0.00;6.86;human;;0;0.00;0;0;0;0;0;67.473380;0
32.40;-road2_0;19.96;0.00;12.01;2.40;0.00;road1_0;4.10;0.00;7.77;tripinfo_vehicle_35 routing_vehicle_35 emissions_vehicle_35 battery_vehicle_35;30.00;vehicle_35;1;289.97;1.02;0.00;7.76;human;;0;0.00;0;0;0;0;0;85.395073;0
33.20;-road3_0;19.96;0.00;12.20;1.60;0.80;road2_0;4.10;0.00;5.16;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;31.60;vehicle_77;1;289.97;0.98;0.00;9.06;human;;0;0.00;0;0;0;0;0;89.966638;0
34.00;-road0_0;19.96;0.00;11.64;2.80;0.80;road3_0;4.10;0.00;5.40;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;31.20;vehicle_39;1;289.97;0.90;0.00;6.53;human;;0;0.00;0;0;0;0;0;85.624052;0
38.40;-road3_0;19.96;0.00;12.84;5.20;1.60;road2_0;4.10;0.00;2.96;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;33.20;vehicle_33;1;289.97;1.17;0.00;11.27;human;;0;0.00;0;0;0;0;0;102.225374;0
38.40;-road0_0;19.96;0.00;12.45;8.80;2.40;road3_0;4.10;0.00;1.69;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;29.60;vehicle_40;1;289.97;1.03;0.00;7.27;human;;0;0.00;0;0;0;0;0;104.128065;0
40.00;-road2_0;19.96;0.00;12.08;7.60;2.00;road1_0;4.10;0.00;4.60;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;32.40;vehicle_71;1;289.97;0.97;0.00;9.48;human;;1;0.40;0;0;0;0;0;95.866087;0
41.60;-road3_0;19.96;0.00;11.93;8.00;4.80;road0_0;4.10;0.00;1.60;tripinfo_vehicle_22 emissions_vehicle_22 battery_vehicle_22;33.60;vehicle_22;0;122.77;0.97;0.00;23.09;human;;1;8.80;0;0;0;0;0;54.063429;0
