tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road0_0;19.96;0.00;12.66;0.40;0.00;road1_0;4.10;0.00;6.33;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;14.80;vehicle_55;1;122.77;1.00;0.00;4.56;human;;0;0.00;0;0;0;0;0;56.105098;0
17.60;-road3_0;19.96;0.00;10.92;0.80;0.00;road0_0;4.10;0.00;0.09;tripinfo_vehicle_56 emissions_vehicle_56 battery_vehicle_56;16.80;vehicle_56;0;122.77;0.90;0.00;5.36;human;;0;0.00;0;0;0;0;0;52.332990;0
19.60;-road2_0;19.96;0.00;11.84;4.00;0.00;road3_0;4.10;0.00;2.41;tripinfo_vehicle_26 routing_vehicle_26 emissions_vehicle_26 battery_vehicle_26;15.60;vehicle_26;1;122.77;0.92;0.00;4.30;human;;0;0.00;0;0;0;0;0;57.879043;0
22.00;-road1_0;19.96;0.00;12.89;8.00;0.00;road2_0;4.10;0.00;9.07;tripinfo_vehicle_10 routing_vehicle_10 emissions_vehicle_10 battery_vehicle_10;14.00;vehicle_10;1;122.77;1.09;0.00;3.81;human;;0;0.00;0;0;0;0;0;49.036798;0
24.40;-road1_0;19.96;0.00;12.32;9.60;0.00;road2_0;4.10;0.00;4.80;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;14.80;vehicle_0;1;122.77;1.06;0.00;4.79;human;;0;0.00;0;0;0;0;0;59.475310;0
24.40;-road0_0;19.96;0.00;12.51;8.00;0.00;road1_0;4.10;0.00;3.35;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;16.40;vehicle_38;1;122.77;1.10;0.00;6.26;human;;0;0.00;0;0;0;0;0;64.283550;0
24.80;-road3_0;19.96;0.00;12.41;1.20;0.40;road1_0;4.10;0.00;1.18;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;23.60;vehicle_70;1;206.37;1.02;0.00;7.37;human;;0;0.00;0;0;0;0;0;81.586266;0
26.80;-road3_0;19.96;0.00;13.09;3.20;1.60;road1_0;4.10;0.00;2.52;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;23.60;vehicle_13;1;206.37;1.12;0.00;7.35;human;;0;0.00;0;0;0;0;0;85.864452;0
27.60;-road1_0;19.96;0.00;11.84;11.20;1.20;road2_0;4.10;0.00;0.23;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;16.40;vehicle_11;1;122.77;1.03;0.00;6.04;human;;0;0.00;0;0;0;0;0;58.626047;0
27.60;-road2_0;19.96;0.00;11.56;9.20;3.60;road3_0;4.10;0.00;1.98;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;18.40;vehicle_50;1;122.77;0.85;0.00;6.22;human;;0;0.00;0;0;0;0;0;54.479530;0
