tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
17.20;-road3_0;19.96;0.00;11.33;3.20;0.00;road0_0;4.10;0.00;5.98;tripinfo_vehicle_42 emissions_vehicle_42 battery_vehicle_42;14.00;vehicle_42;0;122.77;1.09;0.00;3.97;human;;0;0.00;0;0;0;0;0;50.256032;0
22.40;-road1_0;19.96;0.00;12.60;6.00;2.00;road2_0;4.10;0.00;1.51;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;16.40;vehicle_32;1;122.77;1.01;0.00;5.99;human;;0;0.00;0;0;0;0;0;65.245143;0
22.40;-road0_0;19.96;0.00;12.70;6.00;0.00;road1_0;4.10;0.00;4.21;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;16.40;vehicle_78;1;122.77;1.01;0.00;5.77;human;;0;0.00;0;0;0;0;0;62.354927;0
25.20;-road0_0;19.96;0.00;13.42;2.80;0.00;road2_0;4.10;0.00;1.17;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;22.40;vehicle_75;1;206.37;0.98;0.00;5.67;human;;0;0.00;0;0;0;0;0;90.688981;0
26.00;-road1_0;19.96;0.00;11.29;1.60;0.00;road3_0;4.10;0.00;0.09;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;24.40;vehicle_39;1;206.37;0.90;0.00;6.13;human;;0;0.00;0;0;0;0;0;72.614521;0
27.60;-road0_0;19.96;0.00;12.38;4.40;0.80;road2_0;4.10;0.00;4.71;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;23.20;vehicle_21;1;206.37;1.01;0.00;6.94;human;;0;0.00;0;0;0;0;0;77.448178;0
29.60;-road2_0;19.96;0.00;12.70;2.00;0.00;road1_0;4.10;0.00;8.17;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;27.60;vehicle_20;1;289.97;1.02;0.00;5.15;human;;0;0.00;0;0;0;0;0;90.525114;0
32.00;-road2_0;19.96;0.00;12.10;4.40;0.00;road1_0;4.10;0.00;7.34;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;27.60;vehicle_45;1;289.97;1.09;0.00;5.58;human;;0;0.00;0;0;0;0;0;91.134527;0
32.40;-road3_0;19.96;0.00;11.46;0.00;0.00;road2_0;4.10;0.00;5.43;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;32.40;vehicle_49;1;289.97;0.85;0.00;6.29;human;;0;0.00;0;0;0;0;0;78.978946;0
32.80;-road1_0;19.96;0.00;12.27;4.40;0.80;road0_0;4.10;0.00;4.69;tripinfo_vehicle_31 emissions_vehicle_31 battery_vehicle_31;28.40;vehicle_31;0;289.97;1.15;0.00;6.37;human;;0;0.00;0;0;0;0;0;99.870813;0
33.20;-road0_0;19.96;0.00;12.06;9.60;2.80;road1_0;4.10;0.00;1.16;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;23.60;vehicle_69;1;122.77;1.02;0.00;13.16;human;;1;1.60;0;0;0;0;0;59.613737;0
34.80;-road3_0;19.96;0.00;11.17;10.40;1.20;road0_0;4.10;0.00;4.10;tripinfo_vehicle_26 emissions_vehicle_26 battery_vehicle_26;24.40;vehicle_26;0;122.77;0.92;0.00;13.25;human;;1;1.20;0;0;0;0;0;46.056335;0
35.20;-road1_0;19.96;0.00;12.62;6.00;0.00;road0_0;4.10;0.00;3.08;tripinfo_vehicle_57 emissions_vehicle_57 battery_vehicle_57;29.20;vehicle_57;0;289.97;1.14;0.00;6.91;human;;0;0.00;0;0;0;0;0;103.902168;0
37.20;-road2_0;19.96;0.00;10.93;8.40;0.00;road0_0;4.10;0.00;0.49;tripinfo_vehicle_16 emissions_vehicle_16 battery_vehicle_16;28.80;vehicle_16;0;206.37;0.88;0.00;10.11;human;;1;1.60;0;0;0;0;0;71.179403;0
38.00;-road0_0;19.96;0.00;11.11;4.40;0.00;road3_0;4.10;0.00;0.14;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;33.60;vehicle_50;1;289.97;0.85;0.00;7.48;human;;0;0.00;0;0;0;0;0;85.529927;0
39.20;-road3_0;19.96;0.00;12.49;7.60;1.20;road1_0;4.10;0.00;3.97;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;31.60;vehicle_6;1;206.37;1.05;0.00;15.42;human;;2;3.20;0;0;0;0;0;73.284467;0
40.80;-road0_0;19.96;0.00;11.68;6.80;0.00;road3_0;4.10;0.00;5.33;tripinfo_vehicle_64 routing_vehicle_64 emissions_vehicle_64 battery_vehicle_64;34.00;vehicle_64;1;289.97;0.94;0.00;10.13;human;;0;0.00;0;0;0;0;0;80.787308;0
43.20;-road1_0;19.96;0.00;12.28;26.00;19.20;road2_0;4.10;0.00;0.43;tripinfo_vehicle_58 routing_vehicle_58 emissions_vehicle_58 battery_vehicle_58;17.20;vehicle_58;1;122.77;1.02;0.00;6.65;human;;0;0.00;0;0;0;0;0;63.222775;0
43.20;-road0_0;19.96;0.00;11.50;22.80;12.80;road1_0;4.10;0.00;2.00;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;20.40;vehicle_74;1;122.77;0.96;0.00;9.84;human;;0;0.00;0;0;0;0;0;51.732489;0
46.00;-road1_0;19.96;0.00;12.49;28.80;21.60;road2_0;4.10;0.00;1.66;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;17.20;vehicle_68;1;122.77;1.04;0.00;6.67;human;;0;0.00;0;0;0;0;0;62.805746;0
46.40;-road0_0;19.96;0.00;11.76;8.40;4.00;road2_0;4.10;0.00;2.74;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;38.00;vehicle_59;1;206.37;0.97;0.00;21.14;human;;1;10.00;0;0;0;0;0;72.009087;0
48.00;-road2_0;19.96;0.00;12.12;12.40;3.20;road1_0;4.10;0.00;1.21;tripinfo_vehicle_63 routing_vehicle_63 emissions_vehicle_63 battery_vehicle_63;35.60;vehicle_63;1;289.97;0.99;0.00;13.15;human;;1;1.20;0;0;0;0;0;99.688354;0
48.40;-road1_0;19.96;0.00;11.94;31.20;23.60;road2_0;4.10;0.00;2.95;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;17.20;vehicle_4;1;122.77;1.03;0.00;7.07;human;;0;0.00;0;0;0;0;0;56.880031;0
48.80;-road0_0;19.96;0.00;12.55;10.40;5.60;road2_0;4.10;0.00;1.51;tripinfo_vehicle_36 routing_vehicle_36 emissions_vehicle_36 battery_vehicle_36;38.40;vehicle_36;1;206.37;0.97;0.00;21.30;human;;1;8.40;0;0;0;0;0;77.799244;0
50.40;-road2_0;19.96;0.00;11.56;21.20;9.60;road0_0;4.10;0.00;2.05;tripinfo_vehicle_0 emissions_vehicle_0 battery_vehicle_0;29.20;vehicle_0;0;206.37;1.06;0.00;13.05;human;;1;2.40;0;0;0;0;0;74.509955;0
50.40;-road3_0;19.96;0.00;12.29;34.80;18.80;road0_0;4.10;0.00;3.06;tripinfo_vehicle_10 emissions_vehicle_10 battery_vehicle_10;15.60;vehicle_10;0;122.77;1.09;0.00;5.34;human;;0;0.00;0;0;0;0;0;61.773269;0
51.60;-road1_0;19.96;0.00;10.79;12.00;2.40;road0_0;4.10;0.00;1.89;tripinfo_vehicle_65 emissions_vehicle_65 battery_vehicle_65;39.60;vehicle_65;0;289.97;0.88;0.00;14.18;human;;1;0.80;0;0;0;0;0;79.138682;0
52.40;-road2_0;19.96;0.00;12.87;23.60;9.60;road0_0;4.10;0.00;2.67;tripinfo_vehicle_11 emissions_vehicle_11 battery_vehicle_11;28.80;vehicle_11;0;206.37;1.03;0.00;12.20;human;;1;1.60;0;0;0;0;0;83.002143;0
53.20;-road1_0;19.96;-0.00;12.04;18.40;8.40;road0_0;4.10;0.00;1.10;tripinfo_vehicle_77 emissions_vehicle_77 battery_vehicle_77;34.80;vehicle_77;0;289.97;0.98;0.00;12.44;human;;0;0.00;0;0;0;0;0;91.066136;0
54.00;-road0_0;19.96;0.00;11.68;29.20;16.80;road1_0;4.10;0.00;1.84;tripinfo_vehicle_72 routing_vehicle_72 emissions_vehicle_72 battery_vehicle_72;24.80;vehicle_72;1;122.77;0.94;0.00;13.81;human;;1;3.20;0;0;0;0;0;55.388148;0
54.80;-road2_0;19.96;0.00;11.95;20.00;10.40;road1_0;4.10;0.00;0.79;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;34.80;vehicle_13;1;289.97;1.12;0.00;12.44;human;;0;0.00;0;0;0;0;0;94.456362;0
56.80;-road2_0;19.96;0.00;12.42;25.60;11.60;road0_0;4.10;0.00;1.48;tripinfo_vehicle_60 emissions_vehicle_60 battery_vehicle_60;31.20;vehicle_60;0;206.37;1.08;0.00;15.03;human;;0;0.00;0;0;0;0;0;76.697358;0
58.80;-road3_0;19.96;0.00;11.67;13.20;7.60;road2_0;4.10;0.00;1.54;tripinfo_vehicle_9 routing_vehicle_9 emissions_vehicle_9 battery_vehicle_9;45.60;vehicle_9;1;289.97;0.86;0.00;19.39;human;;1;6.80;0;0;0;0;0;87.187931;0
59.20;-road1_0;19.96;0.00;12.50;37.60;28.80;road2_0;4.10;0.00;1.29;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;21.60;vehicle_30;1;122.77;1.18;0.00;11.55;human;;2;2.00;0;0;0;0;0;66.598394;0
60.80;-road2_0;19.96;0.00;10.99;24.80;13.60;road1_0;4.10;0.00;1.46;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;36.00;vehicle_25;1;289.97;0.87;0.00;10.39;human;;0;0.00;0;0;0;0;0;80.843896;0
60.80;-road3_0;19.96;0.00;11.66;26.80;15.20;road1_0;4.10;0.00;2.38;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;34.00;vehicle_40;1;206.37;1.03;0.00;17.75;human;;1;4.40;0;0;0;0;0;70.455561;0
61.20;-road0_0;19.96;0.00;11.39;42.80;25.20;road1_0;4.10;0.00;1.59;tripinfo_vehicle_24 routing_vehicle_24 emissions_vehicle_24 battery_vehicle_24;18.40;vehicle_24;1;122.77;0.83;0.00;5.70;human;;0;0.00;0;0;0;0;0;52.750337;0
62.80;-road1_0;19.96;0.00;12.03;45.60;35.60;road2_0;4.10;0.00;1.30;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;17.20;vehicle_29;1;122.77;0.93;0.00;6.29;human;;0;0.00;0;0;0;0;0;59.674257;0
64.80;-road0_0;19.96;0.00;11.94;33.20;24.80;road2_0;4.10;0.00;0.92;tripinfo_vehicle_52 routing_vehicle_52 emissions_vehicle_52 battery_vehicle_52;31.60;vehicle_52;1;206.37;1.02;0.00;14.99;human;;1;4.00;0;0;0;0;0;75.557892;0
