tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
17.20;-road0_0;19.96;0.00;13.06;2.40;0.00;road1_0;4.10;0.00;1.18;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;14.80;vehicle_68;1;122.77;1.04;0.00;4.56;human;;0;0.00;0;0;0;0;0;70.601121;0
18.40;-road2_0;19.96;0.00;13.28;4.80;0.00;road3_0;4.10;0.00;8.72;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;13.60;vehicle_61;1;122.77;1.12;0.00;3.53;human;;0;0.00;0;0;0;0;0;53.045056;0
20.40;-road1_0;19.96;0.00;12.79;0.00;0.00;road3_0;4.10;0.00;6.33;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;20.40;vehicle_0;1;206.37;1.06;0.00;3.82;human;;0;0.00;0;0;0;0;0;80.872883;0
23.60;-road2_0;19.96;0.00;11.63;7.20;1.20;road3_0;4.10;0.00;1.85;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;16.40;vehicle_21;1;122.77;1.01;0.00;5.92;human;;0;0.00;0;0;0;0;0;58.223580;0
24.40;-road0_0;19.96;0.00;13.28;2.80;0.00;road2_0;4.10;0.00;5.87;tripinfo_vehicle_22 routing_vehicle_22 emissions_vehicle_22 battery_vehicle_22;21.60;vehicle_22;1;206.37;0.97;0.00;5.01;human;;0;0.00;0;0;0;0;0;81.553578;0
26.80;-road2_0;19.96;0.00;11.80;3.60;0.00;road0_0;4.10;0.00;9.07;tripinfo_vehicle_48 emissions_vehicle_48 battery_vehicle_48;23.20;vehicle_48;0;206.37;0.88;0.00;4.63;human;;0;0.00;0;0;0;0;0;53.717310;0
29.20;-road3_0;19.96;0.00;11.26;6.00;0.80;road1_0;4.10;0.00;2.39;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;23.20;vehicle_27;1;206.37;0.95;0.00;6.00;human;;0;0.00;0;0;0;0;0;74.182913;0
29.20;-road2_0;19.96;0.00;13.63;4.40;0.80;road0_0;4.10;0.00;0.16;tripinfo_vehicle_77 emissions_vehicle_77 battery_vehicle_77;24.80;vehicle_77;0;206.37;0.98;0.00;7.70;human;;0;0.00;0;0;0;0;0;88.098342;0
30.40;-road0_0;19.96;0.00;12.66;0.80;0.40;road3_0;4.10;0.00;5.57;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;29.60;vehicle_6;1;289.97;1.05;0.00;7.12;human;;0;0.00;0;0;0;0;0;97.478056;0
34.40;-road0_0;19.96;0.00;11.91;12.40;4.80;road1_0;4.10;0.00;1.52;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;22.00;vehicle_28;1;122.77;1.13;0.00;11.91;human;;1;0.80;0;0;0;0;0;57.629111;0
34.80;-road2_0;19.96;0.00;11.63;4.00;0.00;road1_0;4.10;0.00;1.52;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;30.80;vehicle_32;1;289.97;1.01;0.00;8.44;human;;0;0.00;0;0;0;0;0;95.012178;0
35.20;-road3_0;19.96;0.00;12.63;8.40;2.80;road1_0;4.10;0.00;3.52;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;26.80;vehicle_45;1;206.37;1.09;0.00;10.26;human;;1;2.80;0;0;0;0;0;83.823088;0
36.40;-road1_0;19.96;0.00;12.17;20.00;15.20;road2_0;4.10;0.00;1.32;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;16.40;vehicle_75;1;122.77;0.98;0.00;5.91;human;;0;0.00;0;0;0;0;0;62.805585;0
39.20;-road0_0;19.96;0.00;10.78;5.60;0.40;road3_0;4.10;0.00;4.30;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;33.60;vehicle_7;1;289.97;0.89;0.00;8.62;human;;0;0.00;0;0;0;0;0;77.614690;0
