tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
19.60;-road2_0;19.96;0.00;12.73;4.00;0.40;road3_0;4.10;0.00;2.41;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;15.60;vehicle_11;1;122.77;1.03;0.00;5.27;human;;0;0.00;0;0;0;0;0;66.912350;0
19.60;-road1_0;19.96;0.00;13.26;2.80;1.20;road2_0;4.10;0.00;2.06;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;16.80;vehicle_76;1;122.77;1.03;0.00;6.32;human;;0;0.00;0;0;0;0;0;69.045732;0
22.40;-road1_0;19.96;0.00;12.32;0.40;0.00;road3_0;4.10;0.00;0.10;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;22.00;vehicle_0;1;206.37;1.06;0.00;5.44;human;;0;0.00;0;0;0;0;0;85.364057;0
24.00;-road2_0;19.96;0.00;12.61;1.60;0.00;road0_0;4.10;0.00;8.08;tripinfo_vehicle_74 emissions_vehicle_74 battery_vehicle_74;22.40;vehicle_74;0;206.37;0.96;0.00;5.60;human;;0;0.00;0;0;0;0;0;65.344231;0
25.60;-road3_0;19.96;0.00;10.67;3.60;2.00;road1_0;4.10;0.00;4.02;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;22.00;vehicle_34;1;206.37;0.99;0.00;5.77;human;;0;0.00;0;0;0;0;0;71.295883;0
26.80;-road2_0;19.96;0.00;11.02;2.40;0.40;road0_0;4.10;0.00;4.47;tripinfo_vehicle_67 emissions_vehicle_67 battery_vehicle_67;24.40;vehicle_67;0;206.37;0.91;0.00;6.63;human;;0;0.00;0;0;0;0;0;66.083936;0
29.20;-road2_0;19.96;0.00;12.22;0.00;0.00;road1_0;4.10;0.00;6.33;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;29.20;vehicle_32;1;289.97;1.01;0.00;6.59;human;;0;0.00;0;0;0;0;0;92.883157;0
29.20;-road1_0;19.96;0.00;11.94;5.60;2.40;road2_0;4.10;0.00;2.58;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;23.60;vehicle_73;1;122.77;1.06;0.00;13.36;human;;1;5.60;0;0;0;0;0;63.113752;0
29.60;-road3_0;19.96;0.00;13.06;0.80;0.00;road2_0;4.10;0.00;7.82;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;28.80;vehicle_27;1;289.97;0.95;0.00;5.19;human;;0;0.00;0;0;0;0;0;89.726062;0
30.80;-road2_0;19.96;0.00;12.49;1.60;0.00;road1_0;4.10;0.00;1.18;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;29.20;vehicle_13;1;289.97;1.12;0.00;7.11;human;;0;0.00;0;0;0;0;0;105.666163;0
31.60;-road0_0;19.96;0.00;12.67;2.40;0.80;road3_0;4.10;0.00;3.56;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;29.20;vehicle_46;1;289.97;1.00;0.00;6.84;human;;0;0.00;0;0;0;0;0;103.080913;0
31.60;-road3_0;19.96;0.00;12.08;1.60;0.00;road2_0;4.10;0.00;5.43;tripinfo_vehicle_72 routing_vehicle_72 emissions_vehicle_72 battery_vehicle_72;30.00;vehicle_72;1;289.97;0.94;0.00;6.33;human;;0;0.00;0;0;0;0;0;92.044118;0
34.40;-road1_0;19.96;0.00;12.22;10.00;5.60;road2_0;4.10;0.00;1.04;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;24.40;vehicle_70;1;122.77;1.02;0.00;14.16;human;;1;2.80;0;0;0;0;0;60.725296;0
