tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
18.80;-road0_0;19.96;0.00;12.28;2.00;0.00;road1_0;4.10;0.00;0.09;tripinfo_vehicle_16 routing_vehicle_16 emissions_vehicle_16 battery_vehicle_16;16.80;vehicle_16;1;122.77;0.88;0.00;4.82;human;;0;0.00;0;0;0;0;0;60.916408;0
18.80;-road2_0;19.96;0.00;11.14;2.40;0.00;road3_0;4.10;0.00;9.44;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;16.40;vehicle_49;1;122.77;0.85;0.00;4.24;human;;0;0.00;0;0;0;0;0;29.826925;0
20.80;-road3_0;19.96;0.00;11.11;4.00;0.80;road0_0;4.10;0.00;2.96;tripinfo_vehicle_15 emissions_vehicle_15 battery_vehicle_15;16.80;vehicle_15;0;122.77;0.93;0.00;5.61;human;;0;0.00;0;0;0;0;0;52.235055;0
22.40;-road1_0;19.96;0.00;12.59;8.40;0.00;road2_0;4.10;0.00;10.54;tripinfo_vehicle_54 routing_vehicle_54 emissions_vehicle_54 battery_vehicle_54;14.00;vehicle_54;1;122.77;1.00;0.00;3.65;human;;0;0.00;0;0;0;0;0;38.464945;0
22.80;-road2_0;19.96;0.00;12.29;1.60;0.00;road0_0;4.10;0.00;6.33;tripinfo_vehicle_42 emissions_vehicle_42 battery_vehicle_42;21.20;vehicle_42;0;206.37;1.09;0.00;5.13;human;;0;0.00;0;0;0;0;0;74.411309;0
24.40;-road3_0;19.96;0.00;12.54;8.00;0.40;road0_0;4.10;0.00;2.13;tripinfo_vehicle_0 emissions_vehicle_0 battery_vehicle_0;16.40;vehicle_0;0;122.77;1.06;0.00;6.15;human;;0;0.00;0;0;0;0;0;61.726270;0
24.80;-road2_0;19.96;0.00;12.27;2.80;0.40;road0_0;4.10;0.00;4.98;tripinfo_vehicle_13 emissions_vehicle_13 battery_vehicle_13;22.00;vehicle_13;0;206.37;1.12;0.00;5.76;human;;0;0.00;0;0;0;0;0;77.537787;0
24.80;-road0_0;19.96;0.00;12.14;8.40;5.60;road1_0;4.10;0.00;2.97;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;16.40;vehicle_34;1;122.77;0.99;0.00;5.85;human;;0;0.00;0;0;0;0;0;59.133854;0
27.60;-road0_0;19.96;0.00;10.76;10.40;6.40;road1_0;4.10;0.00;3.21;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;17.20;vehicle_70;1;122.77;1.02;0.00;6.89;human;;0;0.00;0;0;0;0;0;50.881799;0
28.00;-road1_0;19.96;0.00;12.36;3.60;0.00;road3_0;4.10;0.00;5.57;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;24.40;vehicle_11;1;206.37;1.03;0.00;7.93;human;;0;0.00;0;0;0;0;0;73.587777;0
28.00;-road3_0;19.96;0.00;11.48;10.00;0.80;road0_0;4.10;0.00;2.84;tripinfo_vehicle_65 emissions_vehicle_65 battery_vehicle_65;18.00;vehicle_65;0;122.77;0.88;0.00;6.12;human;;0;0.00;0;0;0;0;0;53.985311;0
29.60;-road2_0;19.96;0.00;12.67;6.40;0.00;road0_0;4.10;0.00;4.30;tripinfo_vehicle_33 emissions_vehicle_33 battery_vehicle_33;23.20;vehicle_33;0;206.37;1.17;0.00;7.13;human;;0;0.00;0;0;0;0;0;79.907637;0
30.00;-road0_0;19.96;0.00;9.55;12.40;8.40;road1_0;4.10;0.00;1.09;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;17.60;rl_0;1;122.77;1.03;0.00;7.50;rlAnget;;0;0.00;0;0;0;0;0;46.387493;0
