tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.60;-road0_0;19.96;0.00;13.22;0.80;0.00;road1_0;4.10;0.00;0.10;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;14.80;vehicle_45;1;122.77;1.09;0.00;4.61;human;;0;0.00;0;0;0;0;0;73.039000;0
16.80;-road3_0;19.96;0.00;10.86;2.00;1.20;road0_0;4.10;0.00;4.98;tripinfo_vehicle_70 emissions_vehicle_70 battery_vehicle_70;14.80;vehicle_70;0;122.77;1.02;0.00;4.69;human;;0;0.00;0;0;0;0;0;48.926325;0
18.40;-road1_0;19.96;0.00;11.32;1.60;0.00;road2_0;4.10;0.00;9.22;tripinfo_vehicle_5 routing_vehicle_5 emissions_vehicle_5 battery_vehicle_5;16.80;vehicle_5;1;122.77;0.83;0.00;4.25;human;;0;0.00;0;0;0;0;0;32.278395;0
18.40;-road2_0;19.96;0.00;13.10;3.20;0.40;road3_0;4.10;0.00;5.67;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;15.20;vehicle_42;1;122.77;1.09;0.00;5.01;human;;0;0.00;0;0;0;0;0;62.552205;0
18.80;-road0_0;19.96;0.00;12.47;3.20;0.00;road1_0;4.10;0.00;3.20;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;15.60;vehicle_38;1;122.77;1.10;0.00;5.41;human;;0;0.00;0;0;0;0;0;62.895506;0
18.80;-road3_0;19.96;0.00;12.82;3.20;2.00;road0_0;4.10;0.00;3.06;tripinfo_vehicle_57 emissions_vehicle_57 battery_vehicle_57;15.60;vehicle_57;0;122.77;1.14;0.00;5.26;human;;0;0.00;0;0;0;0;0;64.146457;0
20.80;-road0_0;19.96;0.00;12.07;6.00;0.00;road1_0;4.10;0.00;6.24;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;14.80;vehicle_51;1;122.77;1.17;0.00;4.82;human;;0;0.00;0;0;0;0;0;53.520332;0
21.20;-road2_0;19.96;0.00;12.25;0.80;0.00;road0_0;4.10;0.00;6.33;tripinfo_vehicle_37 emissions_vehicle_37 battery_vehicle_37;20.40;vehicle_37;0;206.37;1.18;0.00;4.29;human;;0;0.00;0;0;0;0;0;74.818129;0
24.40;-road0_0;19.96;0.00;10.59;8.00;0.00;road1_0;4.10;0.00;5.98;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;16.40;vehicle_29;1;122.77;0.93;0.00;5.38;human;;0;0.00;0;0;0;0;0;40.654829;0
24.40;-road1_0;19.96;0.00;12.26;7.20;2.00;road2_0;4.10;0.00;1.85;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;17.20;vehicle_55;1;122.77;1.00;0.00;6.57;human;;0;0.00;0;0;0;0;0;63.057283;0
