tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
14.80;-road1_0;19.96;0.00;12.69;0.80;0.00;road2_0;4.10;0.00;6.33;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;14.00;vehicle_76;1;122.77;1.03;0.00;3.60;human;;0;0.00;0;0;0;0;0;57.896545;0
18.80;-road0_0;19.96;0.00;12.09;3.20;0.00;road1_0;4.10;0.00;1.44;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;15.60;vehicle_8;1;122.77;0.94;0.00;4.40;human;;0;0.00;0;0;0;0;0;60.376234;0
18.80;-road3_0;19.96;0.00;11.60;3.20;2.00;road0_0;4.10;0.00;4.26;tripinfo_vehicle_28 emissions_vehicle_28 battery_vehicle_28;15.60;vehicle_28;0;122.77;1.13;0.00;5.46;human;;0;0.00;0;0;0;0;0;55.892978;0
20.80;-road3_0;19.96;0.00;12.15;4.80;2.00;road0_0;4.10;0.00;2.47;tripinfo_vehicle_51 emissions_vehicle_51 battery_vehicle_51;16.00;vehicle_51;0;122.77;1.17;0.00;6.01;human;;0;0.00;0;0;0;0;0;61.095412;0
21.20;-road2_0;19.96;0.00;12.57;5.20;0.00;road3_0;4.10;0.00;4.33;tripinfo_vehicle_22 routing_vehicle_22 emissions_vehicle_22 battery_vehicle_22;16.00;vehicle_22;1;122.77;0.97;0.00;5.29;human;;0;0.00;0;0;0;0;0;61.246192;0
22.80;-road0_0;19.96;0.00;12.44;8.00;0.00;road1_0;4.10;0.00;3.96;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;14.80;vehicle_3;1;122.77;1.08;0.00;4.53;human;;0;0.00;0;0;0;0;0;60.728489;0
28.00;-road0_0;19.96;0.00;11.54;3.20;0.00;road2_0;4.10;0.00;2.04;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;24.80;vehicle_27;1;206.37;0.95;0.00;7.63;human;;0;0.00;0;0;0;0;0;74.366819;0
29.60;-road0_0;19.96;0.00;12.39;5.20;2.00;road2_0;4.10;0.00;1.90;tripinfo_vehicle_37 routing_vehicle_37 emissions_vehicle_37 battery_vehicle_37;24.40;vehicle_37;1;206.37;1.18;0.00;8.34;human;;0;0.00;0;0;0;0;0;88.646953;0
30.40;-road3_0;19.96;0.00;13.22;13.20;4.40;road0_0;4.10;0.00;3.28;tripinfo_vehicle_32 emissions_vehicle_32 battery_vehicle_32;17.20;vehicle_32;0;122.77;1.01;0.00;6.67;human;;0;0.00;0;0;0;0;0;69.197094;0
30.40;-road2_0;19.96;0.00;11.54;6.80;0.40;road0_0;4.10;0.00;0.18;tripinfo_vehicle_54 emissions_vehicle_54 battery_vehicle_54;23.60;vehicle_54;0;206.37;1.00;0.00;7.30;human;;0;0.00;0;0;0;0;0;78.996900;0
30.80;-road1_0;19.96;0.00;12.85;1.20;0.00;road0_0;4.10;0.00;0.10;tripinfo_vehicle_17 emissions_vehicle_17 battery_vehicle_17;29.60;vehicle_17;0;289.97;0.94;0.00;5.86;human;;0;0.00;0;0;0;0;0;102.900641;0
32.40;-road0_0;19.96;0.00;11.95;2.00;0.00;road3_0;4.10;0.00;9.46;tripinfo_vehicle_67 routing_vehicle_67 emissions_vehicle_67 battery_vehicle_67;30.40;vehicle_67;1;289.97;0.91;0.00;6.14;human;;0;0.00;0;0;0;0;0;72.377283;0
34.40;-road3_0;19.96;0.00;11.69;1.60;0.00;road2_0;4.10;0.00;5.26;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;32.80;vehicle_25;1;289.97;0.87;0.00;7.08;human;;0;0.00;0;0;0;0;0;83.182304;0
34.40;-road2_0;19.96;0.00;12.25;5.60;0.00;road1_0;4.10;0.00;7.69;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;28.80;vehicle_71;1;289.97;0.97;0.00;5.96;human;;0;0.00;0;0;0;0;0;86.349557;0
36.40;-road2_0;19.96;0.00;12.60;11.60;4.00;road0_0;4.10;0.00;3.82;tripinfo_vehicle_35 emissions_vehicle_35 battery_vehicle_35;24.80;vehicle_35;0;206.37;1.02;0.00;8.46;human;;0;0.00;0;0;0;0;0;79.023490;0
37.60;-road0_0;19.96;0.00;12.56;4.00;0.00;road3_0;4.10;0.00;6.68;tripinfo_vehicle_66 routing_vehicle_66 emissions_vehicle_66 battery_vehicle_66;33.60;vehicle_66;1;289.97;0.91;0.00;8.91;human;;0;0.00;0;0;0;0;0;83.530352;0
38.00;-road3_0;19.96;0.00;13.41;18.80;8.80;road0_0;4.10;0.00;1.14;tripinfo_vehicle_63 emissions_vehicle_63 battery_vehicle_63;19.20;vehicle_63;0;122.77;0.99;0.00;8.67;human;;0;0.00;0;0;0;0;0;65.728479;0
