tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.80;-road1_0;19.96;0.00;11.99;0.40;0.00;road2_0;4.10;0.00;0.10;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;16.40;vehicle_8;1;122.77;0.94;0.00;5.25;human;;0;0.00;0;0;0;0;0;59.964069;0
18.00;-road3_0;19.96;0.00;11.17;2.00;0.40;road0_0;4.10;0.00;4.08;tripinfo_vehicle_18 emissions_vehicle_18 battery_vehicle_18;16.00;vehicle_18;0;122.77;0.94;0.00;4.92;human;;0;0.00;0;0;0;0;0;51.981536;0
18.80;-road1_0;19.96;0.00;12.07;2.40;2.00;road2_0;4.10;0.00;3.15;tripinfo_vehicle_22 routing_vehicle_22 emissions_vehicle_22 battery_vehicle_22;16.40;vehicle_22;1;122.77;0.97;0.00;5.83;human;;0;0.00;0;0;0;0;0;58.031990;0
21.60;-road3_0;19.96;0.00;12.49;1.20;0.00;road1_0;4.10;0.00;10.54;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;20.40;vehicle_12;1;206.37;1.05;0.00;4.18;human;;0;0.00;0;0;0;0;0;57.680983;0
23.20;-road0_0;19.96;0.00;12.88;7.60;2.40;road1_0;4.10;0.00;3.59;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;15.60;vehicle_0;1;122.77;1.06;0.00;5.23;human;;0;0.00;0;0;0;0;0;64.859679;0
23.60;-road3_0;19.96;0.00;13.68;2.00;0.40;road1_0;4.10;0.00;5.67;tripinfo_vehicle_19 routing_vehicle_19 emissions_vehicle_19 battery_vehicle_19;21.60;vehicle_19;1;206.37;1.16;0.00;5.64;human;;0;0.00;0;0;0;0;0;84.779431;0
26.00;-road3_0;19.96;0.00;12.16;3.20;0.40;road1_0;4.10;0.00;2.45;tripinfo_vehicle_37 routing_vehicle_37 emissions_vehicle_37 battery_vehicle_37;22.80;vehicle_37;1;206.37;1.18;0.00;6.90;human;;0;0.00;0;0;0;0;0;80.663458;0
26.80;-road0_0;19.96;0.00;11.98;9.20;4.00;road1_0;4.10;0.00;2.69;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;17.60;vehicle_65;1;122.77;0.88;0.00;5.97;human;;0;0.00;0;0;0;0;0;56.179237;0
27.60;-road1_0;19.96;0.00;12.34;0.40;0.00;road0_0;4.10;0.00;1.18;tripinfo_vehicle_30 emissions_vehicle_30 battery_vehicle_30;27.20;vehicle_30;0;289.97;1.18;0.00;5.18;human;;0;0.00;0;0;0;0;0;105.751842;0
29.20;-road0_0;19.96;0.00;11.26;0.00;0.00;road3_0;4.10;0.00;6.33;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;29.20;vehicle_53;1;289.97;1.10;0.00;6.91;human;;0;0.00;0;0;0;0;0;85.426821;0
30.00;-road2_0;19.96;0.00;11.65;12.80;2.00;road3_0;4.10;0.00;2.01;tripinfo_vehicle_56 routing_vehicle_56 emissions_vehicle_56 battery_vehicle_56;17.20;vehicle_56;1;122.77;0.90;0.00;5.71;human;;0;0.00;0;0;0;0;0;56.081150;0
30.40;-road1_0;19.96;0.00;12.89;4.80;3.20;road3_0;4.10;0.00;3.62;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;25.60;vehicle_74;1;206.37;0.96;0.00;8.61;human;;0;0.00;0;0;0;0;0;80.632098;0
33.20;-road0_0;19.96;0.00;11.01;0.80;0.00;road3_0;4.10;0.00;5.57;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;32.40;vehicle_1;1;289.97;0.94;0.00;8.74;human;;0;0.00;0;0;0;0;0;80.953781;0
33.60;-road1_0;19.96;0.00;11.08;6.80;1.60;road3_0;4.10;0.00;2.83;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;26.80;vehicle_48;1;206.37;0.88;0.00;8.14;human;;0;0.00;0;0;0;0;0;67.776199;0
35.20;-road0_0;19.96;0.00;12.57;9.60;0.00;road2_0;4.10;0.00;10.54;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;25.60;vehicle_75;1;206.37;0.98;0.00;9.11;human;;0;0.00;0;0;0;0;0;50.933706;0
36.40;-road2_0;19.96;0.00;11.84;5.60;2.40;road1_0;4.10;0.00;2.13;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;30.80;vehicle_55;1;289.97;1.00;0.00;8.50;human;;0;0.00;0;0;0;0;0;99.773484;0
37.60;-road0_0;19.96;0.00;13.37;2.40;1.60;road3_0;4.10;0.00;1.77;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;35.20;vehicle_77;1;289.97;0.98;0.00;12.56;human;;0;0.00;0;0;0;0;0;101.698923;0
38.80;-road2_0;19.96;0.00;11.84;20.80;0.00;road3_0;4.10;0.00;1.66;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;18.00;vehicle_14;1;122.77;0.99;0.00;7.76;human;;0;0.00;0;0;0;0;0;58.045147;0
39.60;-road3_0;19.96;0.00;11.43;4.00;0.80;road2_0;4.10;0.00;3.45;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;35.60;vehicle_7;1;289.97;0.89;0.00;10.75;human;;0;0.00;0;0;0;0;0;81.727539;0
40.00;-road1_0;19.96;0.00;13.05;15.20;2.80;road3_0;4.10;0.00;1.08;tripinfo_vehicle_72 routing_vehicle_72 emissions_vehicle_72 battery_vehicle_72;24.80;vehicle_72;1;206.37;0.94;0.00;7.40;human;;0;0.00;0;0;0;0;0;84.506758;0
