tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.00;-road0_0;19.96;0.00;11.85;0.40;0.00;road1_0;4.10;0.00;5.83;tripinfo_vehicle_67 routing_vehicle_67 emissions_vehicle_67 battery_vehicle_67;15.60;vehicle_67;1;122.77;0.91;0.00;4.35;human;;0;0.00;0;0;0;0;0;49.751417;0
19.20;-road3_0;19.96;0.00;10.83;1.20;0.00;road0_0;4.10;0.00;0.08;tripinfo_vehicle_24 emissions_vehicle_24 battery_vehicle_24;18.00;vehicle_24;0;122.77;0.83;0.00;5.26;human;;0;0.00;0;0;0;0;0;51.509012;0
19.20;-road1_0;19.96;0.00;11.31;3.60;0.00;road2_0;4.10;0.00;10.54;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;15.60;vehicle_25;1;122.77;0.87;0.00;4.08;human;;0;0.00;0;0;0;0;0;27.156209;0
22.40;-road3_0;19.96;0.00;12.89;5.20;2.40;road0_0;4.10;0.00;2.47;tripinfo_vehicle_51 emissions_vehicle_51 battery_vehicle_51;17.20;vehicle_51;0;122.77;1.17;0.00;7.33;human;;0;0.00;0;0;0;0;0;64.150421;0
23.60;-road1_0;19.96;0.00;12.57;5.60;1.20;road2_0;4.10;0.00;2.39;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;18.00;vehicle_45;1;122.77;1.09;0.00;7.55;human;;0;0.00;0;0;0;0;0;63.426526;0
24.00;-road0_0;19.96;0.00;12.58;7.60;2.40;road1_0;4.10;0.00;3.16;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;16.40;vehicle_13;1;122.77;1.12;0.00;6.29;human;;0;0.00;0;0;0;0;0;62.800614;0
24.80;-road2_0;19.96;0.00;12.05;8.40;3.20;road3_0;4.10;0.00;2.81;tripinfo_vehicle_64 routing_vehicle_64 emissions_vehicle_64 battery_vehicle_64;16.40;vehicle_64;1;122.77;0.94;0.00;5.07;human;;0;0.00;0;0;0;0;0;59.439383;0
25.60;-road3_0;19.96;0.00;12.46;2.40;0.00;road1_0;4.10;0.00;6.60;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;23.20;vehicle_8;1;206.37;0.94;0.00;5.57;human;;0;0.00;0;0;0;0;0;69.034434;0
26.80;-road1_0;19.96;0.00;10.78;8.00;2.40;road2_0;4.10;0.00;1.60;tripinfo_vehicle_16 routing_vehicle_16 emissions_vehicle_16 battery_vehicle_16;18.80;vehicle_16;1;122.77;0.88;0.00;7.10;human;;0;0.00;0;0;0;0;0;50.045595;0
28.00;-road3_0;19.96;0.00;11.61;3.60;1.20;road1_0;4.10;0.00;3.82;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;24.40;vehicle_74;1;206.37;0.96;0.00;7.26;human;;0;0.00;0;0;0;0;0;70.159593;0
28.80;-road1_0;19.96;0.00;12.36;4.40;1.20;road3_0;4.10;0.00;3.80;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;24.40;vehicle_79;1;206.37;1.09;0.00;8.33;human;;0;0.00;0;0;0;0;0;75.972494;0
30.00;-road0_0;19.96;0.00;10.90;4.40;0.40;road2_0;4.10;0.00;5.67;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;25.60;vehicle_50;1;206.37;0.85;0.00;6.63;human;;0;0.00;0;0;0;0;0;59.424823;0
30.40;-road3_0;19.96;0.00;11.47;5.20;2.00;road1_0;4.10;0.00;1.76;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;25.20;vehicle_1;1;206.37;0.94;0.00;7.77;human;;0;0.00;0;0;0;0;0;71.880205;0
30.40;-road2_0;19.96;0.00;11.94;3.20;2.00;road0_0;4.10;0.00;1.35;tripinfo_vehicle_65 emissions_vehicle_65 battery_vehicle_65;27.20;vehicle_65;0;206.37;0.88;0.00;8.54;human;;0;0.00;0;0;0;0;0;73.189388;0
31.60;-road1_0;19.96;0.00;13.15;6.00;0.80;road3_0;4.10;0.00;2.58;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;25.60;vehicle_40;1;206.37;1.03;0.00;9.02;human;;0;0.00;0;0;0;0;0;82.537718;0
32.00;-road0_0;19.96;0.00;11.51;2.00;0.00;road3_0;4.10;0.00;10.54;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;30.00;vehicle_78;1;289.97;1.01;0.00;7.66;human;;0;0.00;0;0;0;0;0;66.387230;0
32.00;-road2_0;19.96;0.00;11.59;10.40;4.40;road3_0;4.10;0.00;0.11;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;21.60;rl_0;1;122.77;1.03;0.00;11.14;rlAnget;;1;4.40;0;0;0;0;0;62.481447;0
