tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
17.60;-road1_0;19.96;0.00;12.09;0.80;0.00;road2_0;4.10;0.00;1.06;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;16.80;vehicle_7;1;122.77;0.89;0.00;4.77;human;;0;0.00;0;0;0;0;0;59.239939;0
17.60;-road3_0;19.96;0.00;11.42;2.40;0.00;road0_0;4.10;0.00;3.14;tripinfo_vehicle_36 emissions_vehicle_36 battery_vehicle_36;15.20;vehicle_36;0;122.77;0.97;0.00;4.48;human;;0;0.00;0;0;0;0;0;55.813726;0
20.40;-road2_0;19.96;0.00;12.49;0.00;0.00;road0_0;4.10;0.00;6.33;tripinfo_vehicle_21 emissions_vehicle_21 battery_vehicle_21;20.40;vehicle_21;0;206.37;1.01;0.00;4.33;human;;0;0.00;0;0;0;0;0;77.085318;0
22.40;-road1_0;19.96;0.00;12.36;0.40;0.00;road3_0;4.10;0.00;0.10;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;22.00;vehicle_11;1;206.37;1.03;0.00;5.41;human;;0;0.00;0;0;0;0;0;85.089356;0
23.20;-road0_0;19.96;0.00;13.21;7.60;4.40;road1_0;4.10;0.00;3.75;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;15.60;vehicle_3;1;122.77;1.08;0.00;5.44;human;;0;0.00;0;0;0;0;0;67.034870;0
23.60;-road3_0;19.96;0.00;13.52;1.20;0.40;road1_0;4.10;0.00;5.55;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;22.40;vehicle_77;1;206.37;0.98;0.00;5.60;human;;0;0.00;0;0;0;0;0;85.482066;0
27.60;-road0_0;19.96;0.00;12.81;4.40;0.00;road2_0;4.10;0.00;2.79;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;23.20;vehicle_17;1;206.37;0.94;0.00;5.58;human;;0;0.00;0;0;0;0;0;81.583586;0
27.60;-road2_0;19.96;0.00;13.48;0.40;0.00;road1_0;4.10;0.00;8.17;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;27.20;vehicle_34;1;289.97;0.99;0.00;4.56;human;;0;0.00;0;0;0;0;0;97.703781;0
30.00;-road1_0;19.96;0.00;12.28;10.40;0.80;road2_0;4.10;0.00;1.54;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;19.60;vehicle_45;1;122.77;1.09;0.00;9.20;human;;0;0.00;0;0;0;0;0;64.783652;0
30.80;-road0_0;19.96;0.00;12.11;2.40;1.20;road3_0;4.10;0.00;3.56;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;28.40;vehicle_30;1;289.97;1.18;0.00;6.36;human;;0;0.00;0;0;0;0;0;100.680555;0
32.40;-road2_0;19.96;0.00;12.01;2.80;1.60;road1_0;4.10;0.00;1.43;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;29.60;vehicle_59;1;289.97;0.97;0.00;6.75;human;;0;0.00;0;0;0;0;0;99.942914;0
34.00;-road0_0;19.96;0.00;12.03;6.00;0.00;road2_0;4.10;0.00;4.89;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;28.00;vehicle_8;1;206.37;0.94;0.00;10.43;human;;1;3.20;0;0;0;0;0;73.347688;0
34.40;-road1_0;19.96;0.00;12.30;18.80;8.00;road2_0;4.10;0.00;2.97;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;15.60;vehicle_12;1;122.77;1.05;0.00;5.44;human;;0;0.00;0;0;0;0;0;61.090496;0
35.20;-road2_0;19.96;0.00;12.18;5.20;2.80;road1_0;4.10;0.00;2.37;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;30.00;vehicle_27;1;289.97;0.95;0.00;6.45;human;;0;0.00;0;0;0;0;0;98.352778;0
36.40;-road0_0;19.96;0.00;11.20;9.60;2.80;road1_0;4.10;0.00;3.64;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;26.80;vehicle_74;1;122.77;0.96;0.00;16.24;human;;1;7.60;0;0;0;0;0;51.703020;0
39.20;-road0_0;19.96;0.00;12.48;11.60;4.00;road1_0;4.10;0.00;3.00;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;27.60;vehicle_0;1;122.77;1.06;0.00;17.07;human;;1;6.40;0;0;0;0;0;59.581665;0
39.20;-road1_0;19.96;0.00;12.26;22.80;9.60;road2_0;4.10;0.00;0.84;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;16.40;vehicle_62;1;122.77;1.02;0.00;6.06;human;;0;0.00;0;0;0;0;0;62.046477;0
40.40;-road2_0;19.96;0.00;13.03;5.20;1.20;road0_0;4.10;0.00;2.24;tripinfo_vehicle_64 emissions_vehicle_64 battery_vehicle_64;35.20;vehicle_64;0;206.37;0.94;0.00;17.90;human;;1;9.20;0;0;0;0;0;86.692475;0
41.60;-road1_0;19.96;0.00;13.00;24.80;10.40;road2_0;4.10;0.00;2.32;tripinfo_vehicle_10 routing_vehicle_10 emissions_vehicle_10 battery_vehicle_10;16.80;vehicle_10;1;122.77;1.09;0.00;6.43;human;;0;0.00;0;0;0;0;0;63.867871;0
41.60;-road0_0;19.96;0.00;11.52;14.00;5.60;road1_0;4.10;0.00;0.22;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;27.60;vehicle_41;1;122.77;0.96;0.00;16.75;human;;1;5.20;0;0;0;0;0;54.602921;0
42.00;-road2_0;19.96;0.00;13.54;7.20;2.40;road0_0;4.10;0.00;2.13;tripinfo_rl_0 emissions_rl_0 battery_rl_0;34.80;rl_0;0;206.37;1.03;0.00;18.13;rlAnget;;1;9.20;0;0;0;0;0;90.959366;0
