tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
17.20;-road3_0;19.96;0.00;11.72;2.00;0.80;road0_0;4.10;0.00;4.98;tripinfo_vehicle_52 emissions_vehicle_52 battery_vehicle_52;15.20;vehicle_52;0;122.77;1.02;0.00;4.72;human;;0;0.00;0;0;0;0;0;55.302299;0
17.20;-road1_0;19.96;0.00;12.66;2.40;0.40;road2_0;4.10;0.00;1.52;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;14.80;vehicle_69;1;122.77;1.02;0.00;4.32;human;;0;0.00;0;0;0;0;0;66.668596;0
17.60;-road2_0;19.96;0.00;13.06;2.80;0.40;road3_0;4.10;0.00;3.56;tripinfo_vehicle_37 routing_vehicle_37 emissions_vehicle_37 battery_vehicle_37;14.80;vehicle_37;1;122.77;1.18;0.00;4.78;human;;0;0.00;0;0;0;0;0;69.292100;0
23.60;-road1_0;19.96;0.00;11.72;5.60;2.40;road2_0;4.10;0.00;2.27;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;18.00;vehicle_17;1;122.77;0.94;0.00;6.82;human;;0;0.00;0;0;0;0;0;58.228166;0
24.40;-road3_0;19.96;0.00;12.05;5.20;1.20;road0_0;4.10;0.00;2.42;tripinfo_vehicle_48 emissions_vehicle_48 battery_vehicle_48;19.20;vehicle_48;0;122.77;0.88;0.00;7.38;human;;0;0.00;0;0;0;0;0;57.500803;0
27.20;-road0_0;19.96;0.00;12.08;4.00;1.20;road2_0;4.10;0.00;3.08;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;23.20;vehicle_45;1;206.37;1.09;0.00;7.24;human;;0;0.00;0;0;0;0;0;78.404187;0
28.80;-road2_0;19.96;0.00;11.74;2.00;0.00;road1_0;4.10;0.00;10.54;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;26.80;vehicle_76;1;289.97;1.03;0.00;4.60;human;;0;0.00;0;0;0;0;0;73.636790;0
29.20;-road1_0;19.96;0.00;12.02;0.80;0.00;road0_0;4.10;0.00;6.33;tripinfo_vehicle_2 emissions_vehicle_2 battery_vehicle_2;28.40;vehicle_2;0;289.97;1.01;0.00;6.18;human;;0;0.00;0;0;0;0;0;91.118771;0
29.60;-road3_0;19.96;0.00;12.63;6.80;0.00;road1_0;4.10;0.00;0.55;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;22.80;vehicle_34;1;206.37;0.99;0.00;5.96;human;;0;0.00;0;0;0;0;0;86.536159;0
30.00;-road0_0;19.96;0.00;12.33;0.80;0.00;road3_0;4.10;0.00;0.10;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;29.20;vehicle_55;1;289.97;1.00;0.00;6.51;human;;0;0.00;0;0;0;0;0;104.152770;0
32.00;-road1_0;19.96;0.00;13.03;13.60;5.20;road2_0;4.10;0.00;2.55;tripinfo_vehicle_43 routing_vehicle_43 emissions_vehicle_43 battery_vehicle_43;18.40;vehicle_43;1;122.77;1.04;0.00;7.80;human;;0;0.00;0;0;0;0;0;63.850532;0
33.20;-road3_0;19.96;0.00;11.42;1.60;0.00;road2_0;4.10;0.00;10.54;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;31.60;rl_0;1;289.97;1.03;0.00;9.50;rlAnget;;0;0.00;0;0;0;0;0;66.351038;0
