tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.00;-road3_0;19.96;0.00;10.31;0.40;0.00;road0_0;4.10;0.00;6.01;tripinfo_vehicle_17 emissions_vehicle_17 battery_vehicle_17;15.60;vehicle_17;0;122.77;0.94;0.00;4.86;human;;0;0.00;0;0;0;0;0;40.502288;0
18.40;-road2_0;19.96;0.00;12.85;5.20;0.00;road3_0;4.10;0.00;10.54;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;13.20;vehicle_0;1;122.77;1.06;0.00;2.81;human;;0;0.00;0;0;0;0;0;41.874397;0
22.40;-road0_0;19.96;0.00;11.47;6.00;0.00;road1_0;4.10;0.00;5.57;tripinfo_vehicle_16 routing_vehicle_16 emissions_vehicle_16 battery_vehicle_16;16.40;vehicle_16;1;122.77;0.88;0.00;4.56;human;;0;0.00;0;0;0;0;0;47.566357;0
24.80;-road0_0;19.96;0.00;12.29;0.40;0.00;road2_0;4.10;0.00;0.10;tripinfo_vehicle_43 routing_vehicle_43 emissions_vehicle_43 battery_vehicle_43;24.40;vehicle_43;1;206.37;1.04;0.00;7.93;human;;0;0.00;0;0;0;0;0;79.045502;0
25.60;-road3_0;19.96;0.00;13.35;8.80;0.00;road0_0;4.10;0.00;0.18;tripinfo_vehicle_59 emissions_vehicle_59 battery_vehicle_59;16.80;vehicle_59;0;122.77;0.97;0.00;5.91;human;;0;0.00;0;0;0;0;0;71.042596;0
26.00;-road2_0;19.96;0.00;12.95;4.40;0.00;road0_0;4.10;0.00;2.65;tripinfo_vehicle_32 emissions_vehicle_32 battery_vehicle_32;21.60;vehicle_32;0;206.37;1.01;0.00;5.24;human;;0;0.00;0;0;0;0;0;86.901043;0
27.60;-road0_0;19.96;0.00;12.30;4.00;0.00;road2_0;4.10;0.00;7.94;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;23.60;vehicle_1;1;206.37;0.94;0.00;6.09;human;;0;0.00;0;0;0;0;0;63.196966;0
28.00;-road3_0;19.96;0.00;12.07;10.80;1.60;road0_0;4.10;0.00;4.22;tripinfo_vehicle_18 emissions_vehicle_18 battery_vehicle_18;17.20;vehicle_18;0;122.77;0.94;0.00;6.24;human;;0;0.00;0;0;0;0;0;56.589779;0
28.00;-road1_0;19.96;0.00;12.62;10.80;2.40;road2_0;4.10;0.00;3.54;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;17.20;vehicle_21;1;122.77;1.01;0.00;6.87;human;;0;0.00;0;0;0;0;0;64.233128;0
29.60;-road0_0;19.96;0.00;11.68;5.60;0.00;road2_0;4.10;0.00;5.24;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;24.00;vehicle_27;1;206.37;0.95;0.00;6.94;human;;0;0.00;0;0;0;0;0;67.498498;0
30.40;-road1_0;19.96;0.00;11.88;12.80;3.20;road2_0;4.10;0.00;1.92;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;17.60;vehicle_28;1;122.77;1.13;0.00;7.43;human;;0;0.00;0;0;0;0;0;60.368459;0
30.80;-road3_0;19.96;0.00;13.66;12.40;2.00;road0_0;4.10;0.00;1.38;tripinfo_vehicle_14 emissions_vehicle_14 battery_vehicle_14;18.40;vehicle_14;0;122.77;0.99;0.00;7.63;human;;0;0.00;0;0;0;0;0;70.359058;0
