tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.60;-road1_0;19.96;0.00;11.49;0.00;0.00;road2_0;4.10;0.00;5.68;tripinfo_vehicle_23 routing_vehicle_23 emissions_vehicle_23 battery_vehicle_23;15.60;vehicle_23;1;122.77;0.89;0.00;4.25;human;;0;0.00;0;0;0;0;0;47.850407;0
17.20;-road2_0;19.96;0.00;10.89;0.40;0.00;road3_0;4.10;0.00;0.09;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;16.80;vehicle_50;1;122.77;0.85;0.00;4.45;human;;0;0.00;0;0;0;0;0;53.218728;0
20.40;-road1_0;19.96;0.00;12.31;4.80;2.80;road2_0;4.10;0.00;2.24;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;15.60;vehicle_73;1;122.77;1.06;0.00;5.32;human;;0;0.00;0;0;0;0;0;62.608293;0
22.40;-road3_0;19.96;0.00;11.20;5.60;0.40;road0_0;4.10;0.00;3.20;tripinfo_vehicle_72 emissions_vehicle_72 battery_vehicle_72;16.80;vehicle_72;0;122.77;0.94;0.00;5.82;human;;0;0.00;0;0;0;0;0;52.950442;0
27.60;-road1_0;19.96;0.00;10.77;2.40;0.00;road3_0;4.10;0.00;3.55;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;25.20;vehicle_39;1;206.37;0.90;0.00;7.07;human;;0;0.00;0;0;0;0;0;65.235420;0
28.00;-road3_0;19.96;0.00;12.95;4.80;0.00;road1_0;4.10;0.00;3.48;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;23.20;vehicle_17;1;206.37;0.94;0.00;5.75;human;;0;0.00;0;0;0;0;0;82.129726;0
30.00;-road3_0;19.96;0.00;13.16;1.20;0.00;road2_0;4.10;0.00;1.18;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;28.80;vehicle_0;1;289.97;1.06;0.00;6.42;human;;0;0.00;0;0;0;0;0;109.403480;0
30.00;-road1_0;19.96;0.00;12.20;0.80;0.00;road0_0;4.10;0.00;8.17;tripinfo_vehicle_20 emissions_vehicle_20 battery_vehicle_20;29.20;vehicle_20;0;289.97;1.02;0.00;6.65;human;;0;0.00;0;0;0;0;0;85.236393;0
31.60;-road2_0;19.96;0.00;11.62;3.60;0.00;road1_0;4.10;0.00;3.20;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;28.00;vehicle_51;1;289.97;1.17;0.00;6.01;human;;0;0.00;0;0;0;0;0;97.689185;0
32.00;-road1_0;19.96;0.00;12.26;10.00;0.00;road2_0;4.10;0.00;4.96;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;22.00;vehicle_62;1;122.77;1.02;0.00;11.69;human;;1;2.80;0;0;0;0;0;54.406801;0
