tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
22.40;-road2_0;19.96;0.00;12.94;0.40;0.00;road0_0;4.10;0.00;0.10;tripinfo_vehicle_45 emissions_vehicle_45 battery_vehicle_45;22.00;vehicle_45;0;206.37;1.09;0.00;5.65;human;;0;0.00;0;0;0;0;0;88.520818;0
23.60;-road3_0;19.96;0.00;10.99;1.20;0.80;road1_0;4.10;0.00;5.55;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;22.40;vehicle_55;1;206.37;1.00;0.00;6.00;human;;0;0.00;0;0;0;0;0;68.534574;0
25.60;-road1_0;19.96;0.00;11.69;1.60;0.00;road3_0;4.10;0.00;7.25;tripinfo_vehicle_9 routing_vehicle_9 emissions_vehicle_9 battery_vehicle_9;24.00;vehicle_9;1;206.37;0.86;0.00;4.69;human;;0;0.00;0;0;0;0;0;58.965543;0
28.00;-road3_0;19.96;0.00;12.39;5.20;3.60;road1_0;4.10;0.00;2.82;tripinfo_vehicle_2 routing_vehicle_2 emissions_vehicle_2 battery_vehicle_2;22.80;vehicle_2;1;206.37;1.01;0.00;6.29;human;;0;0.00;0;0;0;0;0;82.605737;0
28.40;-road0_0;19.96;0.00;11.55;5.60;0.40;road2_0;4.10;0.00;4.30;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;22.80;vehicle_7;1;206.37;0.89;0.00;4.44;human;;0;0.00;0;0;0;0;0;69.878048;0
28.80;-road1_0;19.96;0.00;12.26;5.60;0.00;road3_0;4.10;0.00;3.33;tripinfo_vehicle_56 routing_vehicle_56 emissions_vehicle_56 battery_vehicle_56;23.20;vehicle_56;1;206.37;0.90;0.00;4.90;human;;0;0.00;0;0;0;0;0;76.131925;0
30.00;-road3_0;19.96;0.00;13.62;7.60;5.60;road1_0;4.10;0.00;3.93;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;22.40;vehicle_61;1;206.37;1.12;0.00;6.09;human;;0;0.00;0;0;0;0;0;88.520415;0
30.40;-road0_0;19.96;0.00;12.47;6.80;0.40;road2_0;4.10;0.00;0.18;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;23.60;vehicle_42;1;206.37;1.09;0.00;7.34;human;;0;0.00;0;0;0;0;0;84.354594;0
32.80;-road3_0;19.96;0.00;12.58;4.80;0.00;road2_0;4.10;0.00;10.54;tripinfo_vehicle_58 routing_vehicle_58 emissions_vehicle_58 battery_vehicle_58;28.00;vehicle_58;1;289.97;1.02;0.00;5.46;human;;0;0.00;0;0;0;0;0;74.975846;0
33.60;-road1_0;19.96;0.00;11.56;3.20;0.00;road0_0;4.10;0.00;0.15;tripinfo_vehicle_39 emissions_vehicle_39 battery_vehicle_39;30.40;vehicle_39;0;289.97;0.90;0.00;5.51;human;;0;0.00;0;0;0;0;0;92.481154;0
33.60;-road2_0;19.96;0.00;12.10;2.80;2.40;road1_0;4.10;0.00;1.43;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;30.80;vehicle_77;1;289.97;0.98;0.00;8.20;human;;0;0.00;0;0;0;0;0;100.291645;0
38.80;-road3_0;19.96;0.00;13.49;10.00;0.00;road0_0;4.10;0.00;0.15;tripinfo_vehicle_69 emissions_vehicle_69 battery_vehicle_69;28.80;vehicle_69;0;122.77;1.02;0.00;18.18;human;;1;6.80;0;0;0;0;0;68.364409;0
39.20;-road1_0;19.96;0.00;12.18;10.40;3.20;road3_0;4.10;0.00;1.78;tripinfo_vehicle_19 routing_vehicle_19 emissions_vehicle_19 battery_vehicle_19;28.80;vehicle_19;1;206.37;1.16;0.00;12.87;human;;1;0.40;0;0;0;0;0;78.430760;0
39.60;-road2_0;19.96;0.00;12.52;0.40;0.00;road1_0;4.10;0.00;6.33;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;39.20;vehicle_38;1;289.97;1.10;0.00;16.92;human;;1;8.40;0;0;0;0;0;93.753005;0
40.40;-road3_0;19.96;0.00;11.85;8.80;2.00;road2_0;4.10;0.00;2.51;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;31.60;vehicle_12;1;289.97;1.05;0.00;9.31;human;;0;0.00;0;0;0;0;0;97.422802;0
41.60;-road2_0;19.96;0.00;11.58;21.20;11.20;road3_0;4.10;0.00;2.95;tripinfo_vehicle_15 routing_vehicle_15 emissions_vehicle_15 battery_vehicle_15;20.40;vehicle_15;1;122.77;0.93;0.00;9.57;human;;1;0.80;0;0;0;0;0;51.269786;0
43.60;-road0_0;19.96;0.00;12.01;6.80;0.80;road3_0;4.10;0.00;3.88;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;36.80;vehicle_20;1;289.97;1.02;0.00;14.38;human;;1;2.00;0;0;0;0;0;91.723586;0
44.40;-road2_0;19.96;0.00;12.44;7.20;0.00;road0_0;4.10;0.00;4.76;tripinfo_vehicle_31 emissions_vehicle_31 battery_vehicle_31;37.20;vehicle_31;0;206.37;1.15;0.00;20.97;human;;1;9.20;0;0;0;0;0;71.104575;0
44.40;-road1_0;19.96;0.00;11.79;16.80;9.20;road3_0;4.10;0.00;0.11;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;27.60;vehicle_53;1;206.37;1.10;0.00;11.55;human;;0;0.00;0;0;0;0;0;74.389083;0
44.40;-road3_0;19.96;0.00;11.65;25.20;9.20;road0_0;4.10;0.00;3.21;tripinfo_vehicle_74 emissions_vehicle_74 battery_vehicle_74;19.20;vehicle_74;0;122.77;0.96;0.00;8.30;human;;0;0.00;0;0;0;0;0;50.865681;0
45.20;-road0_0;19.96;0.00;11.22;8.40;1.60;road3_0;4.10;0.00;2.82;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;36.80;rl_0;1;289.97;1.03;0.00;14.47;rlAnget;;1;1.60;0;0;0;0;0;92.042881;0
