tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
20.80;-road2_0;19.96;0.00;12.80;0.40;0.00;road0_0;4.10;0.00;6.33;tripinfo_vehicle_12 emissions_vehicle_12 battery_vehicle_12;20.40;vehicle_12;0;206.37;1.05;0.00;3.99;human;;0;0.00;0;0;0;0;0;79.668436;0
22.00;-road0_0;19.96;0.00;13.00;0.80;0.00;road2_0;4.10;0.00;1.18;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;21.20;vehicle_69;1;206.37;1.02;0.00;4.92;human;;0;0.00;0;0;0;0;0;91.061123;0
23.20;-road1_0;19.96;0.00;12.38;2.00;0.00;road3_0;4.10;0.00;7.21;tripinfo_vehicle_22 routing_vehicle_22 emissions_vehicle_22 battery_vehicle_22;21.20;vehicle_22;1;206.37;0.97;0.00;4.37;human;;0;0.00;0;0;0;0;0;72.288483;0
24.40;-road0_0;19.96;0.00;12.98;2.40;1.20;road2_0;4.10;0.00;3.83;tripinfo_vehicle_19 routing_vehicle_19 emissions_vehicle_19 battery_vehicle_19;22.00;vehicle_19;1;206.37;1.16;0.00;5.89;human;;0;0.00;0;0;0;0;0;87.149066;0
26.80;-road1_0;19.96;0.00;12.40;6.40;2.40;road2_0;4.10;0.00;3.07;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;20.40;vehicle_60;1;122.77;1.08;0.00;10.28;human;;1;2.40;0;0;0;0;0;64.732434;0
28.00;-road0_0;19.96;0.00;11.93;4.00;0.00;road2_0;4.10;0.00;2.27;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;24.00;vehicle_1;1;206.37;0.94;0.00;6.56;human;;0;0.00;0;0;0;0;0;76.402007;0
29.20;-road2_0;19.96;0.00;11.94;0.80;0.00;road1_0;4.10;0.00;0.10;tripinfo_vehicle_2 routing_vehicle_2 emissions_vehicle_2 battery_vehicle_2;28.40;vehicle_2;1;289.97;1.01;0.00;6.07;human;;0;0.00;0;0;0;0;0;102.048690;0
30.00;-road1_0;19.96;0.00;12.07;1.60;0.40;road0_0;4.10;0.00;4.98;tripinfo_vehicle_53 emissions_vehicle_53 battery_vehicle_53;28.40;vehicle_53;0;289.97;1.10;0.00;5.85;human;;0;0.00;0;0;0;0;0;97.382251;0
32.00;-road0_0;19.96;0.00;11.75;2.80;0.40;road3_0;4.10;0.00;4.82;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;29.20;vehicle_3;1;289.97;1.08;0.00;7.06;human;;0;0.00;0;0;0;0;0;92.488303;0
32.00;-road2_0;19.96;0.00;12.04;6.80;0.40;road0_0;4.10;0.00;2.92;tripinfo_vehicle_73 emissions_vehicle_73 battery_vehicle_73;25.20;vehicle_73;0;206.37;1.06;0.00;9.09;human;;1;1.20;0;0;0;0;0;82.659146;0
33.20;-road1_0;19.96;0.00;13.42;2.80;0.80;road0_0;4.10;0.00;2.61;tripinfo_rl_0 emissions_rl_0 battery_rl_0;30.40;rl_0;0;289.97;1.03;0.00;8.25;rlAnget;;0;0.00;0;0;0;0;0;108.315491;0
