tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
14.40;-road3_0;19.96;0.00;11.14;0.00;0.00;road0_0;4.10;0.00;6.33;tripinfo_vehicle_20 emissions_vehicle_20 battery_vehicle_20;14.40;vehicle_20;0;122.77;1.02;0.00;4.46;human;;0;0.00;0;0;0;0;0;46.882602;0
15.60;-road2_0;19.96;0.00;12.47;0.00;0.00;road3_0;4.10;0.00;0.10;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;15.60;vehicle_32;1;122.77;1.01;0.00;5.21;human;;0;0.00;0;0;0;0;0;64.330392;0
16.40;-road0_0;19.96;0.00;12.08;2.00;0.00;road1_0;4.10;0.00;1.52;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;14.40;vehicle_45;1;122.77;1.09;0.00;4.24;human;;0;0.00;0;0;0;0;0;63.046611;0
18.00;-road2_0;19.96;0.00;13.48;2.00;1.60;road3_0;4.10;0.00;3.56;tripinfo_vehicle_44 routing_vehicle_44 emissions_vehicle_44 battery_vehicle_44;16.00;vehicle_44;1;122.77;1.04;0.00;5.62;human;;0;0.00;0;0;0;0;0;69.606838;0
19.20;-road0_0;19.96;0.00;12.08;3.60;0.40;road1_0;4.10;0.00;5.08;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;15.60;vehicle_59;1;122.77;0.97;0.00;5.28;human;;0;0.00;0;0;0;0;0;54.232657;0
22.40;-road3_0;19.96;0.00;13.66;6.40;3.20;road0_0;4.10;0.00;2.38;tripinfo_vehicle_34 emissions_vehicle_34 battery_vehicle_34;16.00;vehicle_34;0;122.77;0.99;0.00;5.32;human;;0;0.00;0;0;0;0;0;71.755531;0
24.00;-road0_0;19.96;0.00;11.87;2.00;0.00;road2_0;4.10;0.00;5.48;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;22.00;vehicle_28;1;206.37;1.13;0.00;5.52;human;;0;0.00;0;0;0;0;0;72.279033;0
26.80;-road0_0;19.96;0.00;12.04;6.40;0.00;road2_0;4.10;0.00;6.62;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;20.40;vehicle_0;1;206.37;1.06;0.00;4.29;human;;0;0.00;0;0;0;0;0;73.011376;0
28.80;-road1_0;19.96;0.00;11.60;3.60;1.60;road3_0;4.10;0.00;2.30;tripinfo_vehicle_47 routing_vehicle_47 emissions_vehicle_47 battery_vehicle_47;25.20;vehicle_47;1;206.37;0.90;0.00;7.33;human;;0;0.00;0;0;0;0;0;72.147741;0
31.20;-road1_0;19.96;0.00;12.36;1.20;0.80;road0_0;4.10;0.00;4.98;tripinfo_vehicle_11 emissions_vehicle_11 battery_vehicle_11;30.00;vehicle_11;0;289.97;1.03;0.00;7.45;human;;0;0.00;0;0;0;0;0;96.928486;0
31.20;-road0_0;19.96;0.00;11.23;9.20;0.40;road2_0;4.10;0.00;3.31;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;22.00;vehicle_42;1;206.37;1.09;0.00;5.90;human;;0;0.00;0;0;0;0;0;76.529903;0
31.60;-road3_0;19.96;0.00;11.84;14.40;4.40;road0_0;4.10;0.00;2.41;tripinfo_vehicle_67 emissions_vehicle_67 battery_vehicle_67;17.20;vehicle_67;0;122.77;0.91;0.00;5.64;human;;0;0.00;0;0;0;0;0;58.389106;0
31.60;-road2_0;19.96;0.00;11.16;8.40;3.20;road0_0;4.10;0.00;0.67;tripinfo_rl_0 emissions_rl_0 battery_rl_0;23.20;rl_0;0;206.37;1.03;0.00;6.99;rlAnget;;0;0.00;0;0;0;0;0;76.841298;0
