tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road0_0;19.96;0.00;12.96;0.40;0.00;road1_0;4.10;0.00;0.10;tripinfo_vehicle_2 routing_vehicle_2 emissions_vehicle_2 battery_vehicle_2;14.80;vehicle_2;1;122.77;1.01;0.00;4.51;human;;0;0.00;0;0;0;0;0;69.896871;0
16.40;-road2_0;19.96;0.00;12.35;0.80;0.40;road3_0;4.10;0.00;1.17;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;15.60;vehicle_75;1;122.77;0.98;0.00;5.22;human;;0;0.00;0;0;0;0;0;63.739226;0
16.80;-road1_0;19.96;0.00;11.99;2.00;0.00;road2_0;4.10;0.00;6.93;tripinfo_vehicle_64 routing_vehicle_64 emissions_vehicle_64 battery_vehicle_64;14.80;vehicle_64;1;122.77;0.94;0.00;4.00;human;;0;0.00;0;0;0;0;0;49.094477;0
18.00;-road0_0;19.96;0.00;12.60;2.40;1.60;road1_0;4.10;0.00;0.16;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;15.60;vehicle_12;1;122.77;1.05;0.00;5.40;human;;0;0.00;0;0;0;0;0;66.406309;0
19.20;-road3_0;19.96;0.00;11.57;3.20;0.40;road0_0;4.10;0.00;4.46;tripinfo_vehicle_34 emissions_vehicle_34 battery_vehicle_34;16.00;vehicle_34;0;122.77;0.99;0.00;5.45;human;;0;0.00;0;0;0;0;0;54.041135;0
20.40;-road2_0;19.96;0.00;11.50;2.80;0.40;road3_0;4.10;0.00;2.24;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;17.60;vehicle_49;1;122.77;0.85;0.00;5.34;human;;0;0.00;0;0;0;0;0;53.384800;0
21.60;-road1_0;19.96;0.00;12.96;0.00;0.00;road3_0;4.10;0.00;6.05;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;21.60;vehicle_27;1;206.37;0.95;0.00;4.44;human;;0;0.00;0;0;0;0;0;78.467262;0
21.60;-road3_0;19.96;0.00;12.78;5.20;0.00;road0_0;4.10;0.00;3.52;tripinfo_vehicle_28 emissions_vehicle_28 battery_vehicle_28;16.40;vehicle_28;0;122.77;1.13;0.00;6.09;human;;0;0.00;0;0;0;0;0;62.513626;0
22.80;-road0_0;19.96;0.00;11.04;6.40;4.80;road1_0;4.10;0.00;3.91;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;16.40;vehicle_55;1;122.77;1.00;0.00;5.93;human;;0;0.00;0;0;0;0;0;50.475028;0
23.20;-road2_0;19.96;0.00;12.52;2.40;0.00;road0_0;4.10;0.00;7.58;tripinfo_vehicle_3 emissions_vehicle_3 battery_vehicle_3;20.80;vehicle_3;0;206.37;1.08;0.00;4.41;human;;0;0.00;0;0;0;0;0;72.208036;0
25.60;-road3_0;19.96;0.00;13.00;8.80;2.40;road0_0;4.10;0.00;2.47;tripinfo_vehicle_43 emissions_vehicle_43 battery_vehicle_43;16.80;vehicle_43;0;122.77;1.04;0.00;6.49;human;;0;0.00;0;0;0;0;0;64.245900;0
26.40;-road1_0;19.96;0.00;11.77;6.80;2.40;road2_0;4.10;0.00;1.88;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;19.60;vehicle_78;1;122.77;1.01;0.00;9.30;human;;1;1.20;0;0;0;0;0;60.738072;0
26.80;-road0_0;19.96;0.00;12.18;2.80;0.40;road2_0;4.10;0.00;3.21;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;24.00;vehicle_14;1;206.37;0.99;0.00;7.36;human;;0;0.00;0;0;0;0;0;79.771181;0
31.20;-road2_0;19.96;0.00;12.75;6.80;0.80;road0_0;4.10;0.00;1.82;tripinfo_vehicle_35 emissions_vehicle_35 battery_vehicle_35;24.40;vehicle_35;0;206.37;1.02;0.00;7.79;human;;0;0.00;0;0;0;0;0;83.704145;0
32.80;-road1_0;19.96;0.00;12.56;17.20;8.00;road2_0;4.10;0.00;3.37;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;15.60;vehicle_13;1;122.77;1.12;0.00;5.35;human;;0;0.00;0;0;0;0;0;63.211792;0
32.80;-road2_0;19.96;0.00;13.28;4.40;3.60;road1_0;4.10;0.00;0.44;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;28.40;rl_0;1;289.97;1.03;0.00;5.90;rlAnget;;0;0.00;0;0;0;0;0;114.613236;0
