tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.80;-road1_0;19.96;0.00;12.04;0.00;0.00;road2_0;4.10;0.00;0.09;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;16.80;vehicle_65;1;122.77;0.88;0.00;4.83;human;;0;0.00;0;0;0;0;0;59.495767;0
21.20;-road1_0;19.96;0.00;12.17;4.00;1.20;road2_0;4.10;0.00;3.86;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;17.20;vehicle_75;1;122.77;0.98;0.00;6.55;human;;0;0.00;0;0;0;0;0;55.920843;0
23.20;-road3_0;19.96;0.00;10.77;4.80;1.20;road0_0;4.10;0.00;3.81;tripinfo_vehicle_48 emissions_vehicle_48 battery_vehicle_48;18.40;vehicle_48;0;122.77;0.88;0.00;6.46;human;;0;0.00;0;0;0;0;0;47.451320;0
23.60;-road2_0;19.96;0.00;11.94;1.60;0.00;road0_0;4.10;0.00;9.59;tripinfo_vehicle_15 emissions_vehicle_15 battery_vehicle_15;22.00;vehicle_15;0;206.37;0.93;0.00;4.11;human;;0;0.00;0;0;0;0;0;56.076384;0
23.60;-road1_0;19.96;0.00;12.06;6.00;1.60;road2_0;4.10;0.00;3.24;tripinfo_vehicle_18 routing_vehicle_18 emissions_vehicle_18 battery_vehicle_18;17.60;vehicle_18;1;122.77;0.94;0.00;6.31;human;;0;0.00;0;0;0;0;0;56.295385;0
25.60;-road3_0;19.96;0.00;12.23;0.80;0.40;road1_0;4.10;0.00;1.06;tripinfo_vehicle_23 routing_vehicle_23 emissions_vehicle_23 battery_vehicle_23;24.80;vehicle_23;1;206.37;0.89;0.00;6.41;human;;0;0.00;0;0;0;0;0;75.903530;0
26.40;-road0_0;19.96;0.00;12.27;2.80;0.00;road2_0;4.10;0.00;6.53;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;23.60;vehicle_74;1;206.37;0.96;0.00;6.67;human;;0;0.00;0;0;0;0;0;68.237826;0
27.20;-road3_0;19.96;0.00;13.64;4.80;3.60;road1_0;4.10;0.00;2.43;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;22.40;vehicle_28;1;206.37;1.13;0.00;6.26;human;;0;0.00;0;0;0;0;0;92.232470;0
27.60;-road2_0;19.96;0.00;11.59;2.80;0.00;road0_0;4.10;0.00;0.14;tripinfo_vehicle_9 emissions_vehicle_9 battery_vehicle_9;24.80;vehicle_9;0;206.37;0.86;0.00;5.47;human;;0;0.00;0;0;0;0;0;72.636452;0
28.00;-road1_0;19.96;0.00;12.32;4.80;0.00;road3_0;4.10;0.00;0.42;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;23.20;vehicle_17;1;206.37;0.94;0.00;5.70;human;;0;0.00;0;0;0;0;0;80.600697;0
29.20;-road3_0;19.96;0.00;12.73;7.20;4.80;road1_0;4.10;0.00;4.38;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;22.00;rl_0;1;206.37;1.03;0.00;5.80;rlAnget;;0;0.00;0;0;0;0;0;82.426717;0
