tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.60;-road2_0;19.96;0.00;13.03;0.00;0.00;road3_0;4.10;0.00;7.97;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;13.60;vehicle_3;1;122.77;1.08;0.00;3.41;human;;0;0.00;0;0;0;0;0;54.733283;0
14.80;-road1_0;19.96;0.00;12.00;0.00;0.00;road2_0;4.10;0.00;5.99;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;14.80;vehicle_1;1;122.77;0.94;0.00;4.10;human;;0;0.00;0;0;0;0;0;51.853566;0
16.00;-road3_0;19.96;0.00;11.92;0.80;0.80;road0_0;4.10;0.00;4.94;tripinfo_vehicle_6 emissions_vehicle_6 battery_vehicle_6;15.20;vehicle_6;0;122.77;1.05;0.00;4.80;human;;0;0.00;0;0;0;0;0;56.778347;0
20.00;-road0_0;19.96;0.00;12.64;2.80;2.80;road1_0;4.10;0.00;3.99;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;17.20;vehicle_14;1;122.77;0.99;0.00;6.63;human;;0;0.00;0;0;0;0;0;58.722519;0
22.80;-road0_0;19.96;0.00;12.61;4.40;4.40;road1_0;4.10;0.00;2.17;tripinfo_vehicle_15 routing_vehicle_15 emissions_vehicle_15 battery_vehicle_15;18.40;vehicle_15;1;122.77;0.93;0.00;7.04;human;;0;0.00;0;0;0;0;0;60.940932;0
24.00;-road1_0;19.96;0.00;12.80;0.80;0.80;road3_0;4.10;0.00;5.57;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;23.20;vehicle_8;1;206.37;0.94;0.00;5.85;human;;0;0.00;0;0;0;0;0;75.651697;0
25.60;-road2_0;19.96;0.00;11.52;9.20;9.20;road3_0;4.10;0.00;2.25;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;16.40;vehicle_34;1;122.77;0.99;0.00;6.02;human;;0;0.00;0;0;0;0;0;57.916645;0
26.40;-road3_0;19.96;0.00;11.41;0.80;0.80;road1_0;4.10;0.00;1.45;tripinfo_vehicle_5 routing_vehicle_5 emissions_vehicle_5 battery_vehicle_5;25.60;vehicle_5;1;206.37;0.83;0.00;5.94;human;;0;0.00;0;0;0;0;0;68.447173;0
27.20;-road0_0;19.96;0.00;11.75;2.00;2.00;road2_0;4.10;0.00;2.05;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;25.20;vehicle_7;1;206.37;0.89;0.00;6.68;human;;0;0.00;0;0;0;0;0;74.381364;0
27.60;-road1_0;19.96;0.00;11.95;0.00;0.00;road0_0;4.10;0.00;9.87;tripinfo_vehicle_0 emissions_vehicle_0 battery_vehicle_0;27.60;vehicle_0;0;289.97;1.06;0.00;5.39;human;;0;0.00;0;0;0;0;0;77.646482;0
28.80;-road3_0;19.96;0.00;11.44;4.40;4.40;road0_0;4.10;0.00;3.20;tripinfo_vehicle_16 emissions_vehicle_16 battery_vehicle_16;24.40;vehicle_16;0;122.77;0.88;0.00;12.75;human;;2;5.20;0;0;0;0;0;53.530386;0
29.20;-road0_0;19.96;0.00;11.88;4.40;4.40;road2_0;4.10;0.00;2.35;tripinfo_vehicle_10 routing_vehicle_10 emissions_vehicle_10 battery_vehicle_10;24.80;vehicle_10;1;206.37;1.09;0.00;8.46;human;;0;0.00;0;0;0;0;0;76.820608;0
29.60;-road2_0;19.96;0.00;11.36;0.00;0.00;road1_0;4.10;0.00;10.54;tripinfo_vehicle_2 routing_vehicle_2 emissions_vehicle_2 battery_vehicle_2;29.60;vehicle_2;1;289.97;1.01;0.00;7.19;human;;0;0.00;0;0;0;0;0;63.592709;0
30.00;-road1_0;19.96;0.00;11.53;4.80;4.80;road3_0;4.10;0.00;3.62;tripinfo_vehicle_18 routing_vehicle_18 emissions_vehicle_18 battery_vehicle_18;25.20;vehicle_18;1;206.37;0.94;0.00;7.72;human;;0;0.00;0;0;0;0;0;70.536370;0
32.00;-road1_0;19.96;0.00;12.73;6.80;6.80;road3_0;4.10;0.00;2.04;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;25.20;vehicle_31;1;206.37;1.15;0.00;9.11;human;;0;0.00;0;0;0;0;0;82.446120;0
32.40;-road0_0;19.96;0.00;12.21;6.80;6.80;road1_0;4.10;0.00;3.22;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;25.60;vehicle_17;1;122.77;0.94;0.00;14.60;human;;1;5.20;0;0;0;0;0;57.964085;0
32.80;-road3_0;19.96;0.00;13.84;0.80;0.80;road2_0;4.10;0.00;5.42;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;32.00;vehicle_4;1;289.97;1.03;0.00;9.65;human;;0;0.00;0;0;0;0;0;102.774763;0
34.40;-road0_0;19.96;0.00;13.09;2.40;2.40;road3_0;4.10;0.00;1.77;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;32.00;vehicle_12;1;289.97;1.05;0.00;9.40;human;;0;0.00;0;0;0;0;0;104.843785;0
35.20;-road1_0;19.96;0.00;10.92;2.00;2.00;road0_0;4.10;0.00;2.14;tripinfo_vehicle_9 emissions_vehicle_9 battery_vehicle_9;33.20;vehicle_9;0;289.97;0.86;0.00;7.30;human;;0;0.00;0;0;0;0;0;81.504264;0
37.20;-road0_0;19.96;0.00;11.17;11.20;11.20;road1_0;4.10;0.00;0.68;tripinfo_vehicle_22 routing_vehicle_22 emissions_vehicle_22 battery_vehicle_22;26.00;vehicle_22;1;122.77;0.97;0.00;15.30;human;;1;2.80;0;0;0;0;0;51.819176;0
37.60;-road1_0;19.96;0.00;12.81;11.20;11.20;road3_0;4.10;0.00;2.55;tripinfo_vehicle_35 routing_vehicle_35 emissions_vehicle_35 battery_vehicle_35;26.40;vehicle_35;1;206.37;1.02;0.00;9.70;human;;0;0.00;0;0;0;0;0;79.487280;0
38.00;-road2_0;19.96;0.00;12.37;6.40;6.40;road0_0;4.10;0.00;2.57;tripinfo_vehicle_19 emissions_vehicle_19 battery_vehicle_19;31.60;vehicle_19;0;206.37;1.16;0.00;15.71;human;;1;4.00;0;0;0;0;0;80.972954;0
40.00;-road1_0;19.96;0.00;11.21;6.80;6.80;road2_0;4.10;0.00;1.45;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;33.20;vehicle_11;1;122.77;1.03;0.00;23.02;human;;2;12.40;0;0;0;0;0;53.429301;0
