tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.00;-road3_0;19.96;0.00;11.19;0.00;0.00;road0_0;4.10;0.00;5.99;tripinfo_vehicle_1 emissions_vehicle_1 battery_vehicle_1;16.00;vehicle_1;0;122.77;0.94;0.00;4.90;human;;0;0.00;0;0;0;0;0;45.691291;0
16.00;-road0_0;19.96;0.00;13.09;1.20;1.20;road1_0;4.10;0.00;4.67;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;14.80;vehicle_12;1;122.77;1.05;0.00;4.67;human;;0;0.00;0;0;0;0;0;65.586313;0
17.20;-road2_0;19.96;0.00;11.51;0.80;0.80;road3_0;4.10;0.00;5.57;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;16.40;vehicle_7;1;122.77;0.89;0.00;4.77;human;;0;0.00;0;0;0;0;0;48.674606;0
20.40;-road0_0;19.96;0.00;12.33;0.00;0.00;road2_0;4.10;0.00;9.87;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;20.40;vehicle_0;1;206.37;1.06;0.00;4.17;human;;0;0.00;0;0;0;0;0;60.412804;0
20.80;-road1_0;19.96;0.00;13.58;0.00;0.00;road3_0;4.10;0.00;7.97;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;20.80;vehicle_3;1;206.37;1.08;0.00;4.41;human;;0;0.00;0;0;0;0;0;77.694642;0
21.20;-road3_0;19.96;0.00;12.75;4.80;4.80;road0_0;4.10;0.00;2.18;tripinfo_vehicle_13 emissions_vehicle_13 battery_vehicle_13;16.40;vehicle_13;0;122.77;1.12;0.00;6.24;human;;0;0.00;0;0;0;0;0;65.888996;0
25.60;-road2_0;19.96;0.00;12.07;2.80;2.80;road0_0;4.10;0.00;3.25;tripinfo_vehicle_4 emissions_vehicle_4 battery_vehicle_4;22.80;vehicle_4;0;206.37;1.03;0.00;6.41;human;;0;0.00;0;0;0;0;0;80.049041;0
25.60;-road0_0;19.96;0.00;11.00;0.80;0.80;road2_0;4.10;0.00;1.45;tripinfo_vehicle_5 routing_vehicle_5 emissions_vehicle_5 battery_vehicle_5;24.80;vehicle_5;1;206.37;0.83;0.00;5.36;human;;0;0.00;0;0;0;0;0;66.375326;0
27.60;-road1_0;19.96;0.00;12.18;4.80;4.80;road3_0;4.10;0.00;3.62;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;22.80;vehicle_20;1;206.37;1.02;0.00;6.45;human;;0;0.00;0;0;0;0;0;81.506201;0
28.00;-road2_0;19.96;0.00;12.52;0.00;0.00;road1_0;4.10;0.00;4.12;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;28.00;vehicle_6;1;289.97;1.05;0.00;5.56;human;;0;0.00;0;0;0;0;0;102.997232;0
28.00;-road0_0;19.96;0.00;11.38;2.80;2.80;road1_0;4.10;0.00;2.08;tripinfo_vehicle_18 routing_vehicle_18 emissions_vehicle_18 battery_vehicle_18;25.20;vehicle_18;1;122.77;0.94;0.00;14.22;human;;1;5.60;0;0;0;0;0;54.402733;0
