tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.00;-road3_0;19.96;0.00;11.19;0.00;0.00;road0_0;4.10;0.00;5.99;tripinfo_vehicle_1 emissions_vehicle_1 battery_vehicle_1;16.00;vehicle_1;0;122.77;0.94;0.00;4.90;human;;0;0.00;0;0;0;0;0;45.691291;0
18.80;-road2_0;19.96;0.00;12.66;2.40;2.40;road3_0;4.10;0.00;1.70;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;16.40;vehicle_32;1;122.77;1.01;0.00;5.92;human;;0;0.00;0;0;0;0;0;66.714801;0
20.40;-road1_0;19.96;0.00;12.64;0.00;0.00;road3_0;4.10;0.00;5.71;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;20.40;vehicle_20;1;206.37;1.02;0.00;4.01;human;;0;0.00;0;0;0;0;0;81.081622;0
22.00;-road3_0;19.96;0.00;12.54;0.00;0.00;road1_0;4.10;0.00;9.87;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;22.00;vehicle_0;1;206.37;1.06;0.00;5.58;human;;0;0.00;0;0;0;0;0;57.194200;0
22.00;-road0_0;19.96;0.00;13.21;0.80;0.80;road2_0;4.10;0.00;5.67;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;21.20;vehicle_3;1;206.37;1.08;0.00;5.00;human;;0;0.00;0;0;0;0;0;83.984033;0
23.60;-road3_0;19.96;0.00;12.80;0.80;0.80;road1_0;4.10;0.00;5.55;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;22.80;vehicle_6;1;206.37;1.05;0.00;6.41;human;;0;0.00;0;0;0;0;0;76.076116;0
24.40;-road1_0;19.96;0.00;11.79;0.80;0.80;road3_0;4.10;0.00;4.94;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;23.60;vehicle_27;1;206.37;0.95;0.00;6.21;human;;0;0.00;0;0;0;0;0;71.744386;0
25.60;-road0_0;19.96;0.00;12.28;4.40;4.40;road1_0;4.10;0.00;3.67;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;21.20;vehicle_12;1;122.77;1.05;0.00;10.91;human;;1;2.40;0;0;0;0;0;59.475504;0
26.80;-road3_0;19.96;0.00;12.36;2.00;2.00;road1_0;4.10;0.00;2.36;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;24.80;vehicle_7;1;206.37;0.89;0.00;6.39;human;;0;0.00;0;0;0;0;0;76.776359;0
28.80;-road2_0;19.96;0.00;11.23;2.40;2.40;road0_0;4.10;0.00;2.81;tripinfo_vehicle_5 emissions_vehicle_5 battery_vehicle_5;26.40;vehicle_5;0;206.37;0.83;0.00;6.75;human;;0;0.00;0;0;0;0;0;66.490789;0
29.20;-road3_0;19.96;0.00;12.02;0.00;0.00;road2_0;4.10;0.00;10.54;tripinfo_vehicle_2 routing_vehicle_2 emissions_vehicle_2 battery_vehicle_2;29.20;vehicle_2;1;289.97;1.01;0.00;6.73;human;;0;0.00;0;0;0;0;0;70.819533;0
31.20;-road1_0;19.96;0.00;12.09;1.20;1.20;road0_0;4.10;0.00;4.98;tripinfo_vehicle_4 emissions_vehicle_4 battery_vehicle_4;30.00;vehicle_4;0;289.97;1.03;0.00;7.31;human;;0;0.00;0;0;0;0;0;93.234698;0
