tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
17.60;-road2_0;19.96;0.00;11.51;1.20;0.45;road3_0;4.10;0.00;5.57;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;16.40;vehicle_7;1;122.77;0.89;0.00;4.76;human;;0;0.00;0;0;0;0;0;48.950665;0
18.00;-road3_0;19.96;0.00;11.04;2.00;0.19;road0_0;4.10;0.00;9.49;tripinfo_vehicle_26 emissions_vehicle_26 battery_vehicle_26;16.00;vehicle_26;0;122.77;0.92;0.00;4.90;human;;0;0.00;0;0;0;0;0;30.722177;0
19.60;-road1_0;19.96;0.00;11.60;2.80;0.01;road2_0;4.10;0.00;6.29;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;16.80;vehicle_49;1;122.77;0.85;0.00;4.48;human;;0;0.00;0;0;0;0;0;45.566036;0
20.40;-road3_0;19.96;0.00;13.66;2.80;0.80;road0_0;4.10;0.00;1.52;tripinfo_vehicle_46 emissions_vehicle_46 battery_vehicle_46;17.60;vehicle_46;0;122.77;1.00;0.00;6.94;human;;0;0.00;0;0;0;0;0;69.934491;0
22.00;-road1_0;19.96;0.00;13.56;6.00;0.03;road2_0;4.10;0.00;6.21;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;16.00;vehicle_21;1;122.77;1.01;0.00;5.55;human;;0;0.00;0;0;0;0;0;64.534148;0
22.40;-road3_0;19.96;0.00;12.79;4.40;1.41;road0_0;4.10;0.00;2.29;tripinfo_vehicle_44 emissions_vehicle_44 battery_vehicle_44;18.00;vehicle_44;0;122.77;1.04;0.00;7.56;human;;0;0.00;0;0;0;0;0;64.320700;0
23.60;-road2_0;19.96;0.00;12.28;8.80;0.05;road3_0;4.10;0.00;0.55;tripinfo_vehicle_10 routing_vehicle_10 emissions_vehicle_10 battery_vehicle_10;14.80;vehicle_10;1;122.77;1.09;0.00;4.66;human;;0;0.00;0;0;0;0;0;66.085878;0
23.60;-road0_0;19.96;0.00;12.75;8.80;0.35;road1_0;4.10;0.00;7.59;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;14.80;vehicle_69;1;122.77;1.02;0.00;4.29;human;;0;0.00;0;0;0;0;0;52.572455;0
25.60;-road3_0;19.96;0.00;12.54;6.40;2.10;road0_0;4.10;0.00;1.52;tripinfo_vehicle_56 emissions_vehicle_56 battery_vehicle_56;19.20;vehicle_56;0;122.77;0.90;0.00;7.44;human;;0;0.00;0;0;0;0;0;59.684232;0
27.20;-road1_0;19.96;0.00;12.09;9.20;2.16;road2_0;4.10;0.00;2.39;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;18.00;vehicle_4;1;122.77;1.03;0.00;7.33;human;;0;0.00;0;0;0;0;0;60.124556;0
28.00;-road3_0;19.96;0.00;12.47;3.20;0.28;road1_0;4.10;0.00;0.15;tripinfo_vehicle_18 routing_vehicle_18 emissions_vehicle_18 battery_vehicle_18;24.80;vehicle_18;1;206.37;0.94;0.00;7.00;human;;0;0.00;0;0;0;0;0;79.107305;0
28.00;-road0_0;19.96;0.00;12.49;0.40;0.22;road3_0;4.10;0.00;6.33;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;27.60;vehicle_53;1;289.97;1.10;0.00;5.27;human;;0;0.00;0;0;0;0;0;96.003202;0
28.80;-road2_0;19.96;0.00;11.40;12.40;1.98;road3_0;4.10;0.00;2.42;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;16.40;vehicle_27;1;122.77;0.95;0.00;5.53;human;;0;0.00;0;0;0;0;0;54.895628;0
30.80;-road0_0;19.96;0.00;11.71;11.60;1.56;road1_0;4.10;0.00;2.12;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;19.20;vehicle_71;1;122.77;0.97;0.00;8.66;human;;0;0.00;0;0;0;0;0;52.031647;0
32.00;-road1_0;19.96;0.00;12.19;14.80;7.26;road2_0;4.10;0.00;1.75;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;17.20;vehicle_59;1;122.77;0.97;0.00;6.40;human;;0;0.00;0;0;0;0;0;59.965590;0
32.40;-road3_0;19.96;0.00;12.69;10.00;0.22;road1_0;4.10;0.00;4.08;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;22.40;vehicle_79;1;206.37;1.09;0.00;6.14;human;;0;0.00;0;0;0;0;0;82.677423;0
34.80;-road0_0;19.96;0.00;10.92;2.80;1.82;road3_0;4.10;0.00;1.77;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;32.00;vehicle_13;1;289.97;1.12;0.00;9.89;human;;0;0.00;0;0;0;0;0;91.381093;0
34.80;-road1_0;19.96;0.00;12.30;10.80;1.91;road3_0;4.10;0.00;3.77;tripinfo_vehicle_67 routing_vehicle_67 emissions_vehicle_67 battery_vehicle_67;24.00;vehicle_67;1;206.37;0.91;0.00;6.01;human;;0;0.00;0;0;0;0;0;76.201109;0
36.00;-road2_0;19.96;0.00;11.75;5.20;0.65;road1_0;4.10;0.00;2.39;tripinfo_vehicle_66 routing_vehicle_66 emissions_vehicle_66 battery_vehicle_66;30.80;vehicle_66;1;289.97;0.91;0.00;6.46;human;;0;0.00;0;0;0;0;0;91.706277;0
