tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
14.80;-road1_0;19.96;0.00;13.25;0.40;0.05;road2_0;4.10;0.00;6.33;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;14.40;vehicle_40;1;122.77;1.03;0.00;4.13;human;;0;0.00;0;0;0;0;0;60.702645;0
18.00;-road0_0;19.96;0.00;12.64;2.40;0.33;road1_0;4.10;0.00;1.18;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;15.60;vehicle_14;1;122.77;0.99;0.00;5.00;human;;0;0.00;0;0;0;0;0;66.233675;0
19.20;-road2_0;19.96;0.00;11.55;3.60;0.01;road3_0;4.10;0.00;5.36;tripinfo_vehicle_23 routing_vehicle_23 emissions_vehicle_23 battery_vehicle_23;15.60;vehicle_23;1;122.77;0.89;0.00;4.06;human;;0;0.00;0;0;0;0;0;49.389047;0
21.60;-road2_0;19.96;0.00;13.07;4.80;0.31;road3_0;4.10;0.00;3.56;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;16.80;vehicle_70;1;122.77;1.02;0.00;6.58;human;;0;0.00;0;0;0;0;0;63.598871;0
24.40;-road0_0;19.96;0.00;13.52;1.20;0.24;road2_0;4.10;0.00;0.10;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;23.20;vehicle_38;1;206.37;1.10;0.00;6.85;human;;0;0.00;0;0;0;0;0;92.135810;0
26.40;-road2_0;19.96;0.00;11.91;8.80;2.39;road3_0;4.10;0.00;2.65;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;17.60;vehicle_27;1;122.77;0.95;0.00;6.61;human;;0;0.00;0;0;0;0;0;56.973074;0
27.20;-road3_0;19.96;0.00;11.27;10.80;0.83;road0_0;4.10;0.00;3.88;tripinfo_vehicle_60 emissions_vehicle_60 battery_vehicle_60;16.40;vehicle_60;0;122.77;1.08;0.00;6.26;human;;0;0.00;0;0;0;0;0;54.791899;0
29.20;-road0_0;19.96;0.00;12.53;2.00;0.29;road3_0;4.10;0.00;8.17;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;27.20;vehicle_76;1;289.97;1.03;0.00;4.64;human;;0;0.00;0;0;0;0;0;90.483205;0
30.80;-road2_0;19.96;0.00;12.41;7.20;0.15;road0_0;4.10;0.00;2.61;tripinfo_vehicle_0 emissions_vehicle_0 battery_vehicle_0;23.60;vehicle_0;0;206.37;1.06;0.00;7.38;human;;0;0.00;0;0;0;0;0;77.073588;0
30.80;-road1_0;19.96;0.00;12.08;4.00;0.05;road0_0;4.10;0.00;10.54;tripinfo_vehicle_55 emissions_vehicle_55 battery_vehicle_55;26.80;vehicle_55;0;289.97;1.00;0.00;4.29;human;;0;0.00;0;0;0;0;0;74.319358;0
31.20;-road0_0;19.96;0.00;12.30;7.60;0.05;road2_0;4.10;0.00;6.21;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;23.60;vehicle_42;1;206.37;1.09;0.00;7.39;human;;0;0.00;0;0;0;0;0;73.709487;0
33.20;-road0_0;19.96;0.00;12.17;8.80;0.94;road2_0;4.10;0.00;0.44;tripinfo_vehicle_57 routing_vehicle_57 emissions_vehicle_57 battery_vehicle_57;24.40;vehicle_57;1;206.37;1.14;0.00;8.15;human;;0;0.00;0;0;0;0;0;81.412685;0
34.00;-road3_0;19.96;0.00;12.63;5.60;0.26;road2_0;4.10;0.00;7.34;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;28.40;vehicle_79;1;289.97;1.09;0.00;5.95;human;;0;0.00;0;0;0;0;0;90.682801;0
34.80;-road2_0;19.96;0.00;12.14;4.40;0.34;road1_0;4.10;0.00;4.76;tripinfo_vehicle_26 routing_vehicle_26 emissions_vehicle_26 battery_vehicle_26;30.40;vehicle_26;1;289.97;0.92;0.00;6.10;human;;0;0.00;0;0;0;0;0;91.304896;0
36.40;-road0_0;19.96;0.00;12.22;13.20;0.08;road2_0;4.10;0.00;6.87;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;23.20;vehicle_65;1;206.37;0.88;0.00;4.79;human;;0;0.00;0;0;0;0;0;66.122686;0
36.80;-road2_0;19.96;0.00;12.52;12.40;1.59;road0_0;4.10;0.00;2.72;tripinfo_vehicle_44 emissions_vehicle_44 battery_vehicle_44;24.40;vehicle_44;0;206.37;1.04;0.00;8.15;human;;0;0.00;0;0;0;0;0;82.688017;0
37.60;-road1_0;19.96;0.00;11.25;4.80;0.07;road0_0;4.10;0.00;5.67;tripinfo_vehicle_16 emissions_vehicle_16 battery_vehicle_16;32.80;vehicle_16;0;289.97;0.88;0.00;7.43;human;;0;0.00;0;0;0;0;0;77.375855;0
39.60;-road1_0;19.96;0.00;12.33;9.60;0.28;road0_0;4.10;0.00;3.96;tripinfo_vehicle_73 emissions_vehicle_73 battery_vehicle_73;30.00;vehicle_73;0;289.97;1.06;0.00;7.58;human;;0;0.00;0;0;0;0;0;97.687685;0
40.00;-road0_0;19.96;0.00;11.80;6.40;0.56;road3_0;4.10;0.00;2.32;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;33.60;vehicle_30;1;289.97;1.18;0.00;11.55;human;;0;0.00;0;0;0;0;0;91.760346;0
43.60;-road2_0;19.96;0.00;11.31;17.60;3.91;road0_0;4.10;0.00;1.37;tripinfo_vehicle_71 emissions_vehicle_71 battery_vehicle_71;26.00;vehicle_71;0;206.37;0.97;0.00;9.46;human;;0;0.00;0;0;0;0;0;72.426489;0
45.60;-road2_0;19.96;0.00;12.90;20.00;3.33;road0_0;4.10;0.00;2.29;tripinfo_vehicle_37 emissions_vehicle_37 battery_vehicle_37;25.60;vehicle_37;0;206.37;1.18;0.00;9.64;human;;0;0.00;0;0;0;0;0;81.780545;0
46.00;-road1_0;19.96;0.00;11.13;18.80;1.30;road2_0;4.10;0.00;1.66;tripinfo_vehicle_5 routing_vehicle_5 emissions_vehicle_5 battery_vehicle_5;27.20;vehicle_5;1;122.77;0.83;0.00;14.88;human;;1;4.80;0;0;0;0;0;51.441006;0
47.60;-road1_0;19.96;0.00;12.20;29.60;10.85;road2_0;4.10;0.00;1.25;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;18.00;vehicle_68;1;122.77;1.04;0.00;7.72;human;;0;0.00;0;0;0;0;0;60.061090;0
48.80;-road0_0;19.96;0.00;12.63;16.80;1.37;road2_0;4.10;0.00;3.83;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;32.00;vehicle_51;1;206.37;1.17;0.00;16.04;human;;1;5.60;0;0;0;0;0;81.986627;0
50.40;-road1_0;19.96;0.00;10.83;14.40;1.94;road0_0;4.10;0.00;1.10;tripinfo_vehicle_49 emissions_vehicle_49 battery_vehicle_49;36.00;vehicle_49;0;289.97;0.85;0.00;9.91;human;;0;0.00;0;0;0;0;0;81.273229;0
52.40;-road2_0;19.96;0.00;11.54;28.40;9.37;road0_0;4.10;0.00;1.48;tripinfo_vehicle_1 emissions_vehicle_1 battery_vehicle_1;24.00;vehicle_1;0;206.37;0.94;0.00;6.55;human;;0;0.00;0;0;0;0;0;76.058229;0
53.20;-road3_0;19.96;0.00;12.82;15.60;0.25;road2_0;4.10;0.00;6.51;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;37.60;vehicle_21;1;289.97;1.01;0.00;15.15;human;;1;7.20;0;0;0;0;0;95.616945;0
54.00;-road1_0;19.96;0.00;13.54;34.40;13.46;road2_0;4.10;0.00;2.18;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;19.60;rl_0;1;122.77;1.03;0.00;9.22;rlAnget;;0;0.00;0;0;0;0;0;65.821895;0
