tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
18.80;-road1_0;19.96;0.00;13.17;4.40;0.19;road2_0;4.10;0.00;3.20;tripinfo_vehicle_35 routing_vehicle_35 emissions_vehicle_35 battery_vehicle_35;14.40;vehicle_35;1;122.77;1.02;0.00;4.10;human;;0;0.00;0;0;0;0;0;67.845661;0
18.80;-road3_0;19.96;0.00;11.12;4.40;0.15;road0_0;4.10;0.00;6.71;tripinfo_vehicle_62 emissions_vehicle_62 battery_vehicle_62;14.40;vehicle_62;0;122.77;1.02;0.00;4.26;human;;0;0.00;0;0;0;0;0;45.907703;0
20.80;-road3_0;19.96;0.00;12.02;5.60;0.06;road0_0;4.10;0.00;4.17;tripinfo_vehicle_57 emissions_vehicle_57 battery_vehicle_57;15.20;vehicle_57;0;122.77;1.14;0.00;5.16;human;;0;0.00;0;0;0;0;0;58.611789;0
21.60;-road0_0;19.96;0.00;13.03;4.40;2.34;road1_0;4.10;0.00;1.43;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;17.20;vehicle_40;1;122.77;1.03;0.00;6.84;human;;0;0.00;0;0;0;0;0;69.252878;0
22.80;-road2_0;19.96;0.00;12.46;2.40;0.24;road0_0;4.10;0.00;5.98;tripinfo_vehicle_54 emissions_vehicle_54 battery_vehicle_54;20.40;vehicle_54;0;206.37;1.00;0.00;4.34;human;;0;0.00;0;0;0;0;0;77.709854;0
24.40;-road1_0;19.96;0.00;12.34;7.20;2.08;road2_0;4.10;0.00;2.15;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;17.20;vehicle_14;1;122.77;0.99;0.00;6.94;human;;0;0.00;0;0;0;0;0;65.043795;0
26.00;-road0_0;19.96;0.00;12.33;6.80;1.73;road1_0;4.10;0.00;2.07;tripinfo_vehicle_66 routing_vehicle_66 emissions_vehicle_66 battery_vehicle_66;19.20;vehicle_66;1;122.77;0.91;0.00;7.64;human;;0;0.00;0;0;0;0;0;59.169125;0
26.40;-road2_0;19.96;0.00;12.88;8.80;0.13;road3_0;4.10;0.00;10.54;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;17.60;vehicle_55;1;122.77;1.00;0.00;7.07;human;;1;2.00;0;0;0;0;0;41.993693;0
28.40;-road3_0;19.96;0.00;12.69;0.40;0.17;road2_0;4.10;0.00;6.28;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;28.00;vehicle_75;1;289.97;0.98;0.00;5.48;human;;0;0.00;0;0;0;0;0;94.355383;0
29.20;-road2_0;19.96;0.00;11.99;10.40;0.33;road3_0;4.10;0.00;4.08;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;18.80;vehicle_68;1;122.77;1.04;0.00;8.25;human;;1;0.80;0;0;0;0;0;56.311291;0
30.80;-road0_0;19.96;0.00;12.62;2.00;0.32;road3_0;4.10;0.00;0.10;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;28.80;vehicle_6;1;289.97;1.05;0.00;6.28;human;;0;0.00;0;0;0;0;0;106.663511;0
31.60;-road2_0;19.96;0.00;12.17;2.00;0.34;road1_0;4.10;0.00;7.74;tripinfo_vehicle_72 routing_vehicle_72 emissions_vehicle_72 battery_vehicle_72;29.60;vehicle_72;1;289.97;0.94;0.00;5.85;human;;0;0.00;0;0;0;0;0;83.272307;0
35.60;-road0_0;19.96;0.00;10.76;4.00;1.48;road3_0;4.10;0.00;0.14;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;31.60;vehicle_48;1;289.97;0.88;0.00;6.38;human;;0;0.00;0;0;0;0;0;87.269563;0
36.00;-road3_0;19.96;0.00;12.44;5.60;0.94;road2_0;4.10;0.00;3.60;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;30.40;vehicle_41;1;289.97;0.96;0.00;7.01;human;;0;0.00;0;0;0;0;0;97.856028;0
37.20;-road2_0;19.96;0.00;12.12;2.80;0.70;road1_0;4.10;0.00;5.55;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;34.40;vehicle_25;1;289.97;0.87;0.00;8.74;human;;0;0.00;0;0;0;0;0;83.810859;0
38.40;-road1_0;19.96;0.00;11.33;21.20;14.31;road2_0;4.10;0.00;0.91;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;17.20;vehicle_29;1;122.77;0.93;0.00;5.90;human;;0;0.00;0;0;0;0;0;56.161860;0
39.60;-road2_0;19.96;0.00;12.87;22.80;1.46;road3_0;4.10;0.00;0.60;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;16.80;vehicle_53;1;122.77;1.10;0.00;6.40;human;;0;0.00;0;0;0;0;0;65.250284;0
40.80;-road3_0;19.96;0.00;12.87;8.00;0.10;road0_0;4.10;0.00;5.47;tripinfo_vehicle_46 emissions_vehicle_46 battery_vehicle_46;32.80;vehicle_46;0;122.77;1.00;0.00;22.43;human;;1;15.60;0;0;0;0;0;61.426871;0
41.20;-road1_0;19.96;0.00;12.61;12.00;0.40;road3_0;4.10;0.00;1.89;tripinfo_vehicle_43 routing_vehicle_43 emissions_vehicle_43 battery_vehicle_43;29.20;vehicle_43;1;206.37;1.04;0.00;13.09;human;;0;0.00;0;0;0;0;0;77.944631;0
43.20;-road0_0;19.96;0.00;12.25;15.20;8.56;road2_0;4.10;0.00;1.40;tripinfo_vehicle_64 routing_vehicle_64 emissions_vehicle_64 battery_vehicle_64;28.00;vehicle_64;1;206.37;0.94;0.00;10.54;human;;1;0.80;0;0;0;0;0;81.581724;0
45.20;-road3_0;19.96;0.00;11.80;9.60;4.38;road2_0;4.10;0.00;4.43;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;35.60;vehicle_78;1;289.97;1.01;0.00;13.29;human;;1;2.00;0;0;0;0;0;94.763427;0
47.20;-road0_0;19.96;0.00;11.72;9.20;3.85;road1_0;4.10;0.00;1.00;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;38.00;vehicle_17;1;122.77;0.94;0.00;26.82;human;;1;17.20;0;0;0;0;0;58.298909;0
47.60;-road3_0;19.96;0.00;11.88;11.60;1.02;road0_0;4.10;0.00;0.65;tripinfo_vehicle_74 emissions_vehicle_74 battery_vehicle_74;36.00;vehicle_74;0;122.77;0.96;0.00;24.91;human;;1;14.00;0;0;0;0;0;56.352151;0
49.20;-road0_0;19.96;0.00;12.96;16.40;1.61;road3_0;4.10;0.00;1.45;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;32.80;vehicle_71;1;289.97;0.97;0.00;9.64;human;;0;0.00;0;0;0;0;0;101.770467;0
50.40;-road1_0;19.96;0.00;11.85;27.20;0.39;road3_0;4.10;0.00;10.54;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;23.20;vehicle_65;1;206.37;0.88;0.00;5.00;human;;0;0.00;0;0;0;0;0;47.711629;0
