tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.80;-road0_0;19.96;0.00;12.96;1.60;0.08;road1_0;4.10;0.00;7.64;tripinfo_vehicle_15 routing_vehicle_15 emissions_vehicle_15 battery_vehicle_15;15.20;vehicle_15;1;122.77;0.93;0.00;3.84;human;;0;0.00;0;0;0;0;0;52.087899;0
16.80;-road2_0;19.96;0.00;12.50;2.00;0.25;road3_0;4.10;0.00;1.18;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;14.80;vehicle_62;1;122.77;1.02;0.00;4.74;human;;0;0.00;0;0;0;0;0;66.644847;0
17.20;-road1_0;19.96;0.00;13.31;2.00;0.29;road2_0;4.10;0.00;5.42;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;15.20;vehicle_68;1;122.77;1.04;0.00;5.10;human;;0;0.00;0;0;0;0;0;63.259819;0
22.00;-road0_0;19.96;0.00;13.00;5.20;0.33;road1_0;4.10;0.00;5.06;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;16.80;vehicle_74;1;122.77;0.96;0.00;5.85;human;;0;0.00;0;0;0;0;0;59.276997;0
23.20;-road1_0;19.96;0.00;12.67;7.60;2.53;road2_0;4.10;0.00;2.71;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;15.60;vehicle_79;1;122.77;1.09;0.00;5.36;human;;0;0.00;0;0;0;0;0;64.637959;0
23.60;-road3_0;19.96;0.00;11.26;6.80;2.75;road0_0;4.10;0.00;3.07;tripinfo_vehicle_27 emissions_vehicle_27 battery_vehicle_27;16.80;vehicle_27;0;122.77;0.95;0.00;5.71;human;;0;0.00;0;0;0;0;0;54.306755;0
24.40;-road0_0;19.96;0.00;12.35;6.80;0.08;road1_0;4.10;0.00;3.62;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;17.60;vehicle_32;1;122.77;1.01;0.00;7.27;human;;0;0.00;0;0;0;0;0;56.880564;0
26.00;-road3_0;19.96;0.00;12.96;3.20;0.00;road1_0;4.10;0.00;5.55;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;22.80;vehicle_30;1;206.37;1.18;0.00;6.77;human;;0;0.00;0;0;0;0;0;79.164507;0
26.80;-road2_0;19.96;0.00;11.67;4.80;0.84;road0_0;4.10;0.00;0.16;tripinfo_vehicle_69 emissions_vehicle_69 battery_vehicle_69;22.00;vehicle_69;0;206.37;1.02;0.00;5.71;human;;0;0.00;0;0;0;0;0;80.384937;0
27.20;-road0_0;19.96;0.00;12.56;3.20;0.16;road2_0;4.10;0.00;3.36;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;24.00;vehicle_12;1;206.37;1.05;0.00;7.70;human;;0;0.00;0;0;0;0;0;80.699069;0
29.20;-road0_0;19.96;0.00;13.03;5.20;1.12;road2_0;4.10;0.00;2.22;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;24.00;vehicle_31;1;206.37;1.15;0.00;7.74;human;;0;0.00;0;0;0;0;0;87.218062;0
29.20;-road1_0;19.96;0.00;11.54;6.80;0.14;road3_0;4.10;0.00;3.90;tripinfo_vehicle_56 routing_vehicle_56 emissions_vehicle_56 battery_vehicle_56;22.40;vehicle_56;1;206.37;0.90;0.00;4.48;human;;0;0.00;0;0;0;0;0;72.503569;0
29.60;-road3_0;19.96;0.00;11.84;0.40;0.05;road2_0;4.10;0.00;5.83;tripinfo_vehicle_67 routing_vehicle_67 emissions_vehicle_67 battery_vehicle_67;29.20;vehicle_67;1;289.97;0.91;0.00;4.98;human;;0;0.00;0;0;0;0;0;87.234037;0
31.20;-road2_0;19.96;0.00;11.24;11.60;0.03;road3_0;4.10;0.00;0.35;tripinfo_vehicle_18 routing_vehicle_18 emissions_vehicle_18 battery_vehicle_18;19.60;vehicle_18;1;122.77;0.94;0.00;8.44;human;;1;1.20;0;0;0;0;0;55.406959;0
31.20;-road1_0;19.96;0.00;12.50;1.20;0.26;road0_0;4.10;0.00;0.10;tripinfo_vehicle_71 emissions_vehicle_71 battery_vehicle_71;30.00;vehicle_71;0;289.97;0.97;0.00;7.26;human;;0;0.00;0;0;0;0;0;102.438431;0
32.00;-road0_0;19.96;0.00;13.49;8.80;2.31;road1_0;4.10;0.00;2.21;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;23.20;vehicle_70;1;122.77;1.02;0.00;12.87;human;;1;4.00;0;0;0;0;0;69.700790;0
33.60;-road0_0;19.96;0.00;12.50;3.60;0.49;road3_0;4.10;0.00;2.65;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;30.00;vehicle_13;1;289.97;1.12;0.00;8.02;human;;0;0.00;0;0;0;0;0;103.420197;0
33.60;-road2_0;19.96;0.00;12.05;13.60;1.63;road3_0;4.10;0.00;3.61;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;20.00;vehicle_29;1;122.77;0.93;0.00;8.83;human;;0;0.00;0;0;0;0;0;56.978448;0
33.60;-road1_0;19.96;0.00;12.52;3.60;0.37;road0_0;4.10;0.00;5.65;tripinfo_vehicle_60 emissions_vehicle_60 battery_vehicle_60;30.00;vehicle_60;0;289.97;1.08;0.00;7.98;human;;0;0.00;0;0;0;0;0;94.158924;0
36.80;-road3_0;19.96;0.00;12.21;19.60;9.74;road0_0;4.10;0.00;0.89;tripinfo_vehicle_21 emissions_vehicle_21 battery_vehicle_21;17.20;vehicle_21;0;122.77;1.01;0.00;6.60;human;;0;0.00;0;0;0;0;0;61.747120;0
38.00;-road1_0;19.96;0.00;12.21;12.00;4.89;road2_0;4.10;0.00;3.95;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;26.00;vehicle_77;1;122.77;0.98;0.00;15.80;human;;1;6.40;0;0;0;0;0;57.590327;0
39.60;-road2_0;19.96;0.00;11.89;8.80;1.40;road0_0;4.10;0.00;2.23;tripinfo_vehicle_28 emissions_vehicle_28 battery_vehicle_28;30.80;vehicle_28;0;206.37;1.13;0.00;14.75;human;;1;2.80;0;0;0;0;0;74.514151;0
42.40;-road2_0;19.96;0.00;12.55;11.20;2.41;road0_0;4.10;0.00;3.66;tripinfo_vehicle_59 emissions_vehicle_59 battery_vehicle_59;31.20;vehicle_59;0;206.37;0.97;0.00;14.25;human;;1;2.00;0;0;0;0;0;74.641530;0
43.20;-road1_0;19.96;0.00;11.27;15.60;3.30;road3_0;4.10;0.00;1.62;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;27.60;vehicle_1;1;206.37;0.94;0.00;10.12;human;;0;0.00;0;0;0;0;0;70.589550;0
44.80;-road0_0;19.96;0.00;11.40;9.60;2.65;road2_0;4.10;0.00;1.99;tripinfo_vehicle_9 routing_vehicle_9 emissions_vehicle_9 battery_vehicle_9;35.20;vehicle_9;1;206.37;0.86;0.00;16.36;human;;1;7.60;0;0;0;0;0;71.283741;0
44.80;-road3_0;19.96;0.00;11.64;11.20;4.28;road1_0;4.10;0.00;2.78;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;33.60;vehicle_48;1;206.37;0.88;0.00;14.99;human;;2;3.20;0;0;0;0;0;68.380203;0
