tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
18.00;-road0_0;19.96;0.00;11.55;2.00;0.20;road1_0;4.10;0.00;9.17;tripinfo_vehicle_24 routing_vehicle_24 emissions_vehicle_24 battery_vehicle_24;16.00;vehicle_24;1;122.77;0.83;0.00;3.48;human;;0;0.00;0;0;0;0;0;33.965681;0
19.60;-road3_0;19.96;0.00;11.54;4.80;0.30;road0_0;4.10;0.00;5.92;tripinfo_vehicle_13 emissions_vehicle_13 battery_vehicle_13;14.80;vehicle_13;0;122.77;1.12;0.00;4.74;human;;0;0.00;0;0;0;0;0;50.024824;0
23.20;-road1_0;19.96;0.00;12.77;1.20;0.85;road3_0;4.10;0.00;5.57;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;22.00;vehicle_73;1;206.37;1.06;0.00;5.82;human;;0;0.00;0;0;0;0;0;81.529541;0
23.20;-road0_0;19.96;0.00;13.52;0.80;0.23;road2_0;4.10;0.00;1.18;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;22.40;vehicle_76;1;206.37;1.03;0.00;5.87;human;;0;0.00;0;0;0;0;0;91.232614;0
26.00;-road1_0;19.96;0.00;13.42;2.80;1.18;road3_0;4.10;0.00;1.77;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;23.20;vehicle_77;1;206.37;0.98;0.00;6.47;human;;0;0.00;0;0;0;0;0;91.657755;0
26.80;-road0_0;19.96;0.00;10.93;4.80;0.07;road1_0;4.10;0.00;2.72;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;22.00;vehicle_75;1;122.77;0.98;0.00;11.43;human;;1;2.00;0;0;0;0;0;50.586250;0
28.80;-road1_0;19.96;0.00;12.04;2.00;0.09;road0_0;4.10;0.00;10.27;tripinfo_vehicle_52 emissions_vehicle_52 battery_vehicle_52;26.80;vehicle_52;0;289.97;1.02;0.00;4.60;human;;0;0.00;0;0;0;0;0;76.094077;0
29.20;-road3_0;19.96;0.00;11.68;2.80;0.23;road1_0;4.10;0.00;5.55;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;26.40;vehicle_49;1;206.37;0.85;0.00;7.53;human;;0;0.00;0;0;0;0;0;63.207304;0
29.60;-road0_0;19.96;0.00;11.76;0.40;0.15;road3_0;4.10;0.00;6.21;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;29.20;vehicle_71;1;289.97;0.97;0.00;6.19;human;;0;0.00;0;0;0;0;0;88.820065;0
30.40;-road2_0;19.96;0.00;12.47;5.20;2.63;road3_0;4.10;0.00;2.90;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;25.20;vehicle_32;1;122.77;1.01;0.00;15.04;human;;1;8.40;0;0;0;0;0;64.320057;0
32.00;-road0_0;19.96;0.00;11.96;6.80;1.62;road1_0;4.10;0.00;0.44;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;25.20;vehicle_60;1;122.77;1.08;0.00;14.83;human;;1;1.20;0;0;0;0;0;55.307017;0
32.80;-road1_0;19.96;0.00;11.74;2.80;0.00;road0_0;4.10;0.00;1.38;tripinfo_vehicle_47 emissions_vehicle_47 battery_vehicle_47;30.00;vehicle_47;0;289.97;0.90;0.00;5.22;human;;0;0.00;0;0;0;0;0;94.394214;0
34.00;-road3_0;19.96;0.00;12.41;12.00;3.75;road0_0;4.10;0.00;1.93;tripinfo_vehicle_59 emissions_vehicle_59 battery_vehicle_59;22.00;vehicle_59;0;122.77;0.97;0.00;11.45;human;;1;2.00;0;0;0;0;0;63.386443;0
34.80;-road2_0;19.96;0.00;12.66;9.60;5.03;road3_0;4.10;0.00;1.39;tripinfo_vehicle_57 routing_vehicle_57 emissions_vehicle_57 battery_vehicle_57;25.20;vehicle_57;1;122.77;1.14;0.00;15.01;human;;1;5.60;0;0;0;0;0;66.910071;0
35.20;-road1_0;19.96;0.00;12.34;6.00;1.54;road0_0;4.10;0.00;3.56;tripinfo_vehicle_31 emissions_vehicle_31 battery_vehicle_31;29.20;vehicle_31;0;289.97;1.15;0.00;7.24;human;;0;0.00;0;0;0;0;0;100.160241;0
37.60;-road0_0;19.96;0.00;12.47;20.80;10.78;road1_0;4.10;0.00;3.18;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;16.80;vehicle_39;1;122.77;0.90;0.00;4.87;human;;0;0.00;0;0;0;0;0;60.375408;0
39.60;-road1_0;19.96;0.00;11.84;8.00;0.26;road2_0;4.10;0.00;5.35;tripinfo_vehicle_44 routing_vehicle_44 emissions_vehicle_44 battery_vehicle_44;31.60;vehicle_44;1;122.77;1.04;0.00;21.54;human;;1;11.60;0;0;0;0;0;49.418025;0
39.60;-road2_0;19.96;0.00;12.45;10.00;2.83;road0_0;4.10;0.00;2.90;tripinfo_vehicle_63 emissions_vehicle_63 battery_vehicle_63;29.60;vehicle_63;0;206.37;0.99;0.00;12.92;human;;2;3.60;0;0;0;0;0;82.956831;0
41.60;-road3_0;19.96;0.00;12.36;15.60;9.04;road1_0;4.10;0.00;1.19;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;26.00;vehicle_12;1;206.37;1.05;0.00;9.45;human;;0;0.00;0;0;0;0;0;78.509883;0
42.80;-road1_0;19.96;0.00;11.20;7.60;2.79;road0_0;4.10;0.00;1.79;tripinfo_vehicle_48 emissions_vehicle_48 battery_vehicle_48;35.20;vehicle_48;0;289.97;0.88;0.00;9.63;human;;0;0.00;0;0;0;0;0;82.100198;0
