tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road3_0;19.96;0.00;11.15;0.80;0.07;road0_0;4.10;0.00;6.33;tripinfo_vehicle_35 emissions_vehicle_35 battery_vehicle_35;14.40;vehicle_35;0;122.77;1.02;0.00;4.39;human;;0;0.00;0;0;0;0;0;46.854754;0
15.20;-road0_0;19.96;0.00;12.45;1.60;0.25;road1_0;4.10;0.00;5.98;tripinfo_vehicle_57 routing_vehicle_57 emissions_vehicle_57 battery_vehicle_57;13.60;vehicle_57;1;122.77;1.14;0.00;3.56;human;;0;0.00;0;0;0;0;0;57.779827;0
17.60;-road3_0;19.96;0.00;12.66;2.00;0.01;road0_0;4.10;0.00;4.98;tripinfo_vehicle_10 emissions_vehicle_10 battery_vehicle_10;15.60;vehicle_10;0;122.77;1.09;0.00;5.39;human;;0;0.00;0;0;0;0;0;59.420258;0
18.40;-road2_0;19.96;0.00;11.21;1.20;0.30;road3_0;4.10;0.00;0.09;tripinfo_vehicle_9 routing_vehicle_9 emissions_vehicle_9 battery_vehicle_9;17.20;vehicle_9;1;122.77;0.86;0.00;4.94;human;;0;0.00;0;0;0;0;0;53.138578;0
18.40;-road0_0;19.96;0.00;12.63;4.40;0.10;road1_0;4.10;0.00;9.35;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;14.00;vehicle_79;1;122.77;1.09;0.00;3.77;human;;0;0.00;0;0;0;0;0;46.002595;0
20.40;-road2_0;19.96;0.00;12.02;3.20;2.12;road3_0;4.10;0.00;1.52;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;17.20;vehicle_70;1;122.77;1.02;0.00;6.97;human;;0;0.00;0;0;0;0;0;59.371388;0
20.80;-road3_0;19.96;0.00;11.12;3.60;0.04;road0_0;4.10;0.00;3.97;tripinfo_vehicle_49 emissions_vehicle_49 battery_vehicle_49;17.20;vehicle_49;0;122.77;0.85;0.00;5.19;human;;0;0.00;0;0;0;0;0;48.693430;0
22.40;-road2_0;19.96;0.00;12.27;5.20;2.73;road3_0;4.10;0.00;3.21;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;17.20;vehicle_13;1;122.77;1.12;0.00;7.18;human;;0;0.00;0;0;0;0;0;60.226870;0
23.60;-road0_0;19.96;0.00;12.00;2.40;0.27;road2_0;4.10;0.00;5.67;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;21.20;vehicle_51;1;206.37;1.17;0.00;5.14;human;;0;0.00;0;0;0;0;0;74.625166;0
28.40;-road3_0;19.96;0.00;12.28;1.60;0.29;road2_0;4.10;0.00;10.54;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;26.80;vehicle_69;1;289.97;1.02;0.00;4.59;human;;0;0.00;0;0;0;0;0;76.590282;0
30.80;-road3_0;19.96;0.00;12.46;16.80;0.18;road0_0;4.10;0.00;10.54;tripinfo_vehicle_0 emissions_vehicle_0 battery_vehicle_0;14.00;vehicle_0;0;122.77;1.06;0.00;3.90;human;;0;0.00;0;0;0;0;0;37.093156;0
30.80;-road0_0;19.96;0.00;11.66;7.60;2.66;road2_0;4.10;0.00;2.31;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;23.20;vehicle_17;1;206.37;0.94;0.00;5.80;human;;0;0.00;0;0;0;0;0;77.747278;0
30.80;-road2_0;19.96;0.00;11.98;8.00;0.00;road0_0;4.10;0.00;6.53;tripinfo_vehicle_36 emissions_vehicle_36 battery_vehicle_36;22.80;vehicle_36;0;206.37;0.97;0.00;6.01;human;;0;0.00;0;0;0;0;0;68.517793;0
34.00;-road2_0;19.96;0.00;12.28;13.60;7.57;road3_0;4.10;0.00;2.79;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;20.40;vehicle_33;1;122.77;1.17;0.00;10.33;human;;1;2.80;0;0;0;0;0;63.901738;0
34.80;-road1_0;19.96;0.00;13.58;11.60;6.01;road3_0;4.10;0.00;2.86;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;23.20;vehicle_28;1;206.37;1.13;0.00;6.91;human;;0;0.00;0;0;0;0;0;87.480471;0
35.60;-road3_0;19.96;0.00;11.28;4.40;0.01;road2_0;4.10;0.00;5.66;tripinfo_vehicle_16 routing_vehicle_16 emissions_vehicle_16 battery_vehicle_16;31.20;vehicle_16;1;289.97;0.88;0.00;5.98;human;;0;0.00;0;0;0;0;0;79.102494;0
36.00;-road0_0;19.96;0.00;10.78;12.00;0.15;road2_0;4.10;0.00;0.34;tripinfo_vehicle_56 routing_vehicle_56 emissions_vehicle_56 battery_vehicle_56;24.00;vehicle_56;1;206.37;0.90;0.00;5.91;human;;0;0.00;0;0;0;0;0;70.980535;0
36.80;-road2_0;19.96;0.00;12.32;15.60;8.07;road3_0;4.10;0.00;2.63;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;21.20;vehicle_11;1;122.77;1.03;0.00;10.51;human;;1;2.00;0;0;0;0;0;61.792629;0
37.60;-road1_0;19.96;0.00;12.53;17.20;0.35;road2_0;4.10;0.00;5.36;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;20.40;vehicle_6;1;122.77;1.05;0.00;10.38;human;;1;3.60;0;0;0;0;0;60.232181;0
37.60;-road3_0;19.96;0.00;12.21;5.60;1.03;road2_0;4.10;0.00;3.12;tripinfo_vehicle_43 routing_vehicle_43 emissions_vehicle_43 battery_vehicle_43;32.00;vehicle_43;1;289.97;1.04;0.00;9.54;human;;0;0.00;0;0;0;0;0;96.967135;0
38.40;-road0_0;19.96;0.00;12.58;7.20;3.30;road3_0;4.10;0.00;2.03;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;31.20;vehicle_40;1;289.97;1.03;0.00;8.69;human;;0;0.00;0;0;0;0;0;101.582900;0
39.60;-road2_0;19.96;0.00;11.00;17.60;1.05;road0_0;4.10;0.00;5.67;tripinfo_vehicle_20 emissions_vehicle_20 battery_vehicle_20;22.00;vehicle_20;0;206.37;1.02;0.00;5.81;human;;0;0.00;0;0;0;0;0;65.148212;0
40.80;-road0_0;19.96;0.00;12.29;14.40;1.83;road2_0;4.10;0.00;3.91;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;26.40;vehicle_71;1;206.37;0.97;0.00;9.41;human;;0;0.00;0;0;0;0;0;72.860427;0
42.40;-road3_0;19.96;0.00;12.10;9.60;2.61;road2_0;4.10;0.00;0.60;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;32.80;vehicle_65;1;289.97;0.88;0.00;7.50;human;;0;0.00;0;0;0;0;0;93.033600;0
43.20;-road0_0;19.96;0.00;11.06;9.60;4.71;road3_0;4.10;0.00;2.77;tripinfo_vehicle_23 routing_vehicle_23 emissions_vehicle_23 battery_vehicle_23;33.60;vehicle_23;1;289.97;0.89;0.00;8.51;human;;0;0.00;0;0;0;0;0;83.048873;0
46.80;-road2_0;19.96;0.00;12.50;20.80;0.93;road0_0;4.10;0.00;2.97;tripinfo_vehicle_75 emissions_vehicle_75 battery_vehicle_75;26.00;vehicle_75;0;206.37;0.98;0.00;9.61;human;;0;0.00;0;0;0;0;0;82.937027;0
48.40;-road0_0;19.96;0.00;12.43;20.80;0.92;road2_0;4.10;0.00;1.77;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;27.60;vehicle_12;1;206.37;1.05;0.00;11.38;human;;1;2.00;0;0;0;0;0;84.903616;0
49.60;-road1_0;19.96;0.00;12.10;24.40;11.98;road3_0;4.10;0.00;1.53;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;25.20;vehicle_76;1;206.37;1.03;0.00;8.90;human;;0;0.00;0;0;0;0;0;78.588328;0
51.60;-road3_0;19.96;0.00;11.08;34.80;10.18;road0_0;4.10;0.00;3.26;tripinfo_vehicle_72 emissions_vehicle_72 battery_vehicle_72;16.80;vehicle_72;0;122.77;0.94;0.00;5.69;human;;0;0.00;0;0;0;0;0;50.540912;0
52.00;-road1_0;19.96;0.00;13.02;18.80;1.59;road0_0;4.10;0.00;2.00;tripinfo_vehicle_45 emissions_vehicle_45 battery_vehicle_45;33.20;vehicle_45;0;289.97;1.09;0.00;10.91;human;;2;1.20;0;0;0;0;0;107.680475;0
52.40;-road2_0;19.96;0.00;12.85;22.80;2.30;road0_0;4.10;0.00;1.92;tripinfo_vehicle_59 emissions_vehicle_59 battery_vehicle_59;29.60;vehicle_59;0;206.37;0.97;0.00;12.69;human;;1;0.40;0;0;0;0;0;80.336727;0
54.40;-road1_0;19.96;0.00;11.57;26.80;13.84;road3_0;4.10;0.00;1.16;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;27.60;vehicle_55;1;206.37;1.00;0.00;11.31;human;;0;0.00;0;0;0;0;0;70.616642;0
55.60;-road0_0;19.96;0.00;13.35;18.00;7.60;road3_0;4.10;0.00;1.09;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;37.60;vehicle_61;1;289.97;1.12;0.00;15.22;human;;1;1.20;0;0;0;0;0;104.833305;0
55.60;-road2_0;19.96;0.00;12.67;30.80;9.78;road0_0;4.10;0.00;4.09;tripinfo_vehicle_64 emissions_vehicle_64 battery_vehicle_64;24.80;vehicle_64;0;206.37;0.94;0.00;7.18;human;;0;0.00;0;0;0;0;0;75.888353;0
56.00;-road3_0;19.96;0.00;12.08;18.40;0.48;road2_0;4.10;0.00;2.53;tripinfo_vehicle_66 routing_vehicle_66 emissions_vehicle_66 battery_vehicle_66;37.60;vehicle_66;1;289.97;0.91;0.00;13.31;human;;1;2.80;0;0;0;0;0;92.828967;0
56.40;-road1_0;19.96;0.00;12.30;30.40;7.59;road2_0;4.10;0.00;2.50;tripinfo_vehicle_37 routing_vehicle_37 emissions_vehicle_37 battery_vehicle_37;26.00;vehicle_37;1;122.77;1.18;0.00;16.02;human;;1;6.00;0;0;0;0;0;59.707982;0
58.00;-road2_0;19.96;0.00;12.09;32.40;7.76;road0_0;4.10;0.00;1.15;tripinfo_vehicle_54 emissions_vehicle_54 battery_vehicle_54;25.60;vehicle_54;0;206.37;1.00;0.00;9.03;human;;0;0.00;0;0;0;0;0;74.262901;0
58.40;-road3_0;19.96;0.00;12.58;41.20;13.43;road0_0;4.10;0.00;3.58;tripinfo_vehicle_19 emissions_vehicle_19 battery_vehicle_19;17.20;vehicle_19;0;122.77;1.16;0.00;7.03;human;;0;0.00;0;0;0;0;0;60.067248;0
58.80;-road0_0;19.96;0.00;12.45;9.60;3.54;road1_0;4.10;0.00;1.36;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;49.20;vehicle_46;1;122.77;1.00;0.00;38.94;human;;1;26.80;0;0;0;0;0;61.456520;0
61.60;-road2_0;19.96;0.00;12.28;36.80;10.81;road0_0;4.10;0.00;3.51;tripinfo_vehicle_78 emissions_vehicle_78 battery_vehicle_78;24.80;vehicle_78;0;206.37;1.01;0.00;8.11;human;;0;0.00;0;0;0;0;0;75.732641;0
62.40;-road3_0;19.96;0.00;10.14;28.00;5.14;road2_0;4.10;0.00;1.52;tripinfo_vehicle_5 routing_vehicle_5 emissions_vehicle_5 battery_vehicle_5;34.40;vehicle_5;1;289.97;0.83;0.00;7.61;human;;0;0.00;0;0;0;0;0;76.140492;0
63.20;-road1_0;19.96;0.00;12.74;28.00;6.86;road0_0;4.10;0.00;0.85;tripinfo_vehicle_63 emissions_vehicle_63 battery_vehicle_63;35.20;vehicle_63;0;289.97;0.99;0.00;12.39;human;;0;0.00;0;0;0;0;0;103.654255;0
63.60;-road0_0;19.96;0.00;12.09;45.20;35.49;road1_0;4.10;0.00;2.62;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;18.40;vehicle_1;1;122.77;0.94;0.00;7.50;human;;0;0.00;0;0;0;0;0;56.043727;0
64.80;-road2_0;19.96;0.00;12.40;30.00;14.21;road3_0;4.10;0.00;1.66;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;34.80;vehicle_32;1;122.77;1.01;0.00;24.17;human;;2;16.00;0;0;0;0;0;64.911031;0
65.20;-road3_0;19.96;0.00;10.43;5.60;0.38;road1_0;4.10;0.00;4.52;tripinfo_vehicle_24 routing_vehicle_24 emissions_vehicle_24 battery_vehicle_24;59.60;vehicle_24;1;206.37;0.83;0.00;40.03;human;;1;28.80;0;0;0;0;0;55.877106;0
