tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
18.00;-road3_0;19.96;0.00;9.86;1.20;0.00;road0_0;4.10;0.00;5.28;tripinfo_vehicle_48 emissions_vehicle_48 battery_vehicle_48;16.80;vehicle_48;0;122.77;0.88;0.00;4.95;human;;0;0.00;0;0;0;0;0;38.649933;0
18.80;-road2_0;19.96;0.00;12.75;3.20;1.20;road3_0;4.10;0.00;2.79;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;15.60;vehicle_4;1;122.77;1.03;0.00;5.07;human;;0;0.00;0;0;0;0;0;65.865424;0
22.80;-road0_0;19.96;0.00;13.08;1.60;0.00;road2_0;4.10;0.00;8.40;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;21.20;vehicle_6;1;206.37;1.05;0.00;4.96;human;;0;0.00;0;0;0;0;0;72.323933;0
22.80;-road1_0;19.96;0.00;13.58;1.20;0.40;road3_0;4.10;0.00;1.18;tripinfo_vehicle_19 routing_vehicle_19 emissions_vehicle_19 battery_vehicle_19;21.60;vehicle_19;1;206.37;1.16;0.00;5.24;human;;0;0.00;0;0;0;0;0;94.913061;0
23.20;-road3_0;19.96;0.00;13.66;0.80;0.00;road1_0;4.10;0.00;0.10;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;22.40;vehicle_11;1;206.37;1.03;0.00;5.95;human;;0;0.00;0;0;0;0;0;92.872169;0
26.00;-road0_0;19.96;0.00;11.71;2.40;0.80;road2_0;4.10;0.00;0.16;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;23.60;vehicle_74;1;206.37;0.96;0.00;6.38;human;;0;0.00;0;0;0;0;0;77.180980;0
27.60;-road2_0;19.96;0.00;13.47;3.60;0.80;road0_0;4.10;0.00;2.65;tripinfo_vehicle_60 emissions_vehicle_60 battery_vehicle_60;24.00;vehicle_60;0;206.37;1.08;0.00;7.57;human;;0;0.00;0;0;0;0;0;89.239655;0
28.40;-road0_0;19.96;0.00;13.00;4.40;1.60;road2_0;4.10;0.00;3.13;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;24.00;vehicle_53;1;206.37;1.10;0.00;7.67;human;;0;0.00;0;0;0;0;0;85.516360;0
28.80;-road1_0;19.96;0.00;12.05;5.20;2.80;road3_0;4.10;0.00;3.64;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;23.60;vehicle_14;1;206.37;0.99;0.00;6.82;human;;0;0.00;0;0;0;0;0;76.731924;0
30.40;-road0_0;19.96;0.00;11.99;0.40;0.00;road3_0;4.10;0.00;6.33;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;30.00;vehicle_31;1;289.97;1.15;0.00;7.74;human;;0;0.00;0;0;0;0;0;89.572765;0
30.80;-road1_0;19.96;0.00;11.89;7.20;4.40;road3_0;4.10;0.00;0.67;tripinfo_vehicle_44 routing_vehicle_44 emissions_vehicle_44 battery_vehicle_44;23.60;vehicle_44;1;206.37;1.04;0.00;7.31;human;;0;0.00;0;0;0;0;0;77.529525;0
31.20;-road2_0;19.96;0.00;11.90;2.80;0.40;road1_0;4.10;0.00;3.76;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;28.40;vehicle_62;1;289.97;1.02;0.00;5.94;human;;0;0.00;0;0;0;0;0;99.713189;0
34.00;-road1_0;19.96;0.00;11.31;2.40;1.20;road0_0;4.10;0.00;4.68;tripinfo_vehicle_67 emissions_vehicle_67 battery_vehicle_67;31.60;vehicle_67;0;289.97;0.91;0.00;7.30;human;;0;0.00;0;0;0;0;0;83.978862;0
35.60;-road3_0;19.96;0.00;10.21;18.00;10.00;road0_0;4.10;0.00;1.11;tripinfo_vehicle_24 emissions_vehicle_24 battery_vehicle_24;17.60;vehicle_24;0;122.77;0.83;0.00;5.03;human;;0;0.00;0;0;0;0;0;48.616944;0
37.20;-road2_0;19.96;0.00;11.59;4.80;0.40;road1_0;4.10;0.00;0.41;tripinfo_vehicle_18 routing_vehicle_18 emissions_vehicle_18 battery_vehicle_18;32.40;vehicle_18;1;289.97;0.94;0.00;8.48;human;;0;0.00;0;0;0;0;0;91.003911;0
39.60;-road2_0;19.96;0.00;12.52;8.40;3.60;road0_0;4.10;0.00;1.72;tripinfo_vehicle_36 emissions_vehicle_36 battery_vehicle_36;31.20;vehicle_36;0;206.37;0.97;0.00;14.32;human;;1;2.00;0;0;0;0;0;79.665791;0
40.00;-road3_0;19.96;0.00;7.10;7.20;2.00;road1_0;4.10;0.00;0.15;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0 driverstaterl_0;32.80;rl_0;1;206.37;1.03;0.00;16.50;rlAnget;;1;4.00;0;0;0;0;0;57.581857;0
41.60;-road0_0;19.96;0.00;12.11;26.00;15.20;road1_0;4.10;0.00;2.51;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;15.60;vehicle_30;1;122.77;1.18;0.00;5.93;human;;0;0.00;0;0;0;0;0;63.377338;0
41.60;-road1_0;19.96;0.00;13.39;5.60;1.20;road0_0;4.10;0.00;1.52;tripinfo_vehicle_32 emissions_vehicle_32 battery_vehicle_32;36.00;vehicle_32;0;289.97;1.01;0.00;13.38;human;;1;3.20;0;0;0;0;0;112.388383;0
42.80;-road3_0;19.96;0.00;13.51;10.00;3.20;road1_0;4.10;0.00;5.09;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;32.80;vehicle_59;1;206.37;0.97;0.00;16.10;human;;1;4.00;0;0;0;0;0;77.904760;0
