tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
20.40;-road0_0;19.96;0.00;13.24;5.60;0.00;road1_0;4.10;0.00;0.44;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;14.80;vehicle_42;1;122.77;1.09;0.00;4.51;human;;0;0.00;0;0;0;0;0;73.076073;0
21.20;-road1_0;19.96;0.00;11.97;4.40;0.40;road2_0;4.10;0.00;4.84;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;16.80;vehicle_48;1;122.77;0.88;0.00;4.92;human;;0;0.00;0;0;0;0;0;52.692977;0
21.60;-road2_0;19.96;0.00;12.68;6.00;0.00;road3_0;4.10;0.00;0.55;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;15.60;vehicle_21;1;122.77;1.01;0.00;5.02;human;;0;0.00;0;0;0;0;0;65.991347;0
24.80;-road0_0;19.96;0.00;7.76;3.60;0.00;road2_0;4.10;0.00;7.21;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0 driverstaterl_0;21.20;rl_0;1;206.37;1.03;0.00;4.93;rlAnget;;0;0.00;0;0;0;0;0;50.768856;0
26.40;-road1_0;19.96;0.00;12.60;10.00;4.00;road2_0;4.10;0.00;1.78;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;16.40;vehicle_53;1;122.77;1.10;0.00;6.21;human;;0;0.00;0;0;0;0;0;65.949108;0
29.20;-road1_0;19.96;0.00;12.78;12.40;5.20;road2_0;4.10;0.00;1.72;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;16.80;vehicle_55;1;122.77;1.00;0.00;6.32;human;;0;0.00;0;0;0;0;0;65.594594;0
30.80;-road2_0;19.96;0.00;11.98;8.00;2.40;road0_0;4.10;0.00;2.89;tripinfo_vehicle_52 emissions_vehicle_52 battery_vehicle_52;22.80;vehicle_52;0;206.37;1.02;0.00;6.21;human;;0;0.00;0;0;0;0;0;79.341256;0
31.60;-road3_0;19.96;0.00;10.74;14.00;0.80;road0_0;4.10;0.00;2.68;tripinfo_vehicle_25 emissions_vehicle_25 battery_vehicle_25;17.60;vehicle_25;0;122.77;0.87;0.00;5.71;human;;0;0.00;0;0;0;0;0;49.223667;0
32.80;-road1_0;19.96;0.00;11.54;8.00;1.20;road3_0;4.10;0.00;3.93;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;24.80;vehicle_7;1;206.37;0.89;0.00;6.39;human;;0;0.00;0;0;0;0;0;68.125007;0
35.60;-road1_0;19.96;0.00;11.40;2.80;0.00;road0_0;4.10;0.00;5.43;tripinfo_vehicle_49 emissions_vehicle_49 battery_vehicle_49;32.80;vehicle_49;0;289.97;0.85;0.00;6.70;human;;0;0.00;0;0;0;0;0;77.517668;0
36.00;-road2_0;19.96;0.00;11.29;12.40;3.20;road0_0;4.10;0.00;3.66;tripinfo_vehicle_1 emissions_vehicle_1 battery_vehicle_1;23.60;vehicle_1;0;206.37;0.94;0.00;6.18;human;;0;0.00;0;0;0;0;0;71.833130;0
