tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.00;-road2_0;19.96;0.00;13.06;1.20;0.40;road3_0;4.10;0.00;5.30;tripinfo_vehicle_37 routing_vehicle_37 emissions_vehicle_37 battery_vehicle_37;14.80;vehicle_37;1;122.77;1.18;0.00;4.70;human;;0;0.00;0;0;0;0;0;65.006260;0
18.00;-road3_0;19.96;0.00;11.20;2.00;0.00;road0_0;4.10;0.00;5.19;tripinfo_vehicle_72 emissions_vehicle_72 battery_vehicle_72;16.00;vehicle_72;0;122.77;0.94;0.00;4.90;human;;0;0.00;0;0;0;0;0;48.004775;0
18.00;-road0_0;19.96;0.00;12.97;2.40;0.80;road1_0;4.10;0.00;3.76;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;15.60;vehicle_79;1;122.77;1.09;0.00;5.35;human;;0;0.00;0;0;0;0;0;65.570376;0
20.00;-road3_0;19.96;0.00;13.66;3.20;0.40;road0_0;4.10;0.00;4.68;tripinfo_vehicle_2 emissions_vehicle_2 battery_vehicle_2;16.80;vehicle_2;0;122.77;1.01;0.00;6.41;human;;0;0.00;0;0;0;0;0;64.993347;0
20.00;-road2_0;19.96;0.00;11.02;2.80;1.20;road3_0;4.10;0.00;1.60;tripinfo_vehicle_15 routing_vehicle_15 emissions_vehicle_15 battery_vehicle_15;17.20;vehicle_15;1;122.77;0.93;0.00;6.00;human;;0;0.00;0;0;0;0;0;53.162097;0
20.80;-road0_0;19.96;0.00;12.30;4.40;2.40;road1_0;4.10;0.00;3.16;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;16.40;vehicle_68;1;122.77;1.04;0.00;6.28;human;;0;0.00;0;0;0;0;0;59.707768;0
21.60;-road1_0;19.96;0.00;12.45;0.40;0.00;road3_0;4.10;0.00;8.09;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;21.20;vehicle_77;1;206.37;0.98;0.00;4.47;human;;0;0.00;0;0;0;0;0;69.294662;0
24.40;-road0_0;19.96;0.00;11.46;0.40;0.00;road2_0;4.10;0.00;5.97;tripinfo_vehicle_18 routing_vehicle_18 emissions_vehicle_18 battery_vehicle_18;24.00;vehicle_18;1;206.37;0.94;0.00;6.76;human;;0;0.00;0;0;0;0;0;63.608557;0
25.20;-road1_0;19.96;0.00;12.37;10.40;0.00;road2_0;4.10;0.00;2.55;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;14.80;vehicle_40;1;122.77;1.03;0.00;4.26;human;;0;0.00;0;0;0;0;0;62.727139;0
25.60;-road2_0;19.96;0.00;10.19;7.20;2.80;road3_0;4.10;0.00;2.11;tripinfo_vehicle_24 routing_vehicle_24 emissions_vehicle_24 battery_vehicle_24;18.40;vehicle_24;1;122.77;0.83;0.00;5.99;human;;0;0.00;0;0;0;0;0;45.249772;0
25.60;-road3_0;19.96;0.00;12.08;0.40;0.00;road1_0;4.10;0.00;0.10;tripinfo_vehicle_64 routing_vehicle_64 emissions_vehicle_64 battery_vehicle_64;25.20;vehicle_64;1;206.37;0.94;0.00;7.49;human;;0;0.00;0;0;0;0;0;75.767430;0
29.20;-road3_0;19.96;0.00;13.60;10.00;0.00;road0_0;4.10;0.00;0.36;tripinfo_vehicle_22 emissions_vehicle_22 battery_vehicle_22;19.20;vehicle_22;0;122.77;0.97;0.00;8.57;human;;0;0.00;0;0;0;0;0;67.574657;0
29.60;-road2_0;19.96;0.00;12.22;5.20;0.00;road0_0;4.10;0.00;2.94;tripinfo_vehicle_32 emissions_vehicle_32 battery_vehicle_32;24.40;vehicle_32;0;206.37;1.01;0.00;7.92;human;;0;0.00;0;0;0;0;0;75.732798;0
33.60;-road0_0;19.96;0.00;11.90;8.40;5.20;road1_0;4.10;0.00;2.12;tripinfo_vehicle_63 routing_vehicle_63 emissions_vehicle_63 battery_vehicle_63;25.20;vehicle_63;1;122.77;0.99;0.00;14.82;human;;1;5.20;0;0;0;0;0;60.071394;0
34.00;-road1_0;19.96;0.00;11.51;9.60;4.80;road3_0;4.10;0.00;0.15;tripinfo_vehicle_27 routing_vehicle_27 emissions_vehicle_27 battery_vehicle_27;24.40;vehicle_27;1;206.37;0.95;0.00;7.29;human;;0;0.00;0;0;0;0;0;74.241382;0
34.40;-road3_0;19.96;0.00;12.98;1.60;0.00;road2_0;4.10;0.00;5.15;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;32.80;vehicle_71;1;289.97;0.97;0.00;9.88;human;;0;0.00;0;0;0;0;0;92.990126;0
36.40;-road3_0;19.96;0.00;11.91;16.00;1.60;road0_0;4.10;0.00;0.60;tripinfo_vehicle_28 emissions_vehicle_28 battery_vehicle_28;20.40;vehicle_28;0;122.77;1.13;0.00;10.13;human;;0;0.00;0;0;0;0;0;54.508418;0
36.80;-road0_0;19.96;0.00;10.26;5.20;3.20;road3_0;4.10;0.00;2.98;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;31.60;vehicle_38;1;289.97;1.10;0.00;9.60;human;;0;0.00;0;0;0;0;0;86.091636;0
37.60;-road1_0;19.96;0.00;13.03;19.20;2.40;road2_0;4.10;0.00;1.27;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;18.40;vehicle_62;1;122.77;1.02;0.00;7.84;human;;0;0.00;0;0;0;0;0;65.582761;0
38.80;-road3_0;19.96;0.00;12.17;6.40;3.20;road1_0;4.10;0.00;1.99;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;32.40;vehicle_30;1;206.37;1.18;0.00;16.25;human;;1;6.80;0;0;0;0;0;81.962135;0
40.40;-road2_0;19.96;0.00;11.93;14.00;1.20;road0_0;4.10;0.00;2.60;tripinfo_vehicle_7 emissions_vehicle_7 battery_vehicle_7;26.40;vehicle_7;0;206.37;0.89;0.00;7.84;human;;0;0.00;0;0;0;0;0;70.465805;0
42.00;-road1_0;19.96;0.00;11.26;24.80;1.20;road2_0;4.10;0.00;1.01;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;17.20;vehicle_48;1;122.77;0.88;0.00;5.28;human;;0;0.00;0;0;0;0;0;53.187745;0
44.40;-road1_0;19.96;0.00;11.57;7.60;0.00;road0_0;4.10;0.00;4.68;tripinfo_vehicle_1 emissions_vehicle_1 battery_vehicle_1;36.80;vehicle_1;0;289.97;0.94;0.00;12.92;human;;0;0.00;0;0;0;0;0;82.786847;0
45.60;-road3_0;19.96;0.00;12.23;15.60;0.00;road2_0;4.10;0.00;0.79;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;30.00;vehicle_70;1;289.97;1.02;0.00;7.34;human;;0;0.00;0;0;0;0;0;104.600467;0
