tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
13.60;-road0_0;19.96;0.00;13.52;0.40;0.00;road1_0;4.10;0.00;6.33;tripinfo_vehicle_37 routing_vehicle_37 emissions_vehicle_37 battery_vehicle_37;13.20;vehicle_37;1;122.77;1.18;0.00;3.05;human;;0;0.00;0;0;0;0;0;66.335423;0
18.00;-road2_0;19.96;0.00;11.14;2.00;0.00;road3_0;4.10;0.00;7.19;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;16.00;vehicle_25;1;122.77;0.87;0.00;3.98;human;;0;0.00;0;0;0;0;0;40.867927;0
18.40;-road0_0;19.96;0.00;12.24;2.40;0.00;road1_0;4.10;0.00;7.20;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;16.00;vehicle_39;1;122.77;0.90;0.00;4.47;human;;0;0.00;0;0;0;0;0;47.409756;0
20.00;-road2_0;19.96;0.00;12.03;2.80;0.80;road3_0;4.10;0.00;5.48;tripinfo_vehicle_58 routing_vehicle_58 emissions_vehicle_58 battery_vehicle_58;17.20;vehicle_58;1;122.77;1.02;0.00;7.14;human;;0;0.00;0;0;0;0;0;51.810963;0
20.80;-road0_0;19.96;0.00;11.62;3.60;1.20;road1_0;4.10;0.00;3.21;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;17.20;vehicle_79;1;122.77;1.09;0.00;7.04;human;;0;0.00;0;0;0;0;0;53.689459;0
22.80;-road0_0;19.96;0.00;12.56;5.60;0.00;road1_0;4.10;0.00;2.94;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;17.20;vehicle_51;1;122.77;1.17;0.00;6.96;human;;0;0.00;0;0;0;0;0;61.055472;0
24.40;-road2_0;19.96;0.00;11.94;2.40;0.00;road0_0;4.10;0.00;4.26;tripinfo_vehicle_35 emissions_vehicle_35 battery_vehicle_35;22.00;vehicle_35;0;206.37;1.02;0.00;5.49;human;;0;0.00;0;0;0;0;0;78.213323;0
25.60;-road3_0;19.96;0.00;10.83;9.20;0.00;road0_0;4.10;0.00;6.50;tripinfo_vehicle_24 emissions_vehicle_24 battery_vehicle_24;16.40;vehicle_24;0;122.77;0.83;0.00;3.97;human;;0;0.00;0;0;0;0;0;40.455443;0
26.00;-road1_0;19.96;0.00;12.50;9.60;1.20;road2_0;4.10;0.00;2.07;tripinfo_vehicle_63 routing_vehicle_63 emissions_vehicle_63 battery_vehicle_63;16.40;vehicle_63;1;122.77;0.99;0.00;5.93;human;;0;0.00;0;0;0;0;0;62.743159;0
30.40;-road1_0;19.96;0.00;12.05;0.40;0.00;road0_0;4.10;0.00;0.10;tripinfo_vehicle_71 emissions_vehicle_71 battery_vehicle_71;30.00;vehicle_71;0;289.97;0.97;0.00;7.10;human;;0;0.00;0;0;0;0;0;100.286273;0
32.40;-road1_0;19.96;0.00;12.79;14.00;2.00;road2_0;4.10;0.00;3.13;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;18.40;vehicle_46;1;122.77;1.00;0.00;8.01;human;;0;0.00;0;0;0;0;0;59.219964;0
32.40;-road0_0;19.96;0.00;11.50;6.80;0.80;road2_0;4.10;0.00;2.06;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;25.60;vehicle_65;1;206.37;0.88;0.00;7.03;human;;0;0.00;0;0;0;0;0;72.386168;0
33.20;-road3_0;19.96;0.00;11.78;2.40;0.00;road2_0;4.10;0.00;7.42;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;30.80;vehicle_48;1;289.97;0.88;0.00;5.47;human;;0;0.00;0;0;0;0;0;76.995819;0
34.80;-road1_0;19.96;0.00;12.30;16.00;2.00;road2_0;4.10;0.00;2.52;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;18.80;vehicle_6;1;122.77;1.05;0.00;8.66;human;;0;0.00;0;0;0;0;0;56.473381;0
34.80;-road3_0;19.96;0.00;12.88;3.20;0.40;road2_0;4.10;0.00;5.43;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;31.60;vehicle_33;1;289.97;1.17;0.00;9.61;human;;0;0.00;0;0;0;0;0;100.031567;0
36.00;-road0_0;19.96;0.00;13.70;12.00;1.20;road2_0;4.10;0.00;3.96;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;24.00;vehicle_4;1;206.37;1.03;0.00;7.61;human;;0;0.00;0;0;0;0;0;86.993528;0
36.00;-road2_0;19.96;0.00;11.01;10.40;0.40;road0_0;4.10;0.00;4.28;tripinfo_vehicle_9 emissions_vehicle_9 battery_vehicle_9;25.60;vehicle_9;0;206.37;0.86;0.00;6.65;human;;0;0.00;0;0;0;0;0;64.366435;0
37.20;-road1_0;19.96;0.00;11.61;4.00;1.60;road0_0;4.10;0.00;2.53;tripinfo_vehicle_64 emissions_vehicle_64 battery_vehicle_64;33.20;vehicle_64;0;289.97;0.94;0.00;9.60;human;;0;0.00;0;0;0;0;0;89.870573;0
37.60;-road3_0;19.96;0.00;12.14;4.40;1.60;road2_0;4.10;0.00;2.06;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;33.20;vehicle_34;1;289.97;0.99;0.00;10.79;human;;0;0.00;0;0;0;0;0;96.548811;0
39.20;-road1_0;19.96;0.00;12.00;6.00;0.80;road0_0;4.10;0.00;0.68;tripinfo_vehicle_42 emissions_vehicle_42 battery_vehicle_42;33.20;vehicle_42;0;289.97;1.09;0.00;11.15;human;;0;0.00;0;0;0;0;0;95.412921;0
40.00;-road3_0;19.96;0.00;12.21;14.40;2.00;road0_0;4.10;0.00;0.22;tripinfo_vehicle_22 emissions_vehicle_22 battery_vehicle_22;25.60;vehicle_22;0;122.77;0.97;0.00;14.87;human;;2;4.80;0;0;0;0;0;59.982095;0
40.00;-road2_0;19.96;0.00;11.90;6.80;0.40;road3_0;4.10;0.00;2.27;tripinfo_vehicle_54 routing_vehicle_54 emissions_vehicle_54 battery_vehicle_54;33.20;vehicle_54;1;122.77;1.00;0.00;22.82;human;;1;14.00;0;0;0;0;0;60.424427;0
40.00;-road0_0;19.96;0.00;10.88;7.60;1.20;road1_0;4.10;0.00;2.35;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;32.40;vehicle_59;1;122.77;0.97;0.00;21.72;human;;1;12.80;0;0;0;0;0;52.591149;0
41.20;-road1_0;19.96;0.00;11.69;18.00;3.60;road2_0;4.10;0.00;2.50;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;23.20;vehicle_61;1;122.77;1.12;0.00;13.11;human;;1;2.40;0;0;0;0;0;53.158512;0
42.40;-road3_0;19.96;0.00;12.01;19.60;5.60;road0_0;4.10;0.00;1.99;tripinfo_vehicle_68 emissions_vehicle_68 battery_vehicle_68;22.80;vehicle_68;0;122.77;1.04;0.00;12.49;human;;2;2.40;0;0;0;0;0;59.173447;0
42.40;-road2_0;19.96;0.00;12.50;9.20;2.40;road3_0;4.10;0.00;0.78;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;33.20;vehicle_73;1;122.77;1.06;0.00;22.96;human;;1;13.20;0;0;0;0;0;65.111186;0
44.80;-road3_0;19.96;0.00;12.13;27.60;12.80;road0_0;4.10;0.00;1.00;tripinfo_vehicle_31 emissions_vehicle_31 battery_vehicle_31;17.20;vehicle_31;0;122.77;1.15;0.00;6.90;human;;0;0.00;0;0;0;0;0;61.057683;0
44.80;-road0_0;19.96;0.00;12.01;12.00;4.40;road1_0;4.10;0.00;2.20;tripinfo_vehicle_47 routing_vehicle_47 emissions_vehicle_47 battery_vehicle_47;32.80;vehicle_47;1;122.77;0.90;0.00;21.20;human;;1;10.40;0;0;0;0;0;57.438941;0
