tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road2_0;19.96;0.00;12.10;0.80;0.00;road3_0;4.10;0.00;6.01;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;14.40;vehicle_17;1;122.77;0.94;0.00;3.38;human;;0;0.00;0;0;0;0;0;54.614336;0
17.60;-road1_0;19.96;0.00;11.99;2.80;0.00;road2_0;4.10;0.00;10.54;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;14.80;vehicle_8;1;122.77;0.94;0.00;3.85;human;;0;0.00;0;0;0;0;0;32.729848;0
17.60;-road0_0;19.96;0.00;12.34;0.80;0.00;road1_0;4.10;0.00;0.09;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;16.80;vehicle_65;1;122.77;0.88;0.00;4.93;human;;0;0.00;0;0;0;0;0;61.841785;0
19.20;-road3_0;19.96;0.00;11.86;4.00;0.00;road0_0;4.10;0.00;6.49;tripinfo_vehicle_43 emissions_vehicle_43 battery_vehicle_43;15.20;vehicle_43;0;122.77;1.04;0.00;4.62;human;;0;0.00;0;0;0;0;0;49.649787;0
19.60;-road2_0;19.96;0.00;11.17;3.60;2.00;road3_0;4.10;0.00;0.16;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;16.00;vehicle_31;1;122.77;1.15;0.00;6.06;human;;0;0.00;0;0;0;0;0;56.045346;0
21.20;-road1_0;19.96;0.00;12.40;6.40;0.00;road2_0;4.10;0.00;0.18;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;14.80;vehicle_60;1;122.77;1.08;0.00;4.59;human;;0;0.00;0;0;0;0;0;65.592061;0
22.00;-road2_0;19.96;0.00;12.39;5.60;2.80;road3_0;4.10;0.00;2.58;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;16.40;vehicle_20;1;122.77;1.02;0.00;6.09;human;;0;0.00;0;0;0;0;0;60.941714;0
22.00;-road3_0;19.96;0.00;12.81;5.20;0.80;road0_0;4.10;0.00;4.03;tripinfo_vehicle_29 emissions_vehicle_29 battery_vehicle_29;16.80;vehicle_29;0;122.77;0.93;0.00;5.64;human;;0;0.00;0;0;0;0;0;60.202370;0
22.40;-road0_0;19.96;0.00;12.28;6.80;0.00;road1_0;4.10;0.00;0.44;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;15.60;rl_0;1;122.77;1.03;0.00;5.18;rlAnget;;0;0.00;0;0;0;0;0;64.612137;0
24.40;-road1_0;19.96;0.00;12.31;1.60;0.40;road3_0;4.10;0.00;1.18;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;22.80;vehicle_53;1;206.37;1.10;0.00;6.79;human;;0;0.00;0;0;0;0;0;83.058533;0
25.20;-road2_0;19.96;0.00;12.29;2.00;0.00;road0_0;4.10;0.00;9.17;tripinfo_vehicle_7 emissions_vehicle_7 battery_vehicle_7;23.20;vehicle_7;0;206.37;0.89;0.00;4.99;human;;0;0.00;0;0;0;0;0;56.112117;0
29.60;-road0_0;19.96;0.00;11.96;12.80;4.00;road1_0;4.10;0.00;3.53;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;16.80;vehicle_21;1;122.77;1.01;0.00;6.31;human;;0;0.00;0;0;0;0;0;57.663367;0
31.20;-road2_0;19.96;0.00;11.33;6.80;1.60;road0_0;4.10;0.00;2.04;tripinfo_vehicle_0 emissions_vehicle_0 battery_vehicle_0;24.40;vehicle_0;0;206.37;1.06;0.00;8.12;human;;0;0.00;0;0;0;0;0;73.337765;0
31.60;-road3_0;19.96;0.00;12.28;8.80;1.60;road1_0;4.10;0.00;3.89;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;22.80;vehicle_41;1;206.37;0.96;0.00;5.93;human;;0;0.00;0;0;0;0;0;78.035421;0
33.60;-road0_0;19.96;0.00;11.76;17.20;4.80;road1_0;4.10;0.00;1.92;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;16.40;vehicle_12;1;122.77;1.05;0.00;6.03;human;;0;0.00;0;0;0;0;0;58.347320;0
33.60;-road2_0;19.96;0.00;12.65;10.80;4.40;road0_0;4.10;0.00;2.48;tripinfo_vehicle_14 emissions_vehicle_14 battery_vehicle_14;22.80;vehicle_14;0;206.37;0.99;0.00;6.20;human;;0;0.00;0;0;0;0;0;84.285030;0
34.40;-road3_0;19.96;0.00;12.19;10.80;2.40;road1_0;4.10;0.00;2.89;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;23.60;vehicle_78;1;206.37;1.01;0.00;7.37;human;;0;0.00;0;0;0;0;0;79.174335;0
36.40;-road1_0;19.96;0.00;12.02;12.00;1.60;road2_0;4.10;0.00;1.35;tripinfo_vehicle_15 routing_vehicle_15 emissions_vehicle_15 battery_vehicle_15;24.40;vehicle_15;1;122.77;0.93;0.00;13.26;human;;1;3.60;0;0;0;0;0;60.667683;0
36.40;-road2_0;19.96;0.00;11.19;12.80;6.40;road0_0;4.10;0.00;0.23;tripinfo_vehicle_69 emissions_vehicle_69 battery_vehicle_69;23.60;vehicle_69;0;206.37;1.02;0.00;7.07;human;;0;0.00;0;0;0;0;0;75.319531;0
36.80;-road3_0;19.96;0.00;12.61;3.60;0.80;road2_0;4.10;0.00;3.20;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;33.20;vehicle_38;1;289.97;1.10;0.00;10.86;human;;0;0.00;0;0;0;0;0;97.536600;0
40.00;-road0_0;19.96;0.00;11.10;10.00;0.00;road2_0;4.10;0.00;3.57;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;30.00;vehicle_3;1;206.37;1.08;0.00;14.00;human;;1;5.20;0;0;0;0;0;74.748910;0
40.00;-road1_0;19.96;0.00;12.34;21.60;10.80;road2_0;4.10;0.00;1.49;tripinfo_vehicle_26 routing_vehicle_26 emissions_vehicle_26 battery_vehicle_26;18.40;vehicle_26;1;122.77;0.92;0.00;7.18;human;;0;0.00;0;0;0;0;0;59.920432;0
42.00;-road1_0;19.96;0.00;11.10;8.80;3.60;road0_0;4.10;0.00;2.02;tripinfo_vehicle_64 emissions_vehicle_64 battery_vehicle_64;33.20;vehicle_64;0;289.97;0.94;0.00;9.53;human;;0;0.00;0;0;0;0;0;86.768887;0
44.00;-road3_0;19.96;0.00;12.72;15.20;6.80;road0_0;4.10;0.00;0.60;tripinfo_vehicle_10 emissions_vehicle_10 battery_vehicle_10;28.80;vehicle_10;0;122.77;1.09;0.00;18.52;human;;1;10.80;0;0;0;0;0;68.656491;0
44.40;-road2_0;19.96;0.00;11.08;12.00;2.00;road3_0;4.10;0.00;2.07;tripinfo_vehicle_67 routing_vehicle_67 emissions_vehicle_67 battery_vehicle_67;32.40;vehicle_67;1;122.77;0.91;0.00;21.15;human;;1;12.40;0;0;0;0;0;52.804786;0
46.40;-road3_0;19.96;0.00;11.46;8.40;0.80;road2_0;4.10;0.00;4.05;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;38.00;vehicle_34;1;289.97;0.99;0.00;15.64;human;;2;5.20;0;0;0;0;0;90.279571;0
46.80;-road2_0;19.96;0.00;12.40;14.80;2.80;road1_0;4.10;0.00;0.88;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;32.00;vehicle_13;1;289.97;1.12;0.00;9.74;human;;0;0.00;0;0;0;0;0;99.480419;0
50.40;-road3_0;19.96;0.00;12.73;19.60;9.20;road0_0;4.10;0.00;1.17;tripinfo_vehicle_51 emissions_vehicle_51 battery_vehicle_51;30.80;vehicle_51;0;122.77;1.17;0.00;20.72;human;;1;8.40;0;0;0;0;0;63.831806;0
50.80;-road0_0;19.96;0.00;12.88;24.00;12.00;road2_0;4.10;0.00;2.13;tripinfo_vehicle_37 routing_vehicle_37 emissions_vehicle_37 battery_vehicle_37;26.80;vehicle_37;1;206.37;1.18;0.00;10.71;human;;0;0.00;0;0;0;0;0;83.140951;0
52.40;-road2_0;19.96;0.00;10.58;19.60;6.00;road1_0;4.10;0.00;3.55;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;32.80;vehicle_50;1;289.97;0.85;0.00;6.66;human;;0;0.00;0;0;0;0;0;78.834207;0
53.20;-road0_0;19.96;0.00;12.40;8.00;3.60;road3_0;4.10;0.00;3.45;tripinfo_vehicle_57 routing_vehicle_57 emissions_vehicle_57 battery_vehicle_57;45.20;vehicle_57;1;289.97;1.14;0.00;22.91;human;;1;14.00;0;0;0;0;0;101.634130;0
