tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road1_0;19.96;0.00;12.89;0.40;0.00;road2_0;4.10;0.00;0.10;tripinfo_vehicle_10 routing_vehicle_10 emissions_vehicle_10 battery_vehicle_10;14.80;vehicle_10;1;122.77;1.09;0.00;4.47;human;;0;0.00;0;0;0;0;0;69.894190;0
16.40;-road0_0;19.96;0.00;12.70;0.80;0.40;road1_0;4.10;0.00;1.18;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;15.60;vehicle_32;1;122.77;1.01;0.00;5.00;human;;0;0.00;0;0;0;0;0;66.776708;0
19.20;-road0_0;19.96;0.00;12.23;2.80;2.00;road1_0;4.10;0.00;2.60;tripinfo_vehicle_35 routing_vehicle_35 emissions_vehicle_35 battery_vehicle_35;16.40;vehicle_35;1;122.77;1.02;0.00;6.33;human;;0;0.00;0;0;0;0;0;59.759623;0
21.60;-road0_0;19.96;0.00;12.94;4.80;4.00;road1_0;4.10;0.00;2.81;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;16.80;vehicle_42;1;122.77;1.09;0.00;6.58;human;;0;0.00;0;0;0;0;0;63.546991;0
22.00;-road1_0;19.96;0.00;12.55;1.60;0.00;road3_0;4.10;0.00;5.48;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;20.40;vehicle_60;1;206.37;1.08;0.00;4.01;human;;0;0.00;0;0;0;0;0;80.739847;0
22.40;-road2_0;19.96;0.00;12.68;1.20;0.00;road0_0;4.10;0.00;10.27;tripinfo_vehicle_2 emissions_vehicle_2 battery_vehicle_2;21.20;vehicle_2;0;206.37;1.01;0.00;4.54;human;;0;0.00;0;0;0;0;0;59.624227;0
26.40;-road2_0;19.96;0.00;12.43;4.00;0.00;road0_0;4.10;0.00;4.69;tripinfo_vehicle_26 emissions_vehicle_26 battery_vehicle_26;22.40;vehicle_26;0;206.37;0.92;0.00;4.61;human;;0;0.00;0;0;0;0;0;75.736003;0
26.80;-road1_0;19.96;0.00;12.32;4.40;1.60;road3_0;4.10;0.00;0.65;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;22.40;vehicle_74;1;206.37;0.96;0.00;5.21;human;;0;0.00;0;0;0;0;0;84.253275;0
28.00;-road2_0;19.96;0.00;12.20;0.00;0.00;road1_0;4.10;0.00;6.33;tripinfo_vehicle_57 routing_vehicle_57 emissions_vehicle_57 battery_vehicle_57;28.00;vehicle_57;1;289.97;1.14;0.00;5.88;human;;0;0.00;0;0;0;0;0;94.144309;0
32.00;-road0_0;19.96;0.00;12.12;2.80;0.00;road3_0;4.10;0.00;3.08;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;29.20;vehicle_68;1;289.97;1.04;0.00;6.92;human;;0;0.00;0;0;0;0;0;101.792212;0
32.80;-road2_0;19.96;0.00;11.64;6.80;0.00;road0_0;4.10;0.00;3.58;tripinfo_vehicle_67 emissions_vehicle_67 battery_vehicle_67;26.00;vehicle_67;0;206.37;0.91;0.00;8.41;human;;0;0.00;0;0;0;0;0;68.870542;0
34.00;-road3_0;19.96;0.00;11.03;2.40;1.20;road2_0;4.10;0.00;3.86;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;31.60;vehicle_12;1;289.97;1.05;0.00;9.51;human;;0;0.00;0;0;0;0;0;87.259626;0
35.20;-road0_0;19.96;0.00;11.98;13.20;4.80;road1_0;4.10;0.00;1.05;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;22.00;vehicle_79;1;122.77;1.09;0.00;11.66;human;;0;0.00;0;0;0;0;0;59.416559;0
36.80;-road3_0;19.96;0.00;12.81;4.00;2.80;road2_0;4.10;0.00;3.78;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;32.80;vehicle_29;1;289.97;0.93;0.00;8.59;human;;0;0.00;0;0;0;0;0;96.331992;0
36.80;-road1_0;19.96;0.00;12.75;5.20;1.20;road0_0;4.10;0.00;5.16;tripinfo_vehicle_30 emissions_vehicle_30 battery_vehicle_30;31.60;vehicle_30;0;289.97;1.18;0.00;9.68;human;;0;0.00;0;0;0;0;0;97.047261;0
37.60;-road0_0;19.96;0.00;12.24;19.60;8.40;road1_0;4.10;0.00;0.64;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;18.00;vehicle_14;1;122.77;0.99;0.00;7.61;human;;0;0.00;0;0;0;0;0;60.083380;0
38.40;-road2_0;19.96;0.00;10.57;13.60;0.80;road0_0;4.10;0.00;4.05;tripinfo_vehicle_50 emissions_vehicle_50 battery_vehicle_50;24.80;vehicle_50;0;206.37;0.85;0.00;5.67;human;;0;0.00;0;0;0;0;0;63.423321;0
40.80;-road2_0;19.96;0.00;11.68;6.80;1.20;road1_0;4.10;0.00;3.12;tripinfo_vehicle_23 routing_vehicle_23 emissions_vehicle_23 battery_vehicle_23;34.00;vehicle_23;1;289.97;0.89;0.00;8.85;human;;0;0.00;0;0;0;0;0;86.089594;0
