tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road2_0;19.96;0.00;12.75;1.20;0.00;road3_0;4.10;0.00;8.17;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;14.00;vehicle_76;1;122.77;1.03;0.00;3.51;human;;0;0.00;0;0;0;0;0;51.894978;0
16.40;-road0_0;19.96;0.00;12.07;0.00;0.00;road1_0;4.10;0.00;0.10;tripinfo_vehicle_18 routing_vehicle_18 emissions_vehicle_18 battery_vehicle_18;16.40;vehicle_18;1;122.77;0.94;0.00;5.40;human;;0;0.00;0;0;0;0;0;60.572177;0
17.60;-road2_0;19.96;0.00;12.26;2.00;0.00;road3_0;4.10;0.00;1.18;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;15.60;vehicle_3;1;122.77;1.08;0.00;5.36;human;;0;0.00;0;0;0;0;0;62.786641;0
20.00;-road3_0;19.96;0.00;11.31;6.40;0.00;road0_0;4.10;0.00;10.54;tripinfo_vehicle_44 emissions_vehicle_44 battery_vehicle_44;13.60;vehicle_44;0;122.77;1.04;0.00;3.53;human;;0;0.00;0;0;0;0;0;31.230992;0
21.60;-road2_0;19.96;0.00;10.91;4.00;1.60;road3_0;4.10;0.00;2.85;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;17.60;vehicle_48;1;122.77;0.88;0.00;5.66;human;;0;0.00;0;0;0;0;0;50.062535;0
22.40;-road3_0;19.96;0.00;12.88;7.60;0.00;road0_0;4.10;0.00;4.30;tripinfo_vehicle_31 emissions_vehicle_31 battery_vehicle_31;14.80;vehicle_31;0;122.77;1.15;0.00;4.56;human;;0;0.00;0;0;0;0;0;63.970837;0
23.60;-road2_0;19.96;0.00;11.45;0.00;0.00;road0_0;4.10;0.00;5.60;tripinfo_vehicle_16 emissions_vehicle_16 battery_vehicle_16;23.60;vehicle_16;0;206.37;0.88;0.00;5.06;human;;0;0.00;0;0;0;0;0;62.304172;0
24.00;-road1_0;19.96;0.00;12.86;8.40;0.40;road2_0;4.10;0.00;2.81;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;15.60;vehicle_60;1;122.77;1.08;0.00;5.25;human;;0;0.00;0;0;0;0;0;65.992074;0
25.20;-road0_0;19.96;0.00;13.00;8.40;1.20;road1_0;4.10;0.00;0.42;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;16.80;vehicle_74;1;122.77;0.96;0.00;5.62;human;;0;0.00;0;0;0;0;0;65.895643;0
27.20;-road0_0;19.96;0.00;12.25;4.80;0.00;road2_0;4.10;0.00;7.33;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;22.40;vehicle_14;1;206.37;0.99;0.00;6.08;human;;0;0.00;0;0;0;0;0;67.516753;0
