tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
20.40;-road1_0;19.96;0.00;12.62;0.00;0.00;road3_0;4.10;0.00;6.33;tripinfo_vehicle_2 routing_vehicle_2 emissions_vehicle_2 battery_vehicle_2;20.40;vehicle_2;1;206.37;1.01;0.00;3.98;human;;0;0.00;0;0;0;0;0;79.206448;0
22.00;-road2_0;19.96;0.00;12.95;0.80;0.00;road0_0;4.10;0.00;0.10;tripinfo_vehicle_10 emissions_vehicle_10 battery_vehicle_10;21.20;vehicle_10;0;206.37;1.09;0.00;4.75;human;;0;0.00;0;0;0;0;0;90.985899;0
24.80;-road2_0;19.96;0.00;11.74;2.80;1.60;road0_0;4.10;0.00;4.27;tripinfo_vehicle_77 emissions_vehicle_77 battery_vehicle_77;22.00;vehicle_77;0;206.37;0.98;0.00;5.69;human;;0;0.00;0;0;0;0;0;74.980654;0
26.00;-road3_0;19.96;0.00;10.68;4.00;0.00;road1_0;4.10;0.00;1.52;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;22.00;vehicle_55;1;206.37;1.00;0.00;5.60;human;;0;0.00;0;0;0;0;0;74.115797;0
26.40;-road0_0;19.96;0.00;11.51;3.60;0.00;road2_0;4.10;0.00;10.54;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;22.80;vehicle_65;1;206.37;0.88;0.00;4.51;human;;0;0.00;0;0;0;0;0;46.524302;0
27.20;-road2_0;19.96;0.00;12.00;4.40;0.80;road0_0;4.10;0.00;2.76;tripinfo_vehicle_43 emissions_vehicle_43 battery_vehicle_43;22.80;vehicle_43;0;206.37;1.04;0.00;6.42;human;;0;0.00;0;0;0;0;0;80.121502;0
29.20;-road2_0;19.96;0.00;12.73;6.40;1.20;road0_0;4.10;0.00;3.14;tripinfo_vehicle_31 emissions_vehicle_31 battery_vehicle_31;22.80;vehicle_31;0;206.37;1.15;0.00;6.57;human;;0;0.00;0;0;0;0;0;83.354035;0
30.40;-road3_0;19.96;0.00;12.05;5.60;1.20;road1_0;4.10;0.00;2.81;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;24.80;vehicle_48;1;206.37;0.88;0.00;6.08;human;;0;0.00;0;0;0;0;0;74.644227;0
31.60;-road0_0;19.96;0.00;13.52;4.40;0.00;road3_0;4.10;0.00;3.20;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;27.20;vehicle_76;1;289.97;1.03;0.00;4.73;human;;0;0.00;0;0;0;0;0;112.522074;0
32.40;-road2_0;19.96;0.00;11.36;5.60;0.00;road3_0;4.10;0.00;3.79;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;26.80;vehicle_40;1;122.77;1.03;0.00;16.44;human;;1;7.60;0;0;0;0;0;52.550213;0
34.40;-road1_0;19.96;0.00;11.86;18.80;12.00;road2_0;4.10;0.00;3.40;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;15.60;vehicle_74;1;122.77;0.96;0.00;4.74;human;;0;0.00;0;0;0;0;0;58.028215;0
35.20;-road2_0;19.96;0.00;10.89;2.40;0.00;road1_0;4.10;0.00;8.80;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;32.80;vehicle_49;1;289.97;0.85;0.00;6.35;human;;0;0.00;0;0;0;0;0;62.016581;0
36.80;-road1_0;19.96;0.00;12.05;20.40;11.20;road2_0;4.10;0.00;2.65;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;16.40;vehicle_20;1;122.77;1.02;0.00;6.14;human;;0;0.00;0;0;0;0;0;59.179898;0
40.80;-road3_0;19.96;0.00;12.95;4.40;0.00;road2_0;4.10;0.00;5.67;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;36.40;vehicle_60;1;289.97;1.08;0.00;14.19;human;;1;4.40;0;0;0;0;0;100.169938;0
41.60;-road1_0;19.96;0.00;12.20;24.40;14.40;road2_0;4.10;0.00;2.66;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;17.20;vehicle_68;1;122.77;1.04;0.00;6.91;human;;0;0.00;0;0;0;0;0;57.862069;0
42.00;-road2_0;19.96;0.00;11.28;25.60;13.60;road3_0;4.10;0.00;1.96;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;16.40;vehicle_0;1;122.77;1.06;0.00;6.19;human;;0;0.00;0;0;0;0;0;55.647478;0
43.60;-road3_0;19.96;0.00;12.28;8.00;2.40;road2_0;4.10;0.00;0.55;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;35.60;vehicle_70;1;289.97;1.02;0.00;13.33;human;;1;2.00;0;0;0;0;0;102.760709;0
45.20;-road3_0;19.96;0.00;12.68;5.60;0.40;road2_0;4.10;0.00;2.39;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;39.60;vehicle_13;1;289.97;1.12;0.00;17.52;human;;2;3.20;0;0;0;0;0;99.118218;0
45.60;-road1_0;19.96;0.00;12.52;7.20;0.40;road3_0;4.10;0.00;0.64;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;38.40;vehicle_8;1;206.37;0.94;0.00;20.72;human;;1;6.80;0;0;0;0;0;76.336234;0
46.80;-road0_0;19.96;0.00;11.65;22.40;13.20;road2_0;4.10;0.00;0.11;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;24.40;vehicle_42;1;206.37;1.09;0.00;8.13;human;;0;0.00;0;0;0;0;0;77.329055;0
47.60;-road2_0;19.96;0.00;11.45;30.00;15.60;road3_0;4.10;0.00;2.36;tripinfo_vehicle_9 routing_vehicle_9 emissions_vehicle_9 battery_vehicle_9;17.60;vehicle_9;1;122.77;0.86;0.00;5.36;human;;0;0.00;0;0;0;0;0;53.836423;0
48.80;-road3_0;19.96;0.00;11.71;16.00;9.60;road2_0;4.10;0.00;0.89;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;32.80;vehicle_17;1;289.97;0.94;0.00;8.91;human;;0;0.00;0;0;0;0;0;93.451882;0
50.00;-road2_0;19.96;0.00;12.58;32.40;18.00;road3_0;4.10;0.00;3.12;tripinfo_vehicle_15 routing_vehicle_15 emissions_vehicle_15 battery_vehicle_15;17.60;vehicle_15;1;122.77;0.93;0.00;6.35;human;;0;0.00;0;0;0;0;0;60.993188;0
50.00;-road0_0;19.96;0.00;12.00;9.60;2.00;road3_0;4.10;0.00;1.63;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;40.40;vehicle_32;1;289.97;1.01;0.00;18.24;human;;1;6.00;0;0;0;0;0;98.990181;0
52.00;-road3_0;19.96;0.00;12.10;10.00;0.00;road1_0;4.10;0.00;3.00;tripinfo_vehicle_19 routing_vehicle_19 emissions_vehicle_19 battery_vehicle_19;42.00;vehicle_19;1;206.37;1.16;0.00;25.91;human;;1;13.20;0;0;0;0;0;75.043479;0
52.80;-road0_0;19.96;0.00;11.48;21.20;13.20;road3_0;4.10;0.00;1.33;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;31.60;vehicle_46;1;289.97;1.00;0.00;9.09;human;;0;0.00;0;0;0;0;0;93.626976;0
54.80;-road3_0;19.96;0.00;12.78;8.40;2.80;road0_0;4.10;0.00;3.09;tripinfo_vehicle_29 emissions_vehicle_29 battery_vehicle_29;46.40;vehicle_29;0;122.77;0.93;0.00;35.24;human;;1;25.60;0;0;0;0;0;59.473631;0
55.20;-road0_0;19.96;0.00;11.70;23.60;12.40;road3_0;4.10;0.00;3.15;tripinfo_vehicle_72 routing_vehicle_72 emissions_vehicle_72 battery_vehicle_72;31.60;vehicle_72;1;289.97;0.94;0.00;8.03;human;;0;0.00;0;0;0;0;0;91.177719;0
57.20;-road3_0;19.96;0.00;10.50;10.40;3.20;road0_0;4.10;0.00;2.84;tripinfo_vehicle_56 emissions_vehicle_56 battery_vehicle_56;46.80;vehicle_56;0;122.77;0.90;0.00;35.54;human;;1;23.60;0;0;0;0;0;44.894744;0
58.80;-road2_0;19.96;0.00;13.24;7.60;0.00;road1_0;4.10;0.00;1.96;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;51.20;rl_0;1;289.97;1.03;0.00;28.64;rlAnget;;1;13.60;0;0;0;0;0;101.053337;0
59.20;-road0_0;19.96;0.00;12.49;28.00;14.80;road3_0;4.10;0.00;3.36;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;31.20;vehicle_1;1;289.97;0.94;0.00;7.29;human;;0;0.00;0;0;0;0;0;97.725632;0
61.20;-road1_0;19.96;0.00;12.35;26.40;14.80;road2_0;4.10;0.00;1.16;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;34.80;vehicle_3;1;122.77;1.08;0.00;24.58;human;;1;17.20;0;0;0;0;0;66.873743;0
65.20;-road3_0;19.96;0.00;12.67;48.40;33.20;road0_0;4.10;0.00;1.90;tripinfo_vehicle_27 emissions_vehicle_27 battery_vehicle_27;16.80;vehicle_27;0;122.77;0.95;0.00;5.61;human;;0;0.00;0;0;0;0;0;63.690660;0
66.00;-road0_0;19.96;0.00;12.32;34.40;19.60;road3_0;4.10;0.00;2.85;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;31.60;vehicle_45;1;289.97;1.09;0.00;9.38;human;;0;0.00;0;0;0;0;0;99.203806;0
67.60;-road2_0;19.96;0.00;12.34;12.40;3.60;road0_0;4.10;0.00;1.23;tripinfo_vehicle_21 emissions_vehicle_21 battery_vehicle_21;55.20;vehicle_21;0;206.37;1.01;0.00;38.58;human;;1;22.40;0;0;0;0;0;76.067592;0
68.80;-road0_0;19.96;0.00;10.49;29.60;18.40;road1_0;4.10;0.00;0.82;tripinfo_vehicle_24 routing_vehicle_24 emissions_vehicle_24 battery_vehicle_24;39.20;vehicle_24;1;122.77;0.83;0.00;26.42;human;;1;16.40;0;0;0;0;0;47.636110;0
70.00;-road2_0;19.96;0.00;12.02;41.60;32.40;road0_0;4.10;0.00;0.98;tripinfo_vehicle_52 emissions_vehicle_52 battery_vehicle_52;28.40;vehicle_52;0;206.37;1.02;0.00;11.87;human;;0;0.00;0;0;0;0;0;72.827106;0
70.80;-road1_0;19.96;0.00;11.87;30.40;16.40;road2_0;4.10;0.00;2.02;tripinfo_vehicle_44 routing_vehicle_44 emissions_vehicle_44 battery_vehicle_44;40.40;vehicle_44;1;122.77;1.04;0.00;30.21;human;;2;18.40;0;0;0;0;0;60.971794;0
74.40;-road2_0;19.96;0.00;12.43;50.80;33.60;road0_0;4.10;0.00;1.91;tripinfo_vehicle_62 emissions_vehicle_62 battery_vehicle_62;23.60;vehicle_62;0;206.37;1.02;0.00;7.25;human;;0;0.00;0;0;0;0;0;81.876124;0
75.60;-road0_0;19.96;0.00;12.41;38.80;20.80;road3_0;4.10;0.00;2.42;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;36.80;vehicle_69;1;289.97;1.02;0.00;14.45;human;;0;0.00;0;0;0;0;0;92.440741;0
76.00;-road1_0;19.96;0.00;11.70;44.40;34.40;road0_0;4.10;0.00;2.74;tripinfo_vehicle_59 emissions_vehicle_59 battery_vehicle_59;31.60;vehicle_59;0;289.97;0.97;0.00;8.77;human;;0;0.00;0;0;0;0;0;92.079824;0
77.60;-road2_0;19.96;0.00;12.59;12.00;1.20;road1_0;4.10;0.00;0.15;tripinfo_vehicle_58 routing_vehicle_58 emissions_vehicle_58 battery_vehicle_58;65.60;vehicle_58;1;289.97;1.02;0.00;43.30;human;;3;28.80;0;0;0;0;0;106.845170;0
78.40;-road1_0;19.96;0.00;11.99;46.40;34.00;road0_0;4.10;0.00;2.26;tripinfo_vehicle_33 emissions_vehicle_33 battery_vehicle_33;32.00;vehicle_33;0;289.97;1.17;0.00;9.95;human;;0;0.00;0;0;0;0;0;92.792920;0
79.60;-road0_0;19.96;0.00;13.26;28.80;16.40;road2_0;4.10;0.00;3.96;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;50.80;vehicle_6;1;206.37;1.05;0.00;34.30;human;;2;18.80;0;0;0;0;0;86.448452;0
87.20;-road1_0;19.96;0.00;12.56;52.80;33.60;road0_0;4.10;0.00;3.45;tripinfo_vehicle_64 emissions_vehicle_64 battery_vehicle_64;34.40;vehicle_64;0;289.97;0.94;0.00;10.61;human;;0;0.00;0;0;0;0;0;92.044129;0
88.00;-road2_0;19.96;0.00;13.10;32.80;21.60;road1_0;4.10;0.00;1.46;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;55.20;vehicle_79;1;289.97;1.09;0.00;32.75;human;;1;15.60;0;0;0;0;0;104.395346;0
90.40;-road3_0;19.96;0.00;12.49;51.60;36.40;road2_0;4.10;0.00;0.88;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;38.80;vehicle_28;1;289.97;1.13;0.00;16.58;human;;1;0.40;0;0;0;0;0;100.157991;0
92.00;-road2_0;19.96;0.00;11.08;40.80;19.60;road3_0;4.10;0.00;2.72;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;51.20;vehicle_39;1;122.77;0.90;0.00;39.89;human;;1;32.40;0;0;0;0;0;53.836836;0
92.40;-road1_0;19.96;0.00;12.34;73.60;44.80;road2_0;4.10;0.00;2.49;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;18.80;vehicle_73;1;122.77;1.06;0.00;8.26;human;;0;0.00;0;0;0;0;0;58.378331;0
93.60;-road3_0;19.96;0.00;11.91;58.80;42.40;road2_0;4.10;0.00;0.17;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;34.80;vehicle_30;1;289.97;1.18;0.00;12.80;human;;0;0.00;0;0;0;0;0;96.825073;0
99.60;-road2_0;19.96;0.00;12.11;84.00;58.40;road3_0;4.10;0.00;2.78;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;15.60;vehicle_61;1;122.77;1.12;0.00;5.49;human;;0;0.00;0;0;0;0;0;60.598213;0
105.60;-road2_0;19.96;0.00;10.52;88.00;58.40;road3_0;4.10;0.00;3.16;tripinfo_vehicle_5 routing_vehicle_5 emissions_vehicle_5 battery_vehicle_5;17.60;vehicle_5;1;122.77;0.83;0.00;5.11;human;;0;0.00;0;0;0;0;0;47.001704;0
110.00;-road2_0;19.96;0.00;11.67;56.80;34.00;road0_0;4.10;0.00;0.31;tripinfo_vehicle_41 emissions_vehicle_41 battery_vehicle_41;53.20;vehicle_41;0;206.37;0.96;0.00;36.17;human;;1;24.00;0;0;0;0;0;74.229503;0
112.40;-road1_0;19.96;0.00;12.45;54.80;32.00;road0_0;4.10;0.00;2.66;tripinfo_vehicle_14 emissions_vehicle_14 battery_vehicle_14;57.60;vehicle_14;0;289.97;0.99;0.00;34.80;human;;1;26.00;0;0;0;0;0;104.589887;0
112.40;-road2_0;19.96;0.00;11.27;59.20;34.00;road0_0;4.10;0.00;1.51;tripinfo_vehicle_75 emissions_vehicle_75 battery_vehicle_75;53.20;vehicle_75;0;206.37;0.98;0.00;36.63;human;;1;23.20;0;0;0;0;0;70.744773;0
114.40;-road2_0;19.96;0.00;12.70;88.80;59.20;road0_0;4.10;0.00;0.79;tripinfo_vehicle_38 emissions_vehicle_38 battery_vehicle_38;25.60;vehicle_38;0;206.37;1.10;0.00;9.46;human;;0;0.00;0;0;0;0;0;79.670052;0
116.00;-road1_0;19.96;0.00;11.43;90.00;60.40;road3_0;4.10;0.00;3.04;tripinfo_vehicle_47 routing_vehicle_47 emissions_vehicle_47 battery_vehicle_47;26.00;vehicle_47;1;206.37;0.90;0.00;7.73;human;;0;0.00;0;0;0;0;0;68.748542;0
