tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road1_0;19.96;0.00;12.50;0.40;0.00;road2_0;4.10;0.00;6.30;tripinfo_vehicle_63 routing_vehicle_63 emissions_vehicle_63 battery_vehicle_63;14.80;vehicle_63;1;122.77;0.99;0.00;4.24;human;;0;0.00;0;0;0;0;0;55.261848;0
15.60;-road3_0;19.96;0.00;11.17;1.20;0.00;road0_0;4.10;0.00;5.98;tripinfo_vehicle_70 emissions_vehicle_70 battery_vehicle_70;14.40;vehicle_70;0;122.77;1.02;0.00;4.44;human;;0;0.00;0;0;0;0;0;48.253408;0
15.60;-road2_0;19.96;0.00;13.06;2.00;0.00;road3_0;4.10;0.00;5.48;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;13.60;vehicle_79;1;122.77;1.09;0.00;3.38;human;;0;0.00;0;0;0;0;0;63.256929;0
19.20;-road3_0;19.96;0.00;13.09;4.40;0.00;road0_0;4.10;0.00;3.21;tripinfo_vehicle_60 emissions_vehicle_60 battery_vehicle_60;14.80;vehicle_60;0;122.77;1.08;0.00;4.51;human;;0;0.00;0;0;0;0;0;66.947874;0
21.60;-road3_0;19.96;0.00;12.57;6.00;0.80;road0_0;4.10;0.00;3.77;tripinfo_vehicle_30 emissions_vehicle_30 battery_vehicle_30;15.60;vehicle_30;0;122.77;1.18;0.00;5.53;human;;0;0.00;0;0;0;0;0;62.284866;0
23.60;-road1_0;19.96;0.00;11.97;7.60;0.00;road2_0;4.10;0.00;7.53;tripinfo_vehicle_16 routing_vehicle_16 emissions_vehicle_16 battery_vehicle_16;16.00;vehicle_16;1;122.77;0.88;0.00;4.11;human;;0;0.00;0;0;0;0;0;45.018223;0
25.20;-road0_0;19.96;0.00;12.80;3.20;0.00;road2_0;4.10;0.00;8.27;tripinfo_rl_0 routing_rl_0 emissions_rl_0 battery_rl_0;22.00;rl_0;1;206.37;1.03;0.00;5.78;rlAnget;;0;0.00;0;0;0;0;0;69.095203;0
26.80;-road1_0;19.96;0.00;11.88;12.00;0.00;road2_0;4.10;0.00;8.96;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;14.80;vehicle_75;1;122.77;0.98;0.00;4.52;human;;0;0.00;0;0;0;0;0;40.471676;0
31.20;-road1_0;19.96;0.00;13.03;8.80;0.00;road3_0;4.10;0.00;4.01;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;22.40;vehicle_55;1;206.37;1.00;0.00;5.84;human;;0;0.00;0;0;0;0;0;86.652456;0
33.60;-road2_0;19.96;0.00;11.09;0.80;0.00;road1_0;4.10;0.00;0.09;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;32.80;vehicle_25;1;289.97;0.87;0.00;7.13;human;;0;0.00;0;0;0;0;0;85.606830;0
