tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.80;-road3_0;19.96;0.00;11.14;0.80;0.00;road0_0;4.10;0.00;1.11;tripinfo_vehicle_29 emissions_vehicle_29 battery_vehicle_29;16.00;vehicle_29;0;122.77;0.93;0.00;5.04;human;;0;0.00;0;0;0;0;0;55.172862;0
16.80;-road1_0;19.96;0.00;12.71;1.20;0.91;road2_0;4.10;0.00;5.15;tripinfo_vehicle_43 routing_vehicle_43 emissions_vehicle_43 battery_vehicle_43;15.60;vehicle_43;1;122.77;1.04;0.00;5.29;human;;0;0.00;0;0;0;0;0;59.912449;0
18.80;-road0_0;19.96;0.00;13.45;4.00;0.42;road1_0;4.10;0.00;4.82;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;14.80;vehicle_31;1;122.77;1.15;0.00;4.65;human;;0;0.00;0;0;0;0;0;69.797161;0
21.60;-road0_0;19.96;0.00;12.47;0.40;0.20;road2_0;4.10;0.00;6.33;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;21.20;vehicle_21;1;206.37;1.01;0.00;5.10;human;;0;0.00;0;0;0;0;0;74.720944;0
23.60;-road3_0;19.96;0.00;12.64;3.20;0.01;road1_0;4.10;0.00;9.75;tripinfo_vehicle_10 routing_vehicle_10 emissions_vehicle_10 battery_vehicle_10;20.40;vehicle_10;1;206.37;1.09;0.00;4.25;human;;0;0.00;0;0;0;0;0;63.154689;0
26.40;-road2_0;19.96;0.00;12.68;2.40;1.75;road0_0;4.10;0.00;0.16;tripinfo_vehicle_40 emissions_vehicle_40 battery_vehicle_40;24.00;vehicle_40;0;206.37;1.03;0.00;7.78;human;;0;0.00;0;0;0;0;0;83.789575;0
27.20;-road0_0;19.96;0.00;12.67;2.40;1.52;road2_0;4.10;0.00;1.97;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;24.80;vehicle_12;1;206.37;1.05;0.00;8.32;human;;0;0.00;0;0;0;0;0;82.525176;0
27.60;-road3_0;19.96;0.00;12.23;6.40;5.52;road0_0;4.10;0.00;3.09;tripinfo_vehicle_74 emissions_vehicle_74 battery_vehicle_74;21.20;vehicle_74;0;122.77;0.96;0.00;10.40;human;;1;2.80;0;0;0;0;0;59.698108;0
29.20;-road0_0;19.96;0.00;12.79;1.20;0.34;road3_0;4.10;0.00;2.65;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;28.00;vehicle_38;1;289.97;1.10;0.00;5.51;human;;0;0.00;0;0;0;0;0;106.692425;0
30.00;-road3_0;19.96;0.00;13.54;8.40;6.39;road0_0;4.10;0.00;2.64;tripinfo_vehicle_36 emissions_vehicle_36 battery_vehicle_36;21.60;vehicle_36;0;122.77;0.97;0.00;10.94;human;;1;1.60;0;0;0;0;0;68.550402;0
31.60;-road1_0;19.96;0.00;12.72;7.20;3.19;road2_0;4.10;0.00;2.21;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;24.40;vehicle_30;1;122.77;1.18;0.00;14.63;human;;1;5.60;0;0;0;0;0;68.344914;0
31.60;-road0_0;19.96;0.00;11.31;3.20;0.10;road3_0;4.10;0.00;3.08;tripinfo_vehicle_58 routing_vehicle_58 emissions_vehicle_58 battery_vehicle_58;28.40;vehicle_58;1;289.97;1.02;0.00;6.00;human;;0;0.00;0;0;0;0;0;94.808326;0
34.00;-road3_0;19.96;0.00;10.99;10.80;7.01;road0_0;4.10;0.00;1.35;tripinfo_vehicle_5 emissions_vehicle_5 battery_vehicle_5;23.20;vehicle_5;0;122.77;0.83;0.00;10.70;human;;1;0.40;0;0;0;0;0;50.767546;0
34.40;-road0_0;19.96;0.00;12.63;6.00;0.35;road3_0;4.10;0.00;0.44;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;28.40;vehicle_62;1;289.97;1.02;0.00;6.03;human;;0;0.00;0;0;0;0;0;108.140185;0
34.80;-road1_0;19.96;0.00;12.60;4.40;3.51;road0_0;4.10;0.00;2.67;tripinfo_vehicle_22 emissions_vehicle_22 battery_vehicle_22;30.40;vehicle_22;0;289.97;0.97;0.00;7.66;human;;0;0.00;0;0;0;0;0;100.435035;0
36.40;-road2_0;19.96;0.00;12.18;20.00;4.76;road3_0;4.10;0.00;1.34;tripinfo_vehicle_19 routing_vehicle_19 emissions_vehicle_19 battery_vehicle_19;16.40;vehicle_19;1;122.77;1.16;0.00;6.16;human;;0;0.00;0;0;0;0;0;62.560589;0
36.80;-road1_0;19.96;0.00;12.82;9.60;4.57;road2_0;4.10;0.00;1.47;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;27.20;vehicle_0;1;122.77;1.06;0.00;16.90;human;;1;4.80;0;0;0;0;0;63.189217;0
37.20;-road0_0;19.96;0.00;11.73;8.00;1.95;road3_0;4.10;0.00;2.13;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;29.20;vehicle_20;1;289.97;1.02;0.00;6.79;human;;0;0.00;0;0;0;0;0;96.885034;0
39.20;-road3_0;19.96;0.00;13.15;21.60;14.33;road0_0;4.10;0.00;1.29;tripinfo_vehicle_32 emissions_vehicle_32 battery_vehicle_32;17.60;vehicle_32;0;122.77;1.01;0.00;6.91;human;;0;0.00;0;0;0;0;0;66.508805;0
39.60;-road1_0;19.96;0.00;12.58;10.00;1.41;road3_0;4.10;0.00;3.39;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;29.60;vehicle_46;1;206.37;1.00;0.00;13.32;human;;1;2.40;0;0;0;0;0;77.234679;0
39.60;-road0_0;19.96;0.00;12.15;4.80;1.17;road2_0;4.10;0.00;2.90;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;34.80;vehicle_55;1;206.37;1.00;0.00;18.32;human;;1;7.20;0;0;0;0;0;76.255242;0
41.20;-road3_0;19.96;0.00;13.03;24.40;15.26;road0_0;4.10;0.00;3.75;tripinfo_vehicle_53 emissions_vehicle_53 battery_vehicle_53;16.80;vehicle_53;0;122.77;1.10;0.00;6.37;human;;0;0.00;0;0;0;0;0;64.250455;0
43.20;-road2_0;19.96;0.00;12.38;17.20;12.53;road0_0;4.10;0.00;1.40;tripinfo_vehicle_78 emissions_vehicle_78 battery_vehicle_78;26.00;vehicle_78;0;206.37;1.01;0.00;9.24;human;;0;0.00;0;0;0;0;0;80.547704;0
45.20;-road0_0;19.96;0.00;12.36;12.00;2.86;road3_0;4.10;0.00;3.64;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;33.20;vehicle_3;1;289.97;1.08;0.00;10.68;human;;1;1.20;0;0;0;0;0;101.221578;0
50.00;-road3_0;19.96;0.00;12.19;32.80;14.50;road0_0;4.10;0.00;2.56;tripinfo_vehicle_69 emissions_vehicle_69 battery_vehicle_69;17.20;vehicle_69;0;122.77;1.02;0.00;6.88;human;;0;0.00;0;0;0;0;0;59.007007;0
50.80;-road2_0;19.96;0.00;12.63;26.40;14.44;road0_0;4.10;0.00;2.85;tripinfo_vehicle_6 emissions_vehicle_6 battery_vehicle_6;24.40;vehicle_6;0;206.37;1.05;0.00;7.94;human;;0;0.00;0;0;0;0;0;80.636584;0
50.80;-road0_0;19.96;0.00;10.73;14.00;1.26;road3_0;4.10;0.00;1.45;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;36.80;vehicle_25;1;289.97;0.87;0.00;11.02;human;;1;0.40;0;0;0;0;0;84.519533;0
52.80;-road3_0;19.96;0.00;10.92;35.20;16.76;road0_0;4.10;0.00;3.00;tripinfo_vehicle_26 emissions_vehicle_26 battery_vehicle_26;17.60;vehicle_26;0;122.77;0.92;0.00;6.38;human;;0;0.00;0;0;0;0;0;49.358890;0
52.80;-road0_0;19.96;0.00;13.72;22.40;6.51;road3_0;4.10;0.00;3.40;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;30.40;vehicle_34;1;289.97;0.99;0.00;7.91;human;;0;0.00;0;0;0;0;0;108.512477;0
54.00;-road2_0;19.96;0.00;10.87;28.40;12.83;road0_0;4.10;0.00;1.83;tripinfo_vehicle_48 emissions_vehicle_48 battery_vehicle_48;25.60;vehicle_48;0;206.37;0.88;0.00;7.07;human;;0;0.00;0;0;0;0;0;67.150582;0
54.00;-road1_0;19.96;0.00;11.79;19.60;13.34;road0_0;4.10;0.00;0.68;tripinfo_vehicle_49 emissions_vehicle_49 battery_vehicle_49;34.40;vehicle_49;0;289.97;0.85;0.00;8.06;human;;0;0.00;0;0;0;0;0;87.115726;0
55.20;-road0_0;19.96;0.00;12.09;20.40;14.35;road2_0;4.10;0.00;1.16;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;34.80;vehicle_28;1;206.37;1.13;0.00;18.50;human;;1;7.60;0;0;0;0;0;77.543378;0
55.20;-road3_0;19.96;0.00;12.76;37.20;18.62;road0_0;4.10;0.00;1.14;tripinfo_vehicle_61 emissions_vehicle_61 battery_vehicle_61;18.00;vehicle_61;0;122.77;1.12;0.00;7.73;human;;0;0.00;0;0;0;0;0;64.160006;0
55.60;-road1_0;19.96;0.00;11.75;36.00;27.24;road2_0;4.10;0.00;1.18;tripinfo_vehicle_44 routing_vehicle_44 emissions_vehicle_44 battery_vehicle_44;19.60;vehicle_44;1;122.77;1.04;0.00;9.36;human;;0;0.00;0;0;0;0;0;53.783198;0
56.80;-road2_0;19.96;0.00;12.38;30.80;14.60;road0_0;4.10;0.00;1.11;tripinfo_vehicle_41 emissions_vehicle_41 battery_vehicle_41;26.00;vehicle_41;0;206.37;0.96;0.00;8.69;human;;0;0.00;0;0;0;0;0;76.241430;0
