tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road0_0;19.96;0.00;12.42;0.40;0.28;road1_0;4.10;0.00;6.19;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;14.80;vehicle_59;1;122.77;0.97;0.00;4.29;human;;0;0.00;0;0;0;0;0;54.137586;0
16.80;-road2_0;19.96;0.00;12.56;0.40;0.23;road3_0;4.10;0.00;0.10;tripinfo_vehicle_63 routing_vehicle_63 emissions_vehicle_63 battery_vehicle_63;16.40;vehicle_63;1;122.77;0.99;0.00;5.58;human;;0;0.00;0;0;0;0;0;64.274751;0
19.20;-road3_0;19.96;0.00;10.23;2.40;0.12;road0_0;4.10;0.00;2.22;tripinfo_vehicle_5 emissions_vehicle_5 battery_vehicle_5;16.80;vehicle_5;0;122.77;0.83;0.00;4.57;human;;0;0.00;0;0;0;0;0;46.058085;0
19.20;-road1_0;19.96;0.00;12.89;3.60;0.33;road2_0;4.10;0.00;5.15;tripinfo_vehicle_10 routing_vehicle_10 emissions_vehicle_10 battery_vehicle_10;15.60;vehicle_10;1;122.77;1.09;0.00;5.33;human;;0;0.00;0;0;0;0;0;61.142917;0
22.00;-road2_0;19.96;0.00;11.39;4.00;0.84;road3_0;4.10;0.00;2.28;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;18.00;vehicle_1;1;122.77;0.94;0.00;6.93;human;;0;0.00;0;0;0;0;0;53.371941;0
24.00;-road2_0;19.96;0.00;11.93;6.80;0.18;road3_0;4.10;0.00;3.53;tripinfo_vehicle_52 routing_vehicle_52 emissions_vehicle_52 battery_vehicle_52;17.20;vehicle_52;1;122.77;1.02;0.00;6.76;human;;0;0.00;0;0;0;0;0;55.158876;0
25.60;-road3_0;19.96;0.00;13.56;1.60;0.29;road1_0;4.10;0.00;5.28;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;24.00;vehicle_75;1;206.37;0.98;0.00;7.24;human;;0;0.00;0;0;0;0;0;82.707081;0
26.00;-road1_0;19.96;0.00;12.41;2.40;1.92;road3_0;4.10;0.00;3.55;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;23.60;vehicle_68;1;206.37;1.04;0.00;7.19;human;;0;0.00;0;0;0;0;0;80.446529;0
26.40;-road0_0;19.96;0.00;12.22;2.40;0.19;road2_0;4.10;0.00;4.96;tripinfo_vehicle_56 routing_vehicle_56 emissions_vehicle_56 battery_vehicle_56;24.00;vehicle_56;1;206.37;0.90;0.00;5.72;human;;0;0.00;0;0;0;0;0;70.331773;0
28.00;-road2_0;19.96;0.00;11.49;10.80;0.28;road3_0;4.10;0.00;3.63;tripinfo_vehicle_65 routing_vehicle_65 emissions_vehicle_65 battery_vehicle_65;17.20;vehicle_65;1;122.77;0.88;0.00;5.66;human;;0;0.00;0;0;0;0;0;51.508747;0
28.40;-road3_0;19.96;0.00;12.80;5.60;1.22;road1_0;4.10;0.00;3.37;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;22.80;vehicle_6;1;206.37;1.05;0.00;6.26;human;;0;0.00;0;0;0;0;0;84.262323;0
30.00;-road0_0;19.96;0.00;11.84;4.80;0.79;road2_0;4.10;0.00;2.56;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;25.20;vehicle_61;1;206.37;1.12;0.00;9.23;human;;0;0.00;0;0;0;0;0;76.363522;0
30.80;-road2_0;19.96;0.00;12.59;5.20;2.48;road0_0;4.10;0.00;2.74;tripinfo_vehicle_66 emissions_vehicle_66 battery_vehicle_66;25.60;vehicle_66;0;206.37;0.91;0.00;7.52;human;;0;0.00;0;0;0;0;0;76.963855;0
31.20;-road1_0;19.96;0.00;11.59;6.80;1.38;road2_0;4.10;0.00;0.42;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;24.40;vehicle_41;1;122.77;0.96;0.00;13.66;human;;1;5.20;0;0;0;0;0;59.083476;0
33.60;-road1_0;19.96;0.00;12.67;9.20;1.19;road2_0;4.10;0.00;1.78;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;24.40;vehicle_30;1;122.77;1.18;0.00;14.40;human;;1;4.00;0;0;0;0;0;64.867535;0
34.00;-road2_0;19.96;0.00;11.65;3.20;0.06;road1_0;4.10;0.00;2.41;tripinfo_vehicle_29 routing_vehicle_29 emissions_vehicle_29 battery_vehicle_29;30.80;vehicle_29;1;289.97;0.93;0.00;6.76;human;;0;0.00;0;0;0;0;0;93.885451;0
35.60;-road1_0;19.96;0.00;12.14;4.00;1.97;road0_0;4.10;0.00;5.11;tripinfo_vehicle_53 emissions_vehicle_53 battery_vehicle_53;31.60;vehicle_53;0;289.97;1.10;0.00;9.64;human;;0;0.00;0;0;0;0;0;90.565812;0
38.00;-road0_0;19.96;0.00;12.06;9.60;0.06;road3_0;4.10;0.00;6.17;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;28.40;vehicle_70;1;289.97;1.02;0.00;5.86;human;;0;0.00;0;0;0;0;0;92.406597;0
39.20;-road2_0;19.96;0.00;12.28;16.80;3.56;road3_0;4.10;0.00;1.69;tripinfo_vehicle_14 routing_vehicle_14 emissions_vehicle_14 battery_vehicle_14;22.40;vehicle_14;1;122.77;0.99;0.00;11.70;human;;1;2.40;0;0;0;0;0;63.163491;0
39.60;-road3_0;19.96;0.00;12.54;9.60;2.46;road1_0;4.10;0.00;2.94;tripinfo_vehicle_0 routing_vehicle_0 emissions_vehicle_0 battery_vehicle_0;30.00;vehicle_0;1;206.37;1.06;0.00;13.65;human;;1;3.20;0;0;0;0;0;81.647895;0
40.40;-road0_0;19.96;0.00;11.42;22.00;11.64;road1_0;4.10;0.00;1.10;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;18.40;vehicle_48;1;122.77;0.88;0.00;6.66;human;;0;0.00;0;0;0;0;0;54.172604;0
40.80;-road1_0;19.96;0.00;12.09;23.60;14.19;road2_0;4.10;0.00;3.34;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;17.20;vehicle_78;1;122.77;1.01;0.00;6.37;human;;0;0.00;0;0;0;0;0;56.215996;0
43.60;-road2_0;19.96;0.00;13.34;7.60;3.17;road1_0;4.10;0.00;3.47;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;36.00;vehicle_69;1;289.97;1.02;0.00;13.50;human;;0;0.00;0;0;0;0;0;100.618735;0
46.00;-road2_0;19.96;0.00;12.18;27.20;9.62;road3_0;4.10;0.00;2.50;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;18.80;vehicle_55;1;122.77;1.00;0.00;8.53;human;;0;0.00;0;0;0;0;0;56.020834;0
46.40;-road0_0;19.96;0.00;12.71;20.80;11.27;road2_0;4.10;0.00;0.55;tripinfo_vehicle_26 routing_vehicle_26 emissions_vehicle_26 battery_vehicle_26;25.60;vehicle_26;1;206.37;0.92;0.00;7.65;human;;0;0.00;0;0;0;0;0;80.709934;0
48.40;-road3_0;19.96;0.00;12.35;12.00;3.46;road2_0;4.10;0.00;1.36;tripinfo_vehicle_11 routing_vehicle_11 emissions_vehicle_11 battery_vehicle_11;36.40;vehicle_11;1;289.97;1.03;0.00;14.23;human;;1;2.80;0;0;0;0;0;102.513437;0
48.40;-road2_0;19.96;0.00;13.14;29.20;11.52;road3_0;4.10;0.00;2.64;tripinfo_vehicle_35 routing_vehicle_35 emissions_vehicle_35 battery_vehicle_35;19.20;vehicle_35;1;122.77;1.02;0.00;8.91;human;;0;0.00;0;0;0;0;0;62.794993;0
48.80;-road1_0;19.96;0.00;12.32;24.40;9.48;road3_0;4.10;0.00;1.17;tripinfo_vehicle_57 routing_vehicle_57 emissions_vehicle_57 battery_vehicle_57;24.40;vehicle_57;1;206.37;1.14;0.00;8.25;human;;0;0.00;0;0;0;0;0;82.605629;0
49.60;-road0_0;19.96;0.00;12.53;12.80;1.89;road3_0;4.10;0.00;3.16;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;36.80;vehicle_17;1;289.97;0.94;0.00;13.03;human;;1;3.20;0;0;0;0;0;96.994939;0
51.20;-road2_0;19.96;0.00;11.77;31.20;12.85;road3_0;4.10;0.00;3.46;tripinfo_vehicle_15 routing_vehicle_15 emissions_vehicle_15 battery_vehicle_15;20.00;vehicle_15;1;122.77;0.93;0.00;9.08;human;;0;0.00;0;0;0;0;0;49.646407;0
51.20;-road3_0;19.96;0.00;12.32;24.80;14.79;road1_0;4.10;0.00;2.86;tripinfo_vehicle_76 routing_vehicle_76 emissions_vehicle_76 battery_vehicle_76;26.40;vehicle_76;1;206.37;1.03;0.00;9.89;human;;0;0.00;0;0;0;0;0;74.097416;0
53.60;-road2_0;19.96;0.00;12.02;11.60;3.87;road1_0;4.10;0.00;1.05;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;42.00;vehicle_62;1;289.97;1.02;0.00;19.57;human;;1;2.00;0;0;0;0;0;93.777632;0
54.40;-road0_0;19.96;0.00;12.17;14.80;3.37;road3_0;4.10;0.00;3.29;tripinfo_vehicle_44 routing_vehicle_44 emissions_vehicle_44 battery_vehicle_44;39.60;vehicle_44;1;289.97;1.04;0.00;17.18;human;;1;2.80;0;0;0;0;0;92.152963;0
55.60;-road2_0;19.96;0.00;12.15;15.20;5.01;road1_0;4.10;0.00;1.65;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;40.40;vehicle_45;1;289.97;1.09;0.00;17.98;human;;1;0.40;0;0;0;0;0;94.532797;0
56.00;-road1_0;19.96;0.00;11.83;29.60;16.89;road2_0;4.10;0.00;1.51;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;26.40;vehicle_74;1;122.77;0.96;0.00;15.24;human;;1;2.80;0;0;0;0;0;58.579106;0
58.40;-road0_0;19.96;0.00;12.48;27.60;15.45;road2_0;4.10;0.00;2.09;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;30.80;vehicle_51;1;206.37;1.17;0.00;14.85;human;;1;4.00;0;0;0;0;0;86.414521;0
59.20;-road2_0;19.96;0.00;10.84;35.20;15.13;road3_0;4.10;0.00;2.24;tripinfo_vehicle_49 routing_vehicle_49 emissions_vehicle_49 battery_vehicle_49;24.00;vehicle_49;1;122.77;0.85;0.00;11.64;human;;1;0.80;0;0;0;0;0;46.826905;0
60.00;-road3_0;19.96;0.00;12.48;25.60;14.27;road2_0;4.10;0.00;3.34;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;34.40;vehicle_71;1;289.97;0.97;0.00;11.35;human;;1;0.40;0;0;0;0;0;100.000930;0
61.20;-road2_0;19.96;0.00;12.47;37.60;17.19;road3_0;4.10;0.00;0.79;tripinfo_vehicle_2 routing_vehicle_2 emissions_vehicle_2 battery_vehicle_2;23.60;vehicle_2;1;122.77;1.01;0.00;13.03;human;;0;0.00;0;0;0;0;0;58.860683;0
65.20;-road1_0;19.96;0.00;12.12;49.20;31.15;road2_0;4.10;0.00;0.16;tripinfo_vehicle_8 routing_vehicle_8 emissions_vehicle_8 battery_vehicle_8;16.00;vehicle_8;1;122.77;0.94;0.00;4.98;human;;0;0.00;0;0;0;0;0;63.114183;0
65.60;-road2_0;19.96;0.00;11.18;46.00;20.62;road3_0;4.10;0.00;3.55;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;19.60;vehicle_3;1;122.77;1.08;0.00;9.32;human;;0;0.00;0;0;0;0;0;46.672057;0
65.60;-road3_0;19.96;0.00;11.67;9.60;1.47;road0_0;4.10;0.00;1.56;tripinfo_vehicle_19 emissions_vehicle_19 battery_vehicle_19;56.00;vehicle_19;0;122.77;1.16;0.00;46.01;human;;1;37.20;0;0;0;0;0;62.362166;0
67.60;-road1_0;19.96;0.00;12.56;51.20;32.47;road2_0;4.10;0.00;3.06;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;16.40;vehicle_21;1;122.77;1.01;0.00;6.09;human;;0;0.00;0;0;0;0;0;60.449650;0
67.60;-road0_0;19.96;0.00;11.70;44.80;26.93;road2_0;4.10;0.00;2.56;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;22.80;vehicle_46;1;206.37;1.00;0.00;6.32;human;;0;0.00;0;0;0;0;0;78.912015;0
68.80;-road3_0;19.96;0.00;11.40;12.40;0.08;road0_0;4.10;0.00;2.05;tripinfo_vehicle_22 emissions_vehicle_22 battery_vehicle_22;56.40;vehicle_22;0;122.77;0.97;0.00;45.70;human;;1;35.60;0;0;0;0;0;57.471733;0
69.60;-road0_0;19.96;0.00;13.19;33.20;14.17;road3_0;4.10;0.00;3.03;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;36.40;vehicle_13;1;289.97;1.12;0.00;14.17;human;;1;2.00;0;0;0;0;0;105.414010;0
71.20;-road3_0;19.96;0.00;12.18;34.00;20.40;road2_0;4.10;0.00;0.84;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;37.20;vehicle_12;1;289.97;1.05;0.00;14.82;human;;1;2.00;0;0;0;0;0;100.407425;0
71.20;-road1_0;19.96;0.00;12.36;43.20;20.13;road3_0;4.10;0.00;1.17;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;28.00;vehicle_31;1;206.37;1.15;0.00;11.97;human;;0;0.00;0;0;0;0;0;74.255273;0
71.60;-road2_0;19.96;0.00;11.80;7.20;0.11;road0_0;4.10;0.00;1.88;tripinfo_vehicle_36 emissions_vehicle_36 battery_vehicle_36;64.40;vehicle_36;0;206.37;0.97;0.00;47.49;human;;1;38.00;0;0;0;0;0;77.800218;0
72.00;-road0_0;19.96;0.00;12.70;47.20;29.60;road2_0;4.10;0.00;2.41;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;24.80;vehicle_73;1;206.37;1.06;0.00;8.10;human;;0;0.00;0;0;0;0;0;81.953626;0
74.80;-road0_0;19.96;0.00;10.75;26.80;16.30;road1_0;4.10;0.00;2.52;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;48.00;vehicle_25;1;122.77;0.87;0.00;36.32;human;;1;26.00;0;0;0;0;0;49.477200;0
74.80;-road3_0;19.96;0.00;12.02;42.40;28.62;road2_0;4.10;0.00;1.27;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;32.40;vehicle_42;1;289.97;1.09;0.00;10.26;human;;0;0.00;0;0;0;0;0;98.180442;0
75.60;-road1_0;19.96;0.00;12.52;50.00;20.55;road3_0;4.10;0.00;2.68;tripinfo_vehicle_54 routing_vehicle_54 emissions_vehicle_54 battery_vehicle_54;25.60;vehicle_54;1;206.37;1.00;0.00;9.16;human;;0;0.00;0;0;0;0;0;76.929297;0
77.20;-road3_0;19.96;0.00;11.96;56.80;41.22;road0_0;4.10;0.00;3.55;tripinfo_vehicle_58 emissions_vehicle_58 battery_vehicle_58;20.40;vehicle_58;0;122.77;1.02;0.00;10.21;human;;0;0.00;0;0;0;0;0;51.806898;0
78.40;-road1_0;19.96;0.00;12.39;53.20;31.93;road2_0;4.10;0.00;3.14;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;25.20;vehicle_33;1;122.77;1.17;0.00;15.14;human;;1;7.60;0;0;0;0;0;63.366790;0
80.00;-road0_0;19.96;0.00;12.45;62.40;43.71;road1_0;4.10;0.00;1.40;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;17.60;vehicle_39;1;122.77;0.90;0.00;5.98;human;;0;0.00;0;0;0;0;0;61.571675;0
84.40;-road3_0;19.96;0.00;11.19;32.00;13.90;road1_0;4.10;0.00;1.33;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;52.40;vehicle_28;1;206.37;1.13;0.00;36.40;human;;1;24.00;0;0;0;0;0;73.237764;0
