tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road0_0;19.96;0.00;12.66;0.40;0.27;road1_0;4.10;0.00;6.33;tripinfo_vehicle_34 routing_vehicle_34 emissions_vehicle_34 battery_vehicle_34;14.80;vehicle_34;1;122.77;0.99;0.00;4.24;human;;0;0.00;0;0;0;0;0;56.184732;0
21.60;-road2_0;19.96;0.00;13.06;6.80;1.93;road3_0;4.10;0.00;3.88;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;14.80;vehicle_30;1;122.77;1.18;0.00;4.98;human;;0;0.00;0;0;0;0;0;67.818072;0
22.00;-road1_0;19.96;0.00;13.58;2.00;0.01;road3_0;4.10;0.00;8.17;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;20.00;vehicle_31;1;206.37;1.15;0.00;3.82;human;;0;0.00;0;0;0;0;0;78.896510;0
26.40;-road0_0;19.96;0.00;11.91;2.40;0.19;road2_0;4.10;0.00;9.73;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;24.00;vehicle_48;1;206.37;0.88;0.00;5.38;human;;0;0.00;0;0;0;0;0;49.094037;0
27.60;-road1_0;19.96;0.00;12.83;4.40;0.97;road3_0;4.10;0.00;1.60;tripinfo_vehicle_72 routing_vehicle_72 emissions_vehicle_72 battery_vehicle_72;23.20;vehicle_72;1;206.37;0.94;0.00;5.55;human;;0;0.00;0;0;0;0;0;85.587013;0
28.80;-road2_0;19.96;0.00;11.81;4.80;0.30;road0_0;4.10;0.00;3.69;tripinfo_vehicle_25 emissions_vehicle_25 battery_vehicle_25;24.00;vehicle_25;0;206.37;0.87;0.00;5.21;human;;0;0.00;0;0;0;0;0;70.259170;0
28.80;-road0_0;19.96;0.00;11.59;3.20;1.15;road2_0;4.10;0.00;1.47;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;25.60;vehicle_74;1;206.37;0.96;0.00;8.67;human;;0;0.00;0;0;0;0;0;72.729067;0
31.20;-road2_0;19.96;0.00;11.89;1.20;0.26;road1_0;4.10;0.00;0.10;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;30.00;vehicle_21;1;289.97;1.01;0.00;7.55;human;;0;0.00;0;0;0;0;0;99.475726;0
31.20;-road1_0;19.96;0.00;12.07;8.40;3.54;road3_0;4.10;0.00;2.24;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;22.80;vehicle_70;1;206.37;1.02;0.00;6.65;human;;0;0.00;0;0;0;0;0;81.376763;0
33.20;-road2_0;19.96;0.00;12.65;3.60;1.86;road1_0;4.10;0.00;0.16;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;29.60;vehicle_51;1;289.97;1.17;0.00;7.68;human;;0;0.00;0;0;0;0;0;104.519233;0
