tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
21.20;-road1_0;19.96;0.00;12.50;3.60;1.54;road2_0;4.10;0.00;2.54;tripinfo_vehicle_67 routing_vehicle_67 emissions_vehicle_67 battery_vehicle_67;17.60;vehicle_67;1;122.77;0.91;0.00;6.05;human;;0;0.00;0;0;0;0;0;61.499857;0
23.20;-road1_0;19.96;0.00;12.05;0.40;0.16;road3_0;4.10;0.00;6.21;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;22.80;vehicle_71;1;206.37;0.97;0.00;6.25;human;;0;0.00;0;0;0;0;0;69.073532;0
24.00;-road3_0;19.96;0.00;10.83;2.00;0.28;road1_0;4.10;0.00;1.18;tripinfo_vehicle_20 routing_vehicle_20 emissions_vehicle_20 battery_vehicle_20;22.00;vehicle_20;1;206.37;1.02;0.00;5.64;human;;0;0.00;0;0;0;0;0;75.584464;0
25.60;-road1_0;19.96;0.00;12.84;2.40;0.18;road3_0;4.10;0.00;6.51;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;23.20;vehicle_32;1;206.37;1.01;0.00;6.75;human;;0;0.00;0;0;0;0;0;72.537014;0
27.60;-road0_0;19.96;0.00;12.63;10.00;4.28;road1_0;4.10;0.00;0.37;tripinfo_vehicle_51 routing_vehicle_51 emissions_vehicle_51 battery_vehicle_51;17.60;vehicle_51;1;122.77;1.17;0.00;7.58;human;;0;0.00;0;0;0;0;0;65.217218;0
28.40;-road1_0;19.96;0.00;12.62;0.80;0.06;road0_0;4.10;0.00;0.10;tripinfo_vehicle_57 emissions_vehicle_57 battery_vehicle_57;27.60;vehicle_57;0;289.97;1.14;0.00;5.35;human;;0;0.00;0;0;0;0;0;109.659538;0
32.00;-road2_0;19.96;0.00;12.72;3.60;0.58;road1_0;4.10;0.00;3.20;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;28.40;vehicle_69;1;289.97;1.02;0.00;5.89;human;;0;0.00;0;0;0;0;0;104.911129;0
32.40;-road3_0;19.96;0.00;12.38;1.20;0.12;road2_0;4.10;0.00;7.42;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;31.20;vehicle_39;1;289.97;0.90;0.00;6.60;human;;0;0.00;0;0;0;0;0;80.677080;0
32.80;-road0_0;19.96;0.00;12.92;3.60;0.87;road3_0;4.10;0.00;0.16;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;29.20;vehicle_33;1;289.97;1.17;0.00;7.00;human;;0;0.00;0;0;0;0;0;107.531913;0
34.80;-road3_0;19.96;0.00;11.42;8.00;2.76;road1_0;4.10;0.00;3.48;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;26.80;vehicle_48;1;206.37;0.88;0.00;8.08;human;;0;0.00;0;0;0;0;0;67.745860;0
35.20;-road0_0;19.96;0.00;12.05;16.00;7.70;road1_0;4.10;0.00;2.14;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;19.20;vehicle_75;1;122.77;0.98;0.00;8.70;human;;0;0.00;0;0;0;0;0;55.077371;0
36.40;-road2_0;19.96;0.00;12.07;5.60;2.26;road1_0;4.10;0.00;2.62;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;30.80;vehicle_40;1;289.97;1.03;0.00;8.34;human;;0;0.00;0;0;0;0;0;101.574565;0
37.60;-road3_0;19.96;0.00;11.59;2.40;0.06;road2_0;4.10;0.00;5.01;tripinfo_vehicle_5 routing_vehicle_5 emissions_vehicle_5 battery_vehicle_5;35.20;vehicle_5;1;289.97;0.83;0.00;8.54;human;;0;0.00;0;0;0;0;0;75.999716;0
37.60;-road0_0;19.96;0.00;11.66;18.40;9.70;road1_0;4.10;0.00;0.57;tripinfo_vehicle_17 routing_vehicle_17 emissions_vehicle_17 battery_vehicle_17;19.20;vehicle_17;1;122.77;0.94;0.00;8.17;human;;0;0.00;0;0;0;0;0;52.978512;0
38.00;-road1_0;19.96;0.00;11.49;3.60;0.09;road0_0;4.10;0.00;6.55;tripinfo_vehicle_9 emissions_vehicle_9 battery_vehicle_9;34.40;vehicle_9;0;289.97;0.86;0.00;8.36;human;;0;0.00;0;0;0;0;0;72.021993;0
39.60;-road1_0;19.96;0.00;12.32;18.00;10.79;road2_0;4.10;0.00;1.33;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;21.60;vehicle_6;1;122.77;1.05;0.00;11.26;human;;0;0.00;0;0;0;0;0;57.526326;0
40.00;-road3_0;19.96;0.00;12.93;13.60;5.95;road1_0;4.10;0.00;2.11;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;26.40;vehicle_59;1;206.37;0.97;0.00;9.33;human;;0;0.00;0;0;0;0;0;80.235977;0
