tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
15.20;-road2_0;19.96;0.00;12.32;1.20;0.01;road3_0;4.10;0.00;8.09;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;14.00;vehicle_77;1;122.77;0.98;0.00;3.64;human;;0;0.00;0;0;0;0;0;48.689138;0
17.60;-road1_0;19.96;0.00;11.91;1.60;0.20;road2_0;4.10;0.00;9.69;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;16.00;vehicle_25;1;122.77;0.87;0.00;4.12;human;;0;0.00;0;0;0;0;0;34.932590;0
18.40;-road3_0;19.96;0.00;11.60;4.40;0.39;road0_0;4.10;0.00;7.58;tripinfo_vehicle_28 emissions_vehicle_28 battery_vehicle_28;14.00;vehicle_28;0;122.77;1.13;0.00;3.98;human;;0;0.00;0;0;0;0;0;46.868326;0
20.00;-road1_0;19.96;0.00;12.01;2.80;0.36;road2_0;4.10;0.00;5.35;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;17.20;vehicle_59;1;122.77;0.97;0.00;6.46;human;;0;0.00;0;0;0;0;0;52.124070;0
20.80;-road2_0;19.96;0.00;11.22;4.40;0.34;road3_0;4.10;0.00;4.42;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;16.40;vehicle_41;1;122.77;0.96;0.00;5.72;human;;0;0.00;0;0;0;0;0;49.940809;0
22.00;-road3_0;19.96;0.00;12.25;0.80;0.10;road1_0;4.10;0.00;6.30;tripinfo_vehicle_63 routing_vehicle_63 emissions_vehicle_63 battery_vehicle_63;21.20;vehicle_63;1;206.37;0.99;0.00;5.04;human;;0;0.00;0;0;0;0;0;72.804837;0
26.40;-road1_0;19.96;0.00;12.28;2.00;0.15;road3_0;4.10;0.00;5.30;tripinfo_vehicle_45 routing_vehicle_45 emissions_vehicle_45 battery_vehicle_45;24.40;vehicle_45;1;206.37;1.09;0.00;8.12;human;;0;0.00;0;0;0;0;0;71.962587;0
28.00;-road3_0;19.96;0.00;11.51;3.60;2.05;road1_0;4.10;0.00;2.52;tripinfo_vehicle_7 routing_vehicle_7 emissions_vehicle_7 battery_vehicle_7;24.40;vehicle_7;1;206.37;0.89;0.00;5.89;human;;0;0.00;0;0;0;0;0;72.666318;0
29.20;-road0_0;19.96;0.00;13.21;4.80;0.24;road2_0;4.10;0.00;3.08;tripinfo_vehicle_3 routing_vehicle_3 emissions_vehicle_3 battery_vehicle_3;24.40;vehicle_3;1;206.37;1.08;0.00;8.19;human;;0;0.00;0;0;0;0;0;84.209352;0
29.60;-road2_0;19.96;0.00;11.91;13.20;3.55;road3_0;4.10;0.00;2.79;tripinfo_vehicle_52 routing_vehicle_52 emissions_vehicle_52 battery_vehicle_52;16.40;vehicle_52;1;122.77;1.02;0.00;6.16;human;;0;0.00;0;0;0;0;0;58.274618;0
31.20;-road3_0;19.96;0.00;12.39;7.60;5.37;road1_0;4.10;0.00;0.68;tripinfo_vehicle_62 routing_vehicle_62 emissions_vehicle_62 battery_vehicle_62;23.60;vehicle_62;1;206.37;1.02;0.00;7.25;human;;0;0.00;0;0;0;0;0;82.650068;0
31.60;-road0_0;19.96;0.00;12.96;6.40;0.56;road2_0;4.10;0.00;2.25;tripinfo_vehicle_31 routing_vehicle_31 emissions_vehicle_31 battery_vehicle_31;25.20;vehicle_31;1;206.37;1.15;0.00;8.88;human;;0;0.00;0;0;0;0;0;83.836155;0
31.60;-road2_0;19.96;0.00;12.21;1.60;0.57;road1_0;4.10;0.00;1.18;tripinfo_vehicle_54 routing_vehicle_54 emissions_vehicle_54 battery_vehicle_54;30.00;vehicle_54;1;289.97;1.00;0.00;7.51;human;;0;0.00;0;0;0;0;0;102.395756;0
32.00;-road1_0;19.96;0.00;11.36;8.40;0.29;road3_0;4.10;0.00;8.20;tripinfo_vehicle_23 routing_vehicle_23 emissions_vehicle_23 battery_vehicle_23;23.60;vehicle_23;1;206.37;0.89;0.00;5.29;human;;0;0.00;0;0;0;0;0;53.374176;0
34.00;-road3_0;19.96;0.00;13.15;10.00;0.90;road1_0;4.10;0.00;3.63;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;24.00;vehicle_75;1;206.37;0.98;0.00;7.35;human;;0;0.00;0;0;0;0;0;85.358312;0
34.40;-road2_0;19.96;0.00;12.74;17.60;6.07;road3_0;4.10;0.00;2.99;tripinfo_vehicle_26 routing_vehicle_26 emissions_vehicle_26 battery_vehicle_26;16.80;vehicle_26;1;122.77;0.92;0.00;5.62;human;;0;0.00;0;0;0;0;0;61.170669;0
34.40;-road1_0;19.96;0.00;12.47;9.20;0.75;road3_0;4.10;0.00;4.09;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;25.20;vehicle_46;1;206.37;1.00;0.00;8.79;human;;0;0.00;0;0;0;0;0;76.148578;0
36.40;-road2_0;19.96;0.00;12.15;5.60;3.69;road1_0;4.10;0.00;2.60;tripinfo_vehicle_36 routing_vehicle_36 emissions_vehicle_36 battery_vehicle_36;30.80;vehicle_36;1;289.97;0.97;0.00;7.81;human;;0;0.00;0;0;0;0;0;98.216141;0
37.20;-road1_0;19.96;0.00;10.51;11.20;1.37;road3_0;4.10;0.00;2.82;tripinfo_vehicle_9 routing_vehicle_9 emissions_vehicle_9 battery_vehicle_9;26.00;vehicle_9;1;206.37;0.86;0.00;7.03;human;;0;0.00;0;0;0;0;0;62.740319;0
38.40;-road3_0;19.96;0.00;12.39;7.60;0.92;road0_0;4.10;0.00;0.44;tripinfo_vehicle_57 emissions_vehicle_57 battery_vehicle_57;30.80;vehicle_57;0;122.77;1.14;0.00;20.55;human;;2;11.60;0;0;0;0;0;64.360900;0
40.00;-road1_0;19.96;0.00;12.37;11.20;3.70;road2_0;4.10;0.00;0.15;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;28.80;vehicle_33;1;122.77;1.17;0.00;18.78;human;;1;10.00;0;0;0;0;0;65.520313;0
40.80;-road3_0;19.96;0.00;12.96;9.60;2.75;road0_0;4.10;0.00;1.78;tripinfo_vehicle_44 emissions_vehicle_44 battery_vehicle_44;31.20;vehicle_44;0;122.77;1.04;0.00;20.79;human;;1;10.80;0;0;0;0;0;67.008612;0
41.60;-road2_0;19.96;0.00;11.86;23.60;5.35;road3_0;4.10;0.00;2.37;tripinfo_vehicle_53 routing_vehicle_53 emissions_vehicle_53 battery_vehicle_53;18.00;vehicle_53;1;122.77;1.10;0.00;7.63;human;;0;0.00;0;0;0;0;0;56.008237;0
45.20;-road0_0;19.96;0.00;12.84;28.40;17.27;road1_0;4.10;0.00;1.10;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;16.80;vehicle_60;1;122.77;1.08;0.00;6.56;human;;0;0.00;0;0;0;0;0;68.791682;0
47.20;-road1_0;19.96;0.00;10.71;19.60;5.52;road3_0;4.10;0.00;2.57;tripinfo_vehicle_15 routing_vehicle_15 emissions_vehicle_15 battery_vehicle_15;27.60;vehicle_15;1;206.37;0.93;0.00;10.05;human;;0;0.00;0;0;0;0;0;62.676698;0
48.00;-road0_0;19.96;0.00;12.79;15.20;4.59;road3_0;4.10;0.00;1.93;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;32.80;vehicle_68;1;289.97;1.04;0.00;10.26;human;;0;0.00;0;0;0;0;0;99.782734;0
50.40;-road3_0;19.96;0.00;12.27;17.20;6.37;road1_0;4.10;0.00;0.60;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;33.20;vehicle_12;1;206.37;1.05;0.00;16.52;human;;1;5.20;0;0;0;0;0;83.676645;0
50.40;-road2_0;19.96;0.00;12.71;26.00;18.00;road0_0;4.10;0.00;1.10;tripinfo_vehicle_76 emissions_vehicle_76 battery_vehicle_76;24.40;vehicle_76;0;206.37;1.03;0.00;7.85;human;;0;0.00;0;0;0;0;0;83.556797;0
50.80;-road1_0;19.96;0.00;12.28;6.40;0.35;road0_0;4.10;0.00;6.77;tripinfo_vehicle_40 emissions_vehicle_40 battery_vehicle_40;44.40;vehicle_40;0;289.97;1.03;0.00;22.14;human;;1;13.20;0;0;0;0;0;89.635857;0
52.40;-road3_0;19.96;0.00;11.70;8.80;2.53;road2_0;4.10;0.00;2.04;tripinfo_vehicle_37 routing_vehicle_37 emissions_vehicle_37 battery_vehicle_37;43.60;vehicle_37;1;289.97;1.18;0.00;21.43;human;;1;11.20;0;0;0;0;0;100.275377;0
52.80;-road2_0;19.96;0.00;12.15;28.80;18.57;road0_0;4.10;0.00;2.42;tripinfo_vehicle_32 emissions_vehicle_32 battery_vehicle_32;24.00;vehicle_32;0;206.37;1.01;0.00;7.53;human;;0;0.00;0;0;0;0;0;75.971018;0
54.40;-road0_0;19.96;0.00;12.29;21.60;3.77;road3_0;4.10;0.00;2.83;tripinfo_vehicle_55 routing_vehicle_55 emissions_vehicle_55 battery_vehicle_55;32.80;vehicle_55;1;289.97;1.00;0.00;10.22;human;;0;0.00;0;0;0;0;0;96.434508;0
55.20;-road2_0;19.96;0.00;12.15;12.00;2.65;road1_0;4.10;0.00;1.68;tripinfo_vehicle_39 routing_vehicle_39 emissions_vehicle_39 battery_vehicle_39;43.20;vehicle_39;1;289.97;0.90;0.00;18.32;human;;1;7.60;0;0;0;0;0;92.247589;0
59.60;-road0_0;19.96;0.00;13.40;40.40;19.44;road1_0;4.10;0.00;2.83;tripinfo_vehicle_2 routing_vehicle_2 emissions_vehicle_2 battery_vehicle_2;19.20;vehicle_2;1;122.77;1.01;0.00;8.82;human;;0;0.00;0;0;0;0;0;63.659687;0
60.40;-road2_0;19.96;0.00;11.96;14.80;4.68;road1_0;4.10;0.00;2.74;tripinfo_vehicle_74 routing_vehicle_74 emissions_vehicle_74 battery_vehicle_74;45.60;vehicle_74;1;289.97;0.96;0.00;22.34;human;;1;6.00;0;0;0;0;0;86.557056;0
61.20;-road3_0;19.96;0.00;12.45;32.80;18.38;road0_0;4.10;0.00;2.68;tripinfo_vehicle_11 emissions_vehicle_11 battery_vehicle_11;28.40;vehicle_11;0;122.77;1.03;0.00;17.99;human;;1;9.60;0;0;0;0;0;62.616752;0
65.20;-road3_0;19.96;0.00;12.90;38.00;17.73;road1_0;4.10;0.00;2.28;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;27.20;vehicle_21;1;206.37;1.01;0.00;10.56;human;;0;0.00;0;0;0;0;0;79.796356;0
66.00;-road1_0;19.96;0.00;12.04;30.80;19.91;road0_0;4.10;0.00;3.83;tripinfo_vehicle_47 emissions_vehicle_47 battery_vehicle_47;35.20;vehicle_47;0;289.97;0.90;0.00;10.31;human;;0;0.00;0;0;0;0;0;88.051149;0
66.00;-road2_0;19.96;0.00;10.96;31.60;19.18;road1_0;4.10;0.00;2.86;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;34.40;vehicle_48;1;289.97;0.88;0.00;9.03;human;;0;0.00;0;0;0;0;0;82.546961;0
67.20;-road0_0;19.96;0.00;11.41;50.80;28.87;road1_0;4.10;0.00;1.95;tripinfo_vehicle_58 routing_vehicle_58 emissions_vehicle_58 battery_vehicle_58;16.40;vehicle_58;1;122.77;1.02;0.00;6.16;human;;0;0.00;0;0;0;0;0;56.828985;0
68.40;-road1_0;19.96;0.00;12.68;13.60;6.21;road2_0;4.10;0.00;1.29;tripinfo_vehicle_70 routing_vehicle_70 emissions_vehicle_70 battery_vehicle_70;54.80;vehicle_70;1;122.77;1.02;0.00;44.31;human;;3;32.40;0;0;0;0;0;66.218236;0
68.80;-road2_0;19.96;0.00;11.26;34.00;20.41;road1_0;4.10;0.00;3.48;tripinfo_vehicle_64 routing_vehicle_64 emissions_vehicle_64 battery_vehicle_64;34.80;vehicle_64;1;289.97;0.94;0.00;11.15;human;;0;0.00;0;0;0;0;0;81.390499;0
70.00;-road0_0;19.96;0.00;13.29;53.20;27.30;road1_0;4.10;0.00;2.79;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;16.80;vehicle_4;1;122.77;1.03;0.00;6.31;human;;0;0.00;0;0;0;0;0;66.925614;0
71.20;-road2_0;19.96;0.00;11.83;35.60;16.82;road1_0;4.10;0.00;2.46;tripinfo_vehicle_6 routing_vehicle_6 emissions_vehicle_6 battery_vehicle_6;35.60;vehicle_6;1;289.97;1.05;0.00;13.15;human;;0;0.00;0;0;0;0;0;90.531231;0
71.20;-road1_0;19.96;0.00;12.10;28.40;20.65;road2_0;4.10;0.00;1.42;tripinfo_vehicle_38 routing_vehicle_38 emissions_vehicle_38 battery_vehicle_38;42.80;vehicle_38;1;122.77;1.10;0.00;32.53;human;;1;21.60;0;0;0;0;0;60.778355;0
76.00;-road0_0;19.96;0.00;10.90;57.60;30.97;road1_0;4.10;0.00;3.69;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;18.40;vehicle_50;1;122.77;0.85;0.00;6.06;human;;0;0.00;0;0;0;0;0;47.211423;0
77.60;-road0_0;19.96;0.00;11.65;25.60;7.18;road3_0;4.10;0.00;2.42;tripinfo_vehicle_1 routing_vehicle_1 emissions_vehicle_1 battery_vehicle_1;52.00;vehicle_1;1;289.97;0.94;0.00;28.29;human;;1;16.40;0;0;0;0;0;90.669224;0
