tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
16.80;-road2_0;19.96;0.00;13.10;1.60;0.47;road3_0;4.10;0.00;5.30;tripinfo_vehicle_42 routing_vehicle_42 emissions_vehicle_42 battery_vehicle_42;15.20;vehicle_42;1;122.77;1.09;0.00;5.13;human;;0;0.00;0;0;0;0;0;63.063640;0
18.00;-road0_0;19.96;0.00;11.22;0.80;0.23;road1_0;4.10;0.00;0.09;tripinfo_vehicle_50 routing_vehicle_50 emissions_vehicle_50 battery_vehicle_50;17.20;vehicle_50;1;122.77;0.85;0.00;5.16;human;;0;0.00;0;0;0;0;0;53.671671;0
18.40;-road3_0;19.96;0.00;10.83;1.20;0.29;road0_0;4.10;0.00;6.80;tripinfo_vehicle_24 emissions_vehicle_24 battery_vehicle_24;17.20;vehicle_24;0;122.77;0.83;0.00;4.47;human;;0;0.00;0;0;0;0;0;38.465072;0
20.80;-road2_0;19.96;0.00;11.33;3.20;0.33;road3_0;4.10;0.00;0.15;tripinfo_vehicle_23 routing_vehicle_23 emissions_vehicle_23 battery_vehicle_23;17.60;vehicle_23;1;122.77;0.89;0.00;6.09;human;;0;0.00;0;0;0;0;0;55.496356;0
20.80;-road3_0;19.96;0.00;12.14;2.40;0.22;road0_0;4.10;0.00;4.70;tripinfo_vehicle_48 emissions_vehicle_48 battery_vehicle_48;18.40;vehicle_48;0;122.77;0.88;0.00;6.83;human;;0;0.00;0;0;0;0;0;51.915215;0
22.00;-road0_0;19.96;0.00;12.01;2.00;0.01;road2_0;4.10;0.00;8.40;tripinfo_vehicle_30 routing_vehicle_30 emissions_vehicle_30 battery_vehicle_30;20.00;vehicle_30;1;206.37;1.18;0.00;4.19;human;;0;0.00;0;0;0;0;0;66.577410;0
22.00;-road1_0;19.96;0.00;12.60;0.80;0.18;road3_0;4.10;0.00;6.33;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;21.20;vehicle_32;1;206.37;1.01;0.00;4.74;human;;0;0.00;0;0;0;0;0;77.504600;0
28.80;-road3_0;19.96;0.00;12.44;10.80;1.44;road0_0;4.10;0.00;1.46;tripinfo_vehicle_21 emissions_vehicle_21 battery_vehicle_21;18.00;vehicle_21;0;122.77;1.01;0.00;7.71;human;;0;0.00;0;0;0;0;0;65.065380;0
29.60;-road1_0;19.96;0.00;11.88;5.60;1.71;road3_0;4.10;0.00;2.75;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;24.00;vehicle_28;1;206.37;1.13;0.00;8.05;human;;0;0.00;0;0;0;0;0;77.782977;0
30.80;-road2_0;19.96;0.00;12.32;6.40;0.05;road0_0;4.10;0.00;2.42;tripinfo_vehicle_14 emissions_vehicle_14 battery_vehicle_14;24.40;vehicle_14;0;206.37;0.99;0.00;7.80;human;;0;0.00;0;0;0;0;0;79.283689;0
