tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
14.40;-road2_0;19.96;0.00;13.03;0.80;0.31;road3_0;4.10;0.00;6.33;tripinfo_vehicle_60 routing_vehicle_60 emissions_vehicle_60 battery_vehicle_60;13.60;vehicle_60;1;122.77;1.08;0.00;3.47;human;;0;0.00;0;0;0;0;0;60.937817;0
17.20;-road0_0;19.96;0.00;11.85;0.80;0.38;road1_0;4.10;0.00;0.09;tripinfo_vehicle_67 routing_vehicle_67 emissions_vehicle_67 battery_vehicle_67;16.40;vehicle_67;1;122.77;0.91;0.00;5.25;human;;0;0.00;0;0;0;0;0;58.685348;0
20.00;-road1_0;19.96;0.00;12.36;5.20;0.13;road2_0;4.10;0.00;7.43;tripinfo_vehicle_36 routing_vehicle_36 emissions_vehicle_36 battery_vehicle_36;14.80;vehicle_36;1;122.77;0.97;0.00;4.53;human;;0;0.00;0;0;0;0;0;49.187369;0
21.20;-road2_0;19.96;0.00;11.15;4.40;0.64;road3_0;4.10;0.00;4.84;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;16.80;vehicle_48;1;122.77;0.88;0.00;5.12;human;;0;0.00;0;0;0;0;0;48.380088;0
22.40;-road3_0;19.96;0.00;11.44;4.80;1.58;road0_0;4.10;0.00;1.50;tripinfo_vehicle_22 emissions_vehicle_22 battery_vehicle_22;17.60;vehicle_22;0;122.77;0.97;0.00;6.83;human;;0;0.00;0;0;0;0;0;56.247735;0
24.00;-road2_0;19.96;0.00;12.46;6.00;1.33;road3_0;4.10;0.00;2.64;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;18.00;vehicle_4;1;122.77;1.03;0.00;7.55;human;;0;0.00;0;0;0;0;0;63.383103;0
25.20;-road3_0;19.96;0.00;12.91;6.80;2.13;road0_0;4.10;0.00;0.17;tripinfo_vehicle_1 emissions_vehicle_1 battery_vehicle_1;18.40;vehicle_1;0;122.77;0.94;0.00;7.20;human;;0;0.00;0;0;0;0;0;64.389885;0
27.20;-road3_0;19.96;0.00;12.86;5.20;0.23;road1_0;4.10;0.00;9.75;tripinfo_vehicle_73 routing_vehicle_73 emissions_vehicle_73 battery_vehicle_73;22.00;vehicle_73;1;206.37;1.06;0.00;5.82;human;;0;0.00;0;0;0;0;0;62.700280;0
28.00;-road2_0;19.96;0.00;11.79;3.20;0.55;road0_0;4.10;0.00;4.19;tripinfo_vehicle_49 emissions_vehicle_49 battery_vehicle_49;24.80;vehicle_49;0;206.37;0.85;0.00;5.83;human;;0;0.00;0;0;0;0;0;70.049816;0
30.00;-road1_0;19.96;0.00;12.29;2.40;0.31;road0_0;4.10;0.00;8.17;tripinfo_vehicle_32 emissions_vehicle_32 battery_vehicle_32;27.60;vehicle_32;0;289.97;1.01;0.00;5.27;human;;0;0.00;0;0;0;0;0;87.785807;0
30.40;-road0_0;19.96;0.00;13.52;7.20;1.08;road2_0;4.10;0.00;1.98;tripinfo_vehicle_21 routing_vehicle_21 emissions_vehicle_21 battery_vehicle_21;23.20;vehicle_21;1;206.37;1.01;0.00;6.79;human;;0;0.00;0;0;0;0;0;91.147303;0
