tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
19.60;-road1_0;19.96;0.00;12.45;4.00;0.07;road2_0;4.10;0.00;3.98;tripinfo_vehicle_33 routing_vehicle_33 emissions_vehicle_33 battery_vehicle_33;15.60;vehicle_33;1;122.77;1.17;0.00;5.76;human;;0;0.00;0;0;0;0;0;61.098185;0
22.00;-road3_0;19.96;0.00;11.61;0.40;0.09;road1_0;4.10;0.00;0.10;tripinfo_vehicle_79 routing_vehicle_79 emissions_vehicle_79 battery_vehicle_79;21.60;vehicle_79;1;206.37;1.09;0.00;5.36;human;;0;0.00;0;0;0;0;0;82.774656;0
22.40;-road2_0;19.96;0.00;13.03;1.60;0.02;road0_0;4.10;0.00;1.18;tripinfo_vehicle_3 emissions_vehicle_3 battery_vehicle_3;20.80;vehicle_3;0;206.37;1.08;0.00;4.69;human;;0;0.00;0;0;0;0;0;91.318543;0
23.20;-road0_0;19.96;0.00;12.59;6.40;2.78;road1_0;4.10;0.00;2.32;tripinfo_vehicle_47 routing_vehicle_47 emissions_vehicle_47 battery_vehicle_47;16.80;vehicle_47;1;122.77;0.90;0.00;5.07;human;;0;0.00;0;0;0;0;0;61.984666;0
23.20;-road1_0;19.96;0.00;12.78;6.00;0.07;road2_0;4.10;0.00;3.23;tripinfo_vehicle_61 routing_vehicle_61 emissions_vehicle_61 battery_vehicle_61;17.20;vehicle_61;1;122.77;1.12;0.00;6.96;human;;0;0.00;0;0;0;0;0;66.976031;0
24.40;-road3_0;19.96;0.00;12.80;2.40;0.56;road1_0;4.10;0.00;3.76;tripinfo_vehicle_46 routing_vehicle_46 emissions_vehicle_46 battery_vehicle_46;22.00;vehicle_46;1;206.37;1.00;0.00;5.63;human;;0;0.00;0;0;0;0;0;84.369718;0
27.60;-road3_0;19.96;0.00;12.54;4.40;1.75;road1_0;4.10;0.00;3.24;tripinfo_vehicle_4 routing_vehicle_4 emissions_vehicle_4 battery_vehicle_4;23.20;vehicle_4;1;206.37;1.03;0.00;6.66;human;;0;0.00;0;0;0;0;0;80.368972;0
29.60;-road2_0;19.96;0.00;11.91;7.60;3.59;road3_0;4.10;0.00;2.13;tripinfo_vehicle_28 routing_vehicle_28 emissions_vehicle_28 battery_vehicle_28;22.00;vehicle_28;1;122.77;1.13;0.00;12.07;human;;1;3.20;0;0;0;0;0;61.016469;0
29.60;-road0_0;19.96;0.00;12.19;0.40;0.30;road3_0;4.10;0.00;6.33;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;29.20;vehicle_78;1;289.97;1.01;0.00;7.07;human;;0;0.00;0;0;0;0;0;88.400003;0
31.60;-road1_0;19.96;0.00;12.41;3.20;1.73;road0_0;4.10;0.00;4.33;tripinfo_vehicle_51 emissions_vehicle_51 battery_vehicle_51;28.40;vehicle_51;0;289.97;1.17;0.00;6.40;human;;0;0.00;0;0;0;0;0;102.603377;0
