tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
20.00;-road2_0;19.96;0.00;12.74;4.00;0.22;road3_0;4.10;0.00;0.16;tripinfo_vehicle_63 routing_vehicle_63 emissions_vehicle_63 battery_vehicle_63;16.00;vehicle_63;1;122.77;0.99;0.00;5.28;human;;0;0.00;0;0;0;0;0;66.642705;0
22.80;-road2_0;19.96;0.00;12.62;6.00;1.32;road3_0;4.10;0.00;3.94;tripinfo_vehicle_41 routing_vehicle_41 emissions_vehicle_41 battery_vehicle_41;16.80;vehicle_41;1;122.77;0.96;0.00;6.03;human;;0;0.00;0;0;0;0;0;59.730161;0
23.20;-road3_0;19.96;0.00;10.50;5.60;0.92;road0_0;4.10;0.00;2.64;tripinfo_vehicle_49 emissions_vehicle_49 battery_vehicle_49;17.60;vehicle_49;0;122.77;0.85;0.00;5.55;human;;0;0.00;0;0;0;0;0;47.582492;0
24.80;-road2_0;19.96;0.00;12.00;2.00;0.33;road0_0;4.10;0.00;0.10;tripinfo_vehicle_44 emissions_vehicle_44 battery_vehicle_44;22.80;vehicle_44;0;206.37;1.04;0.00;6.52;human;;0;0.00;0;0;0;0;0;79.855165;0
25.60;-road0_0;19.96;0.00;11.25;2.00;0.04;road2_0;4.10;0.00;5.47;tripinfo_vehicle_9 routing_vehicle_9 emissions_vehicle_9 battery_vehicle_9;23.60;vehicle_9;1;206.37;0.86;0.00;4.72;human;;0;0.00;0;0;0;0;0;61.201545;0
27.60;-road0_0;19.96;0.00;12.58;3.20;0.98;road2_0;4.10;0.00;2.65;tripinfo_vehicle_13 routing_vehicle_13 emissions_vehicle_13 battery_vehicle_13;24.40;vehicle_13;1;206.37;1.12;0.00;8.31;human;;0;0.00;0;0;0;0;0;78.563515;0
27.60;-road2_0;19.96;0.00;12.07;4.00;1.90;road0_0;4.10;0.00;4.27;tripinfo_vehicle_77 emissions_vehicle_77 battery_vehicle_77;23.60;vehicle_77;0;206.37;0.98;0.00;7.15;human;;0;0.00;0;0;0;0;0;74.159675;0
30.80;-road2_0;19.96;0.00;11.48;2.40;0.14;road1_0;4.10;0.00;8.17;tripinfo_vehicle_12 routing_vehicle_12 emissions_vehicle_12 battery_vehicle_12;28.40;vehicle_12;1;289.97;1.05;0.00;5.87;human;;0;0.00;0;0;0;0;0;80.762945;0
31.20;-road1_0;19.96;0.00;12.86;14.40;2.19;road2_0;4.10;0.00;1.83;tripinfo_vehicle_71 routing_vehicle_71 emissions_vehicle_71 battery_vehicle_71;16.80;vehicle_71;1;122.77;0.97;0.00;6.30;human;;0;0.00;0;0;0;0;0;65.643071;0
34.00;-road0_0;19.96;0.00;10.81;2.40;0.11;road3_0;4.10;0.00;5.41;tripinfo_vehicle_56 routing_vehicle_56 emissions_vehicle_56 battery_vehicle_56;31.60;vehicle_56;1;289.97;0.90;0.00;6.94;human;;0;0.00;0;0;0;0;0;77.095600;0
