tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
18.40;-road1_0;19.96;0.00;11.25;0.80;0.30;road2_0;4.10;0.00;0.98;tripinfo_vehicle_24 routing_vehicle_24 emissions_vehicle_24 battery_vehicle_24;17.60;vehicle_24;1;122.77;0.83;0.00;5.12;human;;0;0.00;0;0;0;0;0;52.718303;0
19.60;-road2_0;19.96;0.00;11.42;3.20;0.75;road3_0;4.10;0.00;2.83;tripinfo_vehicle_48 routing_vehicle_48 emissions_vehicle_48 battery_vehicle_48;16.40;vehicle_48;1;122.77;0.88;0.00;4.70;human;;0;0.00;0;0;0;0;0;54.117683;0
20.40;-road0_0;19.96;0.00;12.44;2.80;2.38;road1_0;4.10;0.00;1.26;tripinfo_vehicle_23 routing_vehicle_23 emissions_vehicle_23 battery_vehicle_23;17.60;vehicle_23;1;122.77;0.89;0.00;5.62;human;;0;0.00;0;0;0;0;0;61.928064;0
22.80;-road1_0;19.96;0.00;11.28;4.80;1.02;road2_0;4.10;0.00;3.65;tripinfo_vehicle_56 routing_vehicle_56 emissions_vehicle_56 battery_vehicle_56;18.00;vehicle_56;1;122.77;0.90;0.00;6.46;human;;0;0.00;0;0;0;0;0;49.104572;0
24.40;-road2_0;19.96;0.00;12.56;4.00;0.05;road0_0;4.10;0.00;3.21;tripinfo_vehicle_33 emissions_vehicle_33 battery_vehicle_33;20.40;vehicle_33;0;206.37;1.17;0.00;4.24;human;;0;0.00;0;0;0;0;0;87.113804;0
24.80;-road1_0;19.96;0.00;12.12;2.00;0.09;road3_0;4.10;0.00;2.65;tripinfo_vehicle_68 routing_vehicle_68 emissions_vehicle_68 battery_vehicle_68;22.80;vehicle_68;1;206.37;1.04;0.00;6.30;human;;0;0.00;0;0;0;0;0;77.535112;0
28.00;-road2_0;19.96;0.00;11.61;0.40;0.30;road1_0;4.10;0.00;6.19;tripinfo_vehicle_59 routing_vehicle_59 emissions_vehicle_59 battery_vehicle_59;27.60;vehicle_59;1;289.97;0.97;0.00;4.75;human;;0;0.00;0;0;0;0;0;90.152897;0
30.00;-road1_0;19.96;0.00;12.14;6.40;2.37;road2_0;4.10;0.00;1.93;tripinfo_vehicle_69 routing_vehicle_69 emissions_vehicle_69 battery_vehicle_69;23.60;vehicle_69;1;122.77;1.02;0.00;13.37;human;;2;4.00;0;0;0;0;0;61.651899;0
30.40;-road2_0;19.96;0.00;12.69;1.20;1.11;road1_0;4.10;0.00;5.28;tripinfo_vehicle_78 routing_vehicle_78 emissions_vehicle_78 battery_vehicle_78;29.20;vehicle_78;1;289.97;1.01;0.00;6.81;human;;0;0.00;0;0;0;0;0;98.360387;0
31.60;-road0_0;19.96;0.00;13.38;9.20;6.01;road1_0;4.10;0.00;2.33;tripinfo_vehicle_77 routing_vehicle_77 emissions_vehicle_77 battery_vehicle_77;22.40;vehicle_77;1;122.77;0.98;0.00;11.60;human;;2;2.40;0;0;0;0;0;69.062469;0
34.00;-road3_0;19.96;0.00;11.98;2.80;0.22;road2_0;4.10;0.00;0.16;tripinfo_vehicle_57 routing_vehicle_57 emissions_vehicle_57 battery_vehicle_57;31.20;vehicle_57;1;289.97;1.14;0.00;8.95;human;;0;0.00;0;0;0;0;0;99.969048;0
36.00;-road2_0;19.96;0.00;11.70;5.20;3.83;road1_0;4.10;0.00;2.47;tripinfo_vehicle_22 routing_vehicle_22 emissions_vehicle_22 battery_vehicle_22;30.80;vehicle_22;1;289.97;0.97;0.00;7.99;human;;0;0.00;0;0;0;0;0;94.255776;0
37.20;-road1_0;19.96;0.00;13.15;19.60;6.40;road2_0;4.10;0.00;0.88;tripinfo_vehicle_40 routing_vehicle_40 emissions_vehicle_40 battery_vehicle_40;17.60;vehicle_40;1;122.77;1.03;0.00;6.99;human;;0;0.00;0;0;0;0;0;66.134115;0
38.40;-road2_0;19.96;0.00;12.21;7.60;4.80;road1_0;4.10;0.00;2.98;tripinfo_vehicle_75 routing_vehicle_75 emissions_vehicle_75 battery_vehicle_75;30.80;vehicle_75;1;289.97;0.98;0.00;8.29;human;;0;0.00;0;0;0;0;0;97.573203;0
39.20;-road0_0;19.96;0.00;11.61;5.20;2.10;road3_0;4.10;0.00;3.20;tripinfo_vehicle_25 routing_vehicle_25 emissions_vehicle_25 battery_vehicle_25;34.00;vehicle_25;1;289.97;0.87;0.00;8.19;human;;0;0.00;0;0;0;0;0;84.816240;0
39.20;-road1_0;19.96;0.00;12.48;22.00;6.82;road2_0;4.10;0.00;2.41;tripinfo_vehicle_43 routing_vehicle_43 emissions_vehicle_43 battery_vehicle_43;17.20;vehicle_43;1;122.77;1.04;0.00;7.06;human;;0;0.00;0;0;0;0;0;61.747301;0
41.60;-road2_0;19.96;0.00;11.71;7.20;3.02;road3_0;4.10;0.00;2.88;tripinfo_vehicle_32 routing_vehicle_32 emissions_vehicle_32 battery_vehicle_32;34.40;vehicle_32;1;122.77;1.01;0.00;23.99;human;;1;16.00;0;0;0;0;0;56.957409;0
